filename,topic_id,topic_keywords
001.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
002.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
003.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
004.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
005.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
006.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
007.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
008.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
009.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
010.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
011.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
012.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
013.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
014.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
015.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
016.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
017.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
018.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
019.txt,-1,Outlier
020.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
021.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
022.txt,-1,Outlier
023.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
024.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
025.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
026.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
027.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
028.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
029.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
030.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
031.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
032.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
033.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
034.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
035.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
036.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
037.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
038.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
039.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
040.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
041.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
042.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
043.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
044.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
045.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
046.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
047.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
048.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
049.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
050.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
051.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
052.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
053.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
054.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
055.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
056.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
057.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
058.txt,-1,Outlier
059.txt,-1,Outlier
060.txt,-1,Outlier
061.txt,-1,Outlier
062.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
063.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
064.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
065.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
066.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
067.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
068.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
069.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
070.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
071.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
072.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
073.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
074.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
075.txt,-1,Outlier
076.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
077.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
078.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
079.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
080.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
081.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
082.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
083.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
084.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
085.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
086.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
087.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
088.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
089.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
090.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
091.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
092.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
093.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
094.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
095.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
096.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
097.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
098.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
099.txt,-1,Outlier
100.txt,-1,Outlier
101.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
102.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
103.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
104.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
105.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
106.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
107.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
108.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
109.txt,0,"deferred revenue, gross margin, foundry logic, whole lot, senior notes, overall business, convertible notes, volatile memory, reasonable number, multiple factors"
110.txt,-1,Outlier
111.txt,1,"prepared remarks, practical reality, much uncertainty, definitive law, definitive conversation, close attention, , , , "
