filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0015,-0.0006,1.9095,4.4417,0.954,2.2205
002.wav,-0.0489,-0.021,0.2476,3.352,0.0993,1.6655
003.wav,-0.0137,-0.0059,0.2615,3.2838,0.1239,1.6389
004.wav,-0.0185,-0.0079,0.451,3.4819,0.2162,1.737
005.wav,-0.0037,-0.0016,0.9236,3.7857,0.4599,1.8921
006.wav,-0.0077,-0.0033,0.2121,3.3349,0.1022,1.6658
007.wav,-0.0057,-0.0025,0.2461,3.3331,0.1202,1.6653
008.wav,-0.0053,-0.0023,0.1501,3.065,0.0724,1.5314
009.wav,-0.0205,-0.0088,0.5372,3.529,0.2583,1.7601
010.wav,-0.0076,-0.0032,0.3144,3.4434,0.1534,1.7201
011.wav,-0.0258,-0.0111,0.6732,3.6414,0.3237,1.8151
012.wav,-0.0067,-0.0029,0.5794,3.5537,0.2863,1.7754
013.wav,-0.0166,-0.0071,0.1021,3.0324,0.0428,1.5126
014.wav,-0.0123,-0.0053,0.2144,3.3373,0.101,1.666
015.wav,-0.0149,-0.0064,0.573,3.6255,0.2791,1.8096
016.wav,-0.044,-0.0188,1.1614,3.94,0.5587,1.9606
017.wav,-0.0069,-0.003,0.2121,3.3349,0.1026,1.666
018.wav,-0.0144,-0.0062,0.249,3.3461,0.1173,1.6699
019.wav,-0.0149,-0.0064,0.1798,3.2632,0.0825,1.6284
020.wav,-0.0183,-0.0079,0.1634,3.3154,0.0725,1.6538
021.wav,-0.026,-0.0112,0.65,3.5844,0.312,1.7866
022.wav,-0.0194,-0.0083,0.8596,3.6828,0.4201,1.8373
023.wav,-0.0128,-0.0055,0.0407,3.2617,0.014,1.6281
024.wav,-0.0039,-0.0017,0.1938,3.3032,0.0949,1.6507
025.wav,-0.0199,-0.0085,0.7927,3.6595,0.3864,1.8255
026.wav,-0.0087,-0.0037,0.371,3.4123,0.1811,1.7043
027.wav,-0.0228,-0.0098,0.5596,3.5159,0.2684,1.7531
028.wav,-0.0022,-0.001,0.719,3.6321,0.3584,1.8156
029.wav,-0.0259,-0.0111,0.1066,3.3555,0.0403,1.6722
030.wav,-0.0453,-0.0194,0.1914,3.3197,0.0731,1.6501
031.wav,-0.0344,-0.0147,0.352,3.3702,0.1588,1.6777
032.wav,-0.0613,-0.0263,0.3429,3.3979,0.1408,1.6858
033.wav,-0.0324,-0.0139,0.3175,3.2707,0.1425,1.6284
034.wav,-0.0456,-0.0195,0.2374,3.3546,0.0959,1.6675
035.wav,-0.0061,-0.0026,0.4374,3.4856,0.2156,1.7415
036.wav,-0.0143,-0.0061,0.1795,3.3874,0.0826,1.6906
037.wav,-0.0269,-0.0115,0.3888,3.4015,0.181,1.695
038.wav,-0.0206,-0.0088,0.7629,3.5988,0.3711,1.795
039.wav,-0.0083,-0.0035,0.8338,3.6986,0.4128,1.8475
040.wav,-0.0561,-0.024,0.2129,3.3086,0.0784,1.6423
041.wav,-0.0279,-0.012,0.3093,3.3885,0.1407,1.6883
042.wav,-0.0383,-0.0164,0.376,3.4223,0.1688,1.7029
043.wav,-0.0233,-0.01,0.2517,3.3718,0.1142,1.6809
044.wav,-0.0287,-0.0123,0.3401,3.4173,0.1557,1.7025
045.wav,-0.0111,-0.0047,0.3492,3.3228,0.1691,1.659
046.wav,-0.187,-0.0801,0.2068,3.2996,0.0099,1.6097
047.wav,-0.0095,-0.0041,1.058,3.8565,0.5243,1.9262
048.wav,-0.0242,-0.0104,0.4943,3.5272,0.235,1.7584
049.wav,-0.1248,-0.0535,0.2357,3.3446,0.0555,1.6456
050.wav,-0.0206,-0.0088,1.1112,3.829,0.5453,1.9101
