Index,Audio Path,Transcript Path
001,Humana Inc._20170802/CEO/001-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/001.txt
002,Humana Inc._20170802/CEO/002-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/002.txt
003,Humana Inc._20170802/CEO/003-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/003.txt
004,Humana Inc._20170802/CEO/004-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/004.txt
005,Humana Inc._20170802/CEO/005-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/005.txt
006,Humana Inc._20170802/CEO/006-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/006.txt
007,Humana Inc._20170802/CEO/007-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/007.txt
008,Humana Inc._20170802/CEO/008-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/008.txt
009,Humana Inc._20170802/CEO/009-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/009.txt
010,Humana Inc._20170802/CEO/010-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/010.txt
011,Humana Inc._20170802/CEO/011-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/011.txt
012,Humana Inc._20170802/CEO/012-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/012.txt
013,Humana Inc._20170802/CEO/013-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/013.txt
014,Humana Inc._20170802/CEO/014-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/014.txt
015,Humana Inc._20170802/CEO/015-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/015.txt
016,Humana Inc._20170802/CEO/016-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/016.txt
017,Humana Inc._20170802/CEO/017-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/017.txt
018,Humana Inc._20170802/CEO/018-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/018.txt
019,Humana Inc._20170802/CEO/019-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/019.txt
020,Humana Inc._20170802/CEO/020-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/020.txt
021,Humana Inc._20170802/CEO/021-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/021.txt
022,Humana Inc._20170802/CEO/022-BrianA.Kane.mp3,Humana Inc._20170802/sent_token/022.txt
