filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0063,-0.0027,1.9128,4.445,0.9532,2.2211
002.wav,-0.027,-0.0116,0.4078,3.4339,0.1904,1.7112
003.wav,-0.0924,-0.0396,0.2088,3.3449,0.0582,1.6527
004.wav,-0.0066,-0.0028,0.8217,3.7364,0.4075,1.8668
005.wav,-0.033,-0.0142,0.4833,3.4696,0.2252,1.7277
006.wav,-0.0151,-0.0065,0.4026,3.4615,0.1938,1.7275
007.wav,-0.0481,-0.0206,-0.1919,3.2246,-0.12,1.602
008.wav,-0.0093,-0.004,0.4978,3.5145,0.2443,1.7553
009.wav,-0.0217,-0.0093,0.6661,3.5974,0.3222,1.794
010.wav,-0.025,-0.0107,1.3929,4.0829,0.684,2.0361
011.wav,-0.1416,-0.0607,0.2729,3.366,0.0657,1.6527
012.wav,-0.0066,-0.0028,0.0208,3.3986,0.0071,1.6979
013.wav,-0.1866,-0.08,0.3008,3.4926,0.0571,1.7063
014.wav,-0.0485,-0.0208,-0.6732,3.263,-0.3609,1.6211
015.wav,-0.0968,-0.0415,0.3312,3.4625,0.1172,1.7105
016.wav,-0.0714,-0.0306,0.4368,3.2996,0.1827,1.6345
017.wav,-0.2046,-0.0877,0.2767,3.3888,0.0361,1.6506
018.wav,-0.0583,-0.025,-0.2973,3.1086,-0.1778,1.5418
019.wav,-0.0263,-0.0113,0.2409,3.3505,0.1073,1.6696
020.wav,-0.1581,-0.0678,0.1934,3.2582,0.0177,1.5952
021.wav,-0.0199,-0.0085,0.1412,3.2779,0.0607,1.6347
022.wav,-0.0902,-0.0387,0.4474,3.4996,0.1786,1.7305
023.wav,-0.0049,-0.0021,-0.4542,3.1988,-0.2295,1.5984
024.wav,-0.1159,-0.0497,0.5768,3.4426,0.2304,1.6965
025.wav,-0.048,-0.0206,0.3597,3.4213,0.1559,1.7004
026.wav,-0.0348,-0.0149,0.3019,3.4532,0.1335,1.7192
027.wav,-0.0474,-0.0203,0.7347,3.6593,0.3437,1.8195
028.wav,-0.0202,-0.0087,0.2613,3.3632,0.1205,1.6773
029.wav,-0.0946,-0.0405,-0.0663,3.2899,-0.0804,1.6247
030.wav,-0.0463,-0.0198,0.1933,3.3062,0.0735,1.6432
031.wav,-0.0128,-0.0055,0.3095,3.3894,0.1484,1.692
032.wav,-0.0754,-0.0323,0.2533,3.3541,0.0889,1.6609
033.wav,-0.1111,-0.0476,0.7934,3.6841,0.3412,1.8182
034.wav,-0.1008,-0.0432,0.2055,3.2888,0.0524,1.6228
035.wav,-0.2093,-0.0897,1.442,4.0922,0.6164,2.0012
