filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0445,-0.0191,1.9153,4.4462,0.9354,2.2136
002.wav,-0.0466,-0.02,0.4848,3.5138,0.2191,1.7469
003.wav,-0.0214,-0.0092,0.1979,3.3235,0.0882,1.6572
004.wav,-0.0322,-0.0138,0.4537,3.3715,0.2107,1.6788
005.wav,-0.2437,-0.1044,0.196,3.3099,-0.0239,1.6027
006.wav,-0.1983,-0.085,0.2577,3.2932,0.0297,1.6041
007.wav,-0.0505,-0.0216,0.2806,3.3803,0.1151,1.6793
008.wav,-0.0994,-0.0426,0.2834,3.3743,0.092,1.6659
009.wav,-0.05,-0.0214,0.279,3.3697,0.1145,1.6741
010.wav,-0.0083,-0.0036,0.2781,3.3764,0.1349,1.6864
011.wav,-0.0796,-0.0341,0.2165,3.335,0.0685,1.6505
012.wav,-0.0154,-0.0066,0.5057,3.5137,0.2452,1.7535
013.wav,-0.0754,-0.0323,0.516,3.5083,0.2203,1.738
014.wav,-0.0383,-0.0164,0.7209,3.6559,0.3413,1.8197
015.wav,-0.0321,-0.0138,0.5237,3.4859,0.2458,1.7361
016.wav,-0.0342,-0.0147,0.2807,3.3624,0.1232,1.6739
017.wav,-0.0279,-0.0119,0.4538,3.4642,0.213,1.7261
018.wav,-0.0542,-0.0232,0.7157,3.6367,0.3307,1.8067
019.wav,-0.0621,-0.0266,0.4104,3.4442,0.1741,1.7088
020.wav,-0.0842,-0.0361,0.1634,3.3206,0.0396,1.6423
021.wav,-0.0531,-0.0227,0.9767,3.8304,0.4618,1.9038
022.wav,-0.0909,-0.0389,0.1604,3.2299,0.0348,1.5955
023.wav,-0.3277,-0.1404,0.2325,3.3396,-0.0476,1.5996
024.wav,-0.0141,-0.006,1.0656,3.8627,0.5257,1.9283
025.wav,-0.0856,-0.0367,0.1831,3.2291,0.0488,1.5962
026.wav,-0.0102,-0.0044,0.2877,3.3738,0.1387,1.6847
027.wav,-0.0532,-0.0228,0.4746,3.5344,0.2107,1.7558
028.wav,-0.0556,-0.0238,-0.1767,3.4563,-0.1162,1.7162
029.wav,-0.0291,-0.0125,0.2578,3.3679,0.1144,1.6777
030.wav,-0.0645,-0.0277,0.3262,3.4011,0.1308,1.6867
031.wav,-0.0141,-0.006,0.7028,3.634,0.3444,1.814
032.wav,-0.0058,-0.0025,0.349,3.6878,0.1716,1.8427
033.wav,-0.1508,-0.0646,0.2405,3.3739,0.0449,1.6547
034.wav,-0.015,-0.0064,1.0756,3.8742,0.5303,1.9339
035.wav,-0.0266,-0.0114,0.4295,3.3005,0.2015,1.6445
036.wav,-0.0926,-0.0397,0.2651,3.3666,0.0862,1.6635
037.wav,-0.0274,-0.0117,0.3258,3.4308,0.1492,1.7095
038.wav,-0.0976,-0.0418,0.244,3.3416,0.0732,1.6499
039.wav,-0.0832,-0.0357,0.1239,3.2699,0.0204,1.6171
040.wav,-0.013,-0.0056,0.6875,3.6283,0.3373,1.8113
041.wav,-0.0054,-0.0023,0.2557,3.3776,0.1251,1.6876
042.wav,-0.0773,-0.0331,0.3152,3.4354,0.119,1.7011
043.wav,-0.0182,-0.0078,0.9791,3.8512,0.4805,1.9217
044.wav,-0.0007,-0.0003,1.5531,4.1563,0.7762,2.078
045.wav,-0.0014,-0.0006,0.211,3.3299,0.1048,1.6647
