filename,topic_id,topic_keywords
001.txt,-1,Outlier
002.txt,-1,Outlier
003.txt,-1,Outlier
004.txt,-1,Outlier
005.txt,-1,Outlier
006.txt,-1,Outlier
007.txt,-1,Outlier
008.txt,-1,Outlier
009.txt,-1,Outlier
010.txt,-1,Outlier
011.txt,-1,Outlier
012.txt,-1,Outlier
013.txt,-1,Outlier
014.txt,-1,Outlier
015.txt,-1,Outlier
016.txt,-1,Outlier
017.txt,-1,Outlier
018.txt,-1,Outlier
019.txt,-1,Outlier
020.txt,-1,Outlier
021.txt,-1,Outlier
022.txt,-1,Outlier
023.txt,-1,Outlier
024.txt,-1,Outlier
025.txt,-1,Outlier
026.txt,-1,Outlier
027.txt,-1,Outlier
028.txt,-1,Outlier
029.txt,-1,Outlier
030.txt,-1,Outlier
031.txt,-1,Outlier
032.txt,-1,Outlier
033.txt,-1,Outlier
034.txt,-1,Outlier
035.txt,-1,Outlier
036.txt,-1,Outlier
037.txt,-1,Outlier
038.txt,-1,Outlier
039.txt,-1,Outlier
040.txt,-1,Outlier
041.txt,-1,Outlier
042.txt,-1,Outlier
043.txt,-1,Outlier
044.txt,-1,Outlier
045.txt,-1,Outlier
046.txt,-1,Outlier
047.txt,-1,Outlier
048.txt,-1,Outlier
049.txt,-1,Outlier
050.txt,-1,Outlier
051.txt,-1,Outlier
052.txt,-1,Outlier
053.txt,-1,Outlier
054.txt,-1,Outlier
055.txt,-1,Outlier
056.txt,-1,Outlier
057.txt,-1,Outlier
058.txt,-1,Outlier
059.txt,-1,Outlier
060.txt,-1,Outlier
061.txt,-1,Outlier
062.txt,-1,Outlier
063.txt,-1,Outlier
064.txt,-1,Outlier
065.txt,-1,Outlier
066.txt,-1,Outlier
067.txt,-1,Outlier
068.txt,-1,Outlier
069.txt,-1,Outlier
070.txt,-1,Outlier
071.txt,-1,Outlier
072.txt,-1,Outlier
073.txt,-1,Outlier
074.txt,-1,Outlier
075.txt,-1,Outlier
076.txt,-1,Outlier
077.txt,-1,Outlier
078.txt,-1,Outlier
079.txt,-1,Outlier
