filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0229,-0.0098,0.6945,3.5861,0.3358,1.7882
002.wav,-0.1441,-0.0617,1.4407,4.1046,0.6483,2.0214
003.wav,-0.2803,-0.1201,0.8233,3.7357,0.2715,1.8078
004.wav,-0.1696,-0.0727,1.8536,4.3993,0.842,2.1633
005.wav,-0.3514,-0.1506,0.3983,3.4432,0.0235,1.6463
006.wav,-0.0462,-0.0198,0.9557,3.6344,0.4548,1.8073
007.wav,-0.1886,-0.0808,0.4706,3.547,0.141,1.7331
008.wav,-0.3287,-0.1409,0.2497,3.4553,-0.0395,1.6572
009.wav,-0.0572,-0.0245,1.214,3.9918,0.5784,1.9836
010.wav,-0.1978,-0.0848,0.172,3.315,-0.0129,1.6151
011.wav,-0.511,-0.219,0.5817,3.5737,0.0354,1.6774
012.wav,-0.4147,-0.1777,0.3184,3.3983,-0.0481,1.6103
013.wav,-0.0773,-0.0331,0.2126,3.3409,0.0676,1.6539
014.wav,-0.1941,-0.0832,0.7192,3.6381,0.2625,1.7774
015.wav,-0.4926,-0.2111,0.2001,3.3279,-0.1462,1.5584
016.wav,-0.4781,-0.2049,0.3675,3.4262,-0.0553,1.6107
017.wav,-0.1751,-0.075,-0.4387,3.4502,-0.3069,1.6876
018.wav,-0.3457,-0.1481,0.1813,3.3753,-0.0822,1.6136
019.wav,-0.2069,-0.0887,1.2436,4.0055,0.5184,1.9584
020.wav,-0.3071,-0.1316,0.3111,3.4128,0.002,1.6406
021.wav,-0.072,-0.0309,0.914,3.7492,0.421,1.8592
022.wav,-0.2479,-0.1062,0.2434,3.3565,-0.0022,1.6252
023.wav,-0.1752,-0.0751,1.8286,4.3839,0.8267,2.1544
024.wav,-0.0041,-0.0018,0.3255,3.3884,0.1607,1.6933
025.wav,-0.1259,-0.0539,0.6398,3.5866,0.257,1.7663
026.wav,-0.0922,-0.0395,1.0423,3.8989,0.4751,1.9297
027.wav,-0.0873,-0.0374,0.6344,3.5413,0.2735,1.7519
028.wav,-0.2769,-0.1187,1.3322,4.0117,0.5276,1.9465
