filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0111,-0.0047,1.9152,4.4465,0.9521,2.2209
002.wav,-0.0351,-0.0151,0.4703,3.454,0.2176,1.7195
003.wav,-0.0073,-0.0031,0.7104,3.6432,0.3515,1.82
004.wav,-0.0399,-0.0171,1.3841,4.0528,0.6721,2.0178
005.wav,-0.0605,-0.0259,0.7517,3.6384,0.3456,1.8062
006.wav,-0.0324,-0.0139,0.3401,3.4092,0.1538,1.6976
007.wav,-0.0455,-0.0195,0.866,3.8121,0.4102,1.8963
008.wav,-0.0023,-0.001,0.1885,3.3365,0.0931,1.6678
009.wav,-0.008,-0.0034,0.0795,3.2241,0.0358,1.6103
010.wav,-0.0149,-0.0064,0.5753,3.5046,0.2802,1.7491
011.wav,-0.0038,-0.0016,0.3033,3.3871,0.1497,1.6928
012.wav,-0.008,-0.0034,0.1321,3.2728,0.0621,1.6347
013.wav,-0.0062,-0.0027,1.4108,4.0936,0.7023,2.0454
014.wav,-0.0065,-0.0028,0.5575,3.569,0.2755,1.7831
015.wav,-0.0104,-0.0045,0.2622,3.3682,0.1259,1.6818
016.wav,-0.0195,-0.0083,0.7558,3.6581,0.3682,1.8249
017.wav,-0.021,-0.009,0.2576,3.3519,0.1183,1.6715
018.wav,-0.0094,-0.004,1.0825,3.862,0.5366,1.929
019.wav,-0.0119,-0.0051,0.2472,3.3454,0.1176,1.6702
020.wav,-0.0313,-0.0134,0.8118,3.6511,0.3902,1.8188
021.wav,-0.0115,-0.0049,0.1873,3.2994,0.0879,1.6472
022.wav,-0.0296,-0.0127,0.2843,3.3828,0.1273,1.6851
023.wav,-0.0115,-0.0049,0.2444,3.3481,0.1164,1.6716
024.wav,-0.0063,-0.0027,0.2252,3.4023,0.1094,1.6998
025.wav,-0.0055,-0.0023,0.714,3.5413,0.3543,1.7695
026.wav,-0.0044,-0.0019,0.6443,3.5924,0.32,1.7953
027.wav,-0.0119,-0.0051,0.2979,3.3823,0.143,1.6886
028.wav,-0.0151,-0.0065,0.5931,3.5579,0.289,1.7757
029.wav,-0.0039,-0.0017,0.4369,3.4062,0.2165,1.7023
030.wav,-0.0084,-0.0036,0.4676,3.5243,0.2296,1.7604
031.wav,-0.0038,-0.0016,0.1138,3.3087,0.055,1.6536
032.wav,-0.0268,-0.0115,-0.1632,2.8143,-0.095,1.4014
033.wav,-0.0075,-0.0032,0.2716,3.3543,0.132,1.6755
034.wav,-0.0037,-0.0016,-0.0525,3.2085,-0.0281,1.6035
035.wav,-0.0037,-0.0016,0.8364,3.7279,0.4164,1.8632
036.wav,-0.0144,-0.0062,0.3443,3.418,0.165,1.7059
037.wav,-0.0315,-0.0135,0.2777,3.3628,0.1231,1.6747
038.wav,-0.0035,-0.0015,0.6877,3.5661,0.3421,1.7823
