filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0064,-0.0027,1.9142,4.4453,0.9539,2.2213
002.wav,-0.1226,-0.0525,-0.5564,3.3702,-0.3395,1.6588
003.wav,-0.0493,-0.0211,-0.1531,3.2816,-0.1012,1.6302
004.wav,-0.0106,-0.0046,0.3438,3.4463,0.1666,1.7209
005.wav,-0.0065,-0.0028,0.4092,3.4274,0.2013,1.7123
006.wav,-0.0204,-0.0087,1.718,4.2965,0.8488,2.1439
007.wav,-0.0799,-0.0342,0.3359,3.4077,0.128,1.6867
008.wav,-0.0269,-0.0115,1.2529,3.9721,0.613,1.9803
009.wav,-0.0328,-0.0141,0.4867,3.4792,0.2269,1.7326
010.wav,-0.0302,-0.0129,1.6588,4.2588,0.8143,2.1229
011.wav,-0.011,-0.0047,0.3159,3.3783,0.1525,1.6868
012.wav,-0.0086,-0.0037,0.2083,3.3143,0.0999,1.6553
013.wav,-0.0137,-0.0059,0.2785,3.3449,0.1324,1.6695
014.wav,-0.0107,-0.0046,0.4724,3.4768,0.2309,1.7361
015.wav,-0.0045,-0.0019,0.5119,3.4649,0.2537,1.7315
016.wav,-0.0264,-0.0113,0.5637,3.5419,0.2686,1.7653
017.wav,-0.0089,-0.0038,1.7157,4.3039,0.8534,2.15
018.wav,-0.0221,-0.0095,0.4763,3.4943,0.2271,1.7424
019.wav,-0.0085,-0.0037,0.4994,3.5146,0.2454,1.7555
020.wav,-0.0156,-0.0067,0.7068,3.64,0.3456,1.8167
021.wav,-0.0048,-0.0021,0.2856,3.3622,0.1404,1.6801
022.wav,-0.0156,-0.0067,1.2022,3.9942,0.5933,1.9938
023.wav,-0.0138,-0.0059,1.2826,4.1469,0.6344,2.0705
024.wav,-0.005,-0.0021,0.665,3.6235,0.33,1.8107
025.wav,-0.0237,-0.0101,1.1665,3.9425,0.5714,1.9662
026.wav,-0.0299,-0.0128,0.3922,3.4147,0.1811,1.7009
027.wav,-0.0184,-0.0079,0.3807,3.4296,0.1812,1.7109
028.wav,-0.0134,-0.0057,0.3731,3.425,0.1799,1.7097
029.wav,-0.0406,-0.0174,1.4783,4.1519,0.7189,2.0673
030.wav,-0.0269,-0.0115,0.7305,3.6906,0.3518,1.8395
031.wav,-0.007,-0.003,1.3299,4.0252,0.6614,2.0111
032.wav,-0.0123,-0.0053,1.1024,3.9053,0.5451,1.95
033.wav,-0.0453,-0.0194,0.5124,3.52,0.2335,1.7503
034.wav,-0.027,-0.0116,0.2381,3.348,0.1055,1.6682
035.wav,-0.0248,-0.0106,0.706,3.5995,0.3406,1.7944
036.wav,-0.0259,-0.0111,0.3912,3.4411,0.1827,1.715
037.wav,-0.0203,-0.0087,0.6796,3.616,0.3297,1.8037
038.wav,-0.0187,-0.008,1.4012,4.1314,0.6913,2.0617
