filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0004,-0.0002,1.9127,4.4446,0.9562,2.2222
002.wav,-0.0647,-0.0277,0.8272,3.7186,0.3812,1.8454
003.wav,-0.0071,-0.003,1.7108,4.305,0.8519,2.151
004.wav,-0.0154,-0.0066,1.8031,4.365,0.8939,2.1792
005.wav,-0.0206,-0.0088,-0.7617,3.4604,-0.3912,1.7258
006.wav,-0.0258,-0.0111,1.3663,3.946,0.6702,1.9675
007.wav,-0.017,-0.0073,0.7088,3.6641,0.3459,1.8284
008.wav,-0.0212,-0.0091,0.1961,3.3151,0.0874,1.653
009.wav,-0.0222,-0.0095,0.3103,3.3896,0.1441,1.6901
010.wav,-0.0083,-0.0035,1.211,3.9757,0.6014,1.9861
011.wav,-0.0213,-0.0091,0.5034,3.5433,0.241,1.7671
012.wav,-0.0726,-0.0311,0.6454,3.6083,0.2864,1.7886
013.wav,-0.0094,-0.004,1.5696,4.2153,0.7801,2.1056
014.wav,-0.0511,-0.0219,1.0359,3.9149,0.4924,1.9465
015.wav,-0.0321,-0.0138,0.3093,3.3948,0.1386,1.6905
016.wav,-0.0193,-0.0083,0.51,3.525,0.2454,1.7584
017.wav,-0.02,-0.0086,-0.0324,3.3529,-0.0262,1.6722
018.wav,-0.0146,-0.0063,0.4241,3.47,0.2048,1.7319
019.wav,-0.0185,-0.0079,0.172,3.3396,0.0767,1.6658
020.wav,-0.061,-0.0262,0.0001,3.1803,-0.0305,1.5771
021.wav,-0.0139,-0.006,0.1935,3.3292,0.0898,1.6616
022.wav,-0.0402,-0.0172,0.1258,3.2285,0.0428,1.6057
023.wav,-0.0118,-0.0051,1.087,3.9604,0.5376,1.9777
024.wav,-0.0069,-0.003,1.3375,4.023,0.6653,2.01
025.wav,-0.0223,-0.0096,0.3755,3.3812,0.1766,1.6858
026.wav,-0.026,-0.0111,0.4155,3.5073,0.1947,1.7481
027.wav,-0.0166,-0.0071,0.1444,3.5122,0.0639,1.7526
028.wav,-0.0346,-0.0148,0.5104,3.4853,0.2379,1.7352
029.wav,-0.0472,-0.0202,0.7055,3.6897,0.3291,1.8347
030.wav,-0.0642,-0.0275,0.3832,3.4413,0.1595,1.7069
031.wav,-0.0131,-0.0056,1.444,4.13,0.7155,2.0622
032.wav,-0.0178,-0.0076,0.4118,3.5339,0.197,1.7631
033.wav,-0.0099,-0.0042,0.8657,3.736,0.4279,1.8659
034.wav,-0.0024,-0.001,1.0691,3.8477,0.5334,1.9233
035.wav,-0.0059,-0.0025,1.0815,3.8802,0.5378,1.9388
036.wav,-0.0736,-0.0315,0.4976,3.5342,0.212,1.7513
037.wav,-0.0095,-0.0041,0.8416,3.7338,0.4161,1.8649
038.wav,-0.0052,-0.0022,0.8342,3.7442,0.4145,1.871
039.wav,-0.0039,-0.0017,0.8054,3.7135,0.4008,1.8559
040.wav,-0.0025,-0.0011,1.231,3.9448,0.6142,1.9719
041.wav,-0.0436,-0.0187,0.9062,3.7681,0.4313,1.8747
042.wav,-0.0523,-0.0224,0.2845,3.3756,0.1161,1.6766
043.wav,-0.0747,-0.032,0.4003,3.418,0.1628,1.693
044.wav,-0.0032,-0.0014,0.8914,3.7529,0.4441,1.8757
045.wav,-0.0151,-0.0065,0.0728,3.4739,0.0288,1.7337
046.wav,-0.0314,-0.0135,1.1863,3.8366,0.5774,1.9116
047.wav,-0.0419,-0.018,0.3577,3.6576,0.1579,1.8198
048.wav,-0.0234,-0.01,1.2913,4.0236,0.6339,2.0068
049.wav,-0.0128,-0.0055,1.7128,4.2152,0.85,2.1049
050.wav,-0.0228,-0.0098,0.3577,3.407,0.1675,1.6986
051.wav,-0.0266,-0.0114,0.7851,3.7761,0.3793,1.8824
052.wav,-0.0034,-0.0015,0.2895,3.3849,0.143,1.6917
053.wav,-0.0788,-0.0338,0.3517,3.4213,0.1364,1.6938
054.wav,-0.0418,-0.0179,0.9211,3.7186,0.4397,1.8504
055.wav,-0.0137,-0.0059,0.3004,3.4368,0.1434,1.7155
056.wav,-0.014,-0.006,0.6272,3.4884,0.3066,1.7412
057.wav,-0.0339,-0.0145,0.1385,3.2934,0.0523,1.6394
058.wav,-0.0147,-0.0063,-0.0229,3.2305,-0.0188,1.6121
059.wav,-0.0166,-0.0071,0.4788,3.5103,0.2311,1.7516
060.wav,-0.0097,-0.0042,0.0896,3.3655,0.0399,1.6807
061.wav,-0.0681,-0.0292,0.7966,3.6943,0.3643,1.8326
062.wav,-0.0266,-0.0114,0.1307,3.5136,0.0521,1.7511
063.wav,-0.0094,-0.004,0.8983,3.7671,0.4445,1.8816
064.wav,-0.0439,-0.0188,0.3687,3.4294,0.1624,1.7053
065.wav,-0.0526,-0.0226,0.6479,3.6228,0.2976,1.8001
066.wav,-0.0543,-0.0233,0.5129,3.5064,0.2293,1.7416
067.wav,-0.0791,-0.0339,0.2516,3.3536,0.0862,1.6598
068.wav,-0.0194,-0.0083,1.2496,3.8882,0.6151,1.94
069.wav,-0.0125,-0.0054,1.2051,3.9304,0.5963,1.9625
070.wav,-0.0045,-0.0019,-0.2182,3.3339,-0.1114,1.666
071.wav,-0.0433,-0.0186,0.491,3.5126,0.2238,1.747
072.wav,-0.0613,-0.0263,0.0952,3.012,0.017,1.4929
073.wav,-0.1387,-0.0594,0.5211,3.5028,0.1912,1.7217
074.wav,-0.0465,-0.0199,0.2785,3.3841,0.116,1.6821
075.wav,-0.0808,-0.0346,0.7687,3.7043,0.3439,1.8348
076.wav,-0.0029,-0.0012,1.9127,4.4449,0.9549,2.2218
077.wav,-0.0213,-0.0091,0.387,2.6023,0.1828,1.2966
078.wav,-0.0773,-0.0331,0.2837,3.363,0.1032,1.6649
079.wav,-0.1951,-0.0836,0.5529,3.5302,0.1789,1.7233
080.wav,-0.0227,-0.0097,0.3531,3.6272,0.1652,1.8087
081.wav,-0.0225,-0.0097,0.268,3.4048,0.1227,1.6976
082.wav,-0.0491,-0.021,1.1847,3.9855,0.5678,1.9822
083.wav,-0.0632,-0.0271,0.727,3.6901,0.3319,1.8315
084.wav,-0.0147,-0.0063,0.8825,3.3872,0.4339,1.6905
085.wav,-0.0227,-0.0097,0.1798,3.3189,0.0786,1.6546
086.wav,-0.1484,-0.0636,0.3354,3.4059,0.0935,1.6711
087.wav,-0.032,-0.0137,0.7019,3.6442,0.335,1.8153
088.wav,-0.0241,-0.0103,0.6059,3.5895,0.2909,1.7896
089.wav,-0.0222,-0.0095,1.0688,3.9169,0.5233,1.9537
090.wav,-0.0142,-0.0061,0.4247,3.3367,0.2052,1.6653
091.wav,-0.159,-0.0682,0.3166,2.7273,0.0788,1.3296
092.wav,-0.0348,-0.0149,1.3874,4.0811,0.6763,2.0331
093.wav,-0.0301,-0.0129,0.4481,3.4595,0.209,1.7233
094.wav,-0.0602,-0.0258,0.483,3.4951,0.2114,1.7347
095.wav,-0.0057,-0.0025,0.2948,3.3555,0.1445,1.6765
096.wav,-0.0584,-0.025,1.2162,4.0157,0.5789,1.9953
097.wav,-0.0199,-0.0085,0.3828,3.4534,0.1815,1.7224
098.wav,-0.0257,-0.011,0.7403,3.6647,0.3573,1.8269
099.wav,-0.1876,-0.0804,0.3835,3.3996,0.0979,1.6596
100.wav,-0.01,-0.0043,1.6696,4.2634,0.8298,2.1295
101.wav,-0.0016,-0.0007,0.6543,3.5952,0.3263,1.7973
102.wav,-0.0298,-0.0128,0.4891,3.5183,0.2297,1.7528
103.wav,-0.0043,-0.0019,-0.0805,3.4886,-0.0424,1.7434
104.wav,-0.0792,-0.034,0.2849,3.1991,0.1028,1.5826
105.wav,-0.0274,-0.0117,0.9764,3.8861,0.4745,1.9372
106.wav,-0.0015,-0.0007,0.5717,3.7186,0.2851,1.859
107.wav,-0.0271,-0.0116,0.395,3.4386,0.1839,1.7135
108.wav,-0.025,-0.0107,1.4226,4.1389,0.6988,2.0641
109.wav,-0.0684,-0.0293,0.9781,3.8175,0.4549,1.8941
110.wav,-0.0396,-0.017,0.2386,3.3476,0.0995,1.6653
111.wav,-0.0316,-0.0135,0.1392,2.5092,0.0538,1.2479
112.wav,-0.3845,-0.1648,-0.3341,3.3723,-0.3593,1.6038
113.wav,-0.0421,-0.018,0.2879,3.3774,0.1229,1.6797
114.wav,-0.0463,-0.0199,0.8937,3.7554,0.4237,1.8678
115.wav,-0.0051,-0.0022,-0.0908,3.1591,-0.048,1.5784
116.wav,-0.0232,-0.0099,0.8561,3.7705,0.4164,1.8803
117.wav,-0.0026,-0.0011,-0.3828,3.2821,-0.1927,1.6405
118.wav,-0.1781,-0.0763,1.3474,4.0196,0.5847,1.9717
119.wav,-0.1274,-0.0546,0.2895,3.4329,0.081,1.6891
120.wav,-0.2261,-0.0969,0.3692,3.4212,0.0716,1.6622
121.wav,-0.0093,-0.004,0.2811,3.4206,0.1359,1.7083
122.wav,-0.0241,-0.0103,0.5374,3.5328,0.2566,1.7612
123.wav,-0.0318,-0.0136,0.2475,3.3241,0.1078,1.6552
124.wav,-0.0621,-0.0266,0.8559,3.7498,0.3969,1.8616
125.wav,-0.0328,-0.0141,0.5406,3.5216,0.2539,1.7538
126.wav,-0.0574,-0.0246,0.5577,3.5348,0.2501,1.7551
127.wav,-0.0087,-0.0037,0.064,3.4346,0.0277,1.7154
128.wav,-0.0141,-0.0061,0.5132,3.5221,0.2495,1.758
129.wav,-0.0783,-0.0336,0.4326,3.4688,0.1771,1.7176
130.wav,-0.0134,-0.0057,1.0036,3.8388,0.4951,1.9165
131.wav,-0.0014,-0.0006,-0.0963,3.5071,-0.0488,1.7532
132.wav,-0.0103,-0.0044,0.3856,3.4005,0.1877,1.6981
133.wav,-0.0256,-0.011,0.2428,3.3473,0.1086,1.6682
134.wav,-0.0544,-0.0233,0.5513,3.5346,0.2485,1.7557
135.wav,-0.0149,-0.0064,0.1717,2.7458,0.0784,1.3697
136.wav,-0.0859,-0.0368,1.5328,4.2004,0.7235,2.0818
137.wav,-0.0274,-0.0117,0.5139,3.5366,0.2433,1.7624
138.wav,-0.0193,-0.0083,0.6304,3.5963,0.3056,1.794
139.wav,-0.1082,-0.0464,0.3191,3.3972,0.1054,1.6754
140.wav,-0.0327,-0.014,0.3466,3.4679,0.157,1.727
141.wav,-0.0948,-0.0406,0.3602,3.4266,0.1327,1.693
142.wav,-0.0832,-0.0356,1.0498,3.8778,0.4833,1.9211
143.wav,-0.0521,-0.0223,0.1918,3.4139,0.0698,1.6958
144.wav,-0.0895,-0.0384,0.9794,3.7027,0.445,1.8322
145.wav,-0.0307,-0.0132,1.1168,3.9231,0.543,1.9549
146.wav,-0.0643,-0.0276,0.5511,3.6357,0.2434,1.804
147.wav,-0.0248,-0.0106,0.4936,3.5923,0.2344,1.7908
148.wav,-0.0447,-0.0192,0.8088,3.731,0.3821,1.8559
149.wav,-0.0341,-0.0146,0.5471,3.5407,0.2565,1.763
150.wav,-0.0553,-0.0237,0.5945,3.5246,0.2696,1.7504
151.wav,-0.0436,-0.0187,1.255,3.9991,0.6057,1.9902
152.wav,-0.036,-0.0154,0.9153,3.8108,0.4397,1.8977
153.wav,-0.0318,-0.0136,0.0026,3.3353,-0.0146,1.6608
154.wav,-0.1528,-0.0655,0.1239,3.3229,-0.0145,1.6287
155.wav,-0.0138,-0.0059,0.0943,3.3361,0.0403,1.6651
156.wav,-0.0214,-0.0092,0.3,3.3678,0.1393,1.6793
157.wav,-0.1888,-0.0809,0.7151,3.5992,0.2631,1.7592
158.wav,-0.2384,-0.1022,0.0701,3.3335,-0.0842,1.6156
159.wav,-0.0024,-0.001,-0.2924,3.4208,-0.1474,1.7099
160.wav,-0.0114,-0.0049,1.2306,3.9871,0.6096,1.9911
161.wav,-0.0791,-0.0339,1.0017,3.8237,0.4613,1.8949
162.wav,-0.0083,-0.0036,1.9103,4.4434,0.951,2.2199
163.wav,-0.0033,-0.0014,0.3692,3.4212,0.183,1.7099
164.wav,-0.0428,-0.0183,1.5254,4.1364,0.7413,2.059
165.wav,-0.1043,-0.0447,0.4399,3.5091,0.1678,1.7322
166.wav,-0.2196,-0.0941,0.2634,3.3843,0.0219,1.6451
167.wav,-0.0205,-0.0088,1.4081,4.0962,0.6938,2.0437
168.wav,-0.0882,-0.0378,0.3662,3.4075,0.139,1.6849
169.wav,-0.0249,-0.0107,0.2182,3.3301,0.0967,1.6597
170.wav,-0.1617,-0.0693,0.81,3.7258,0.3241,1.8283
171.wav,-0.0149,-0.0064,0.3622,3.4213,0.1736,1.7075
172.wav,-0.0653,-0.028,0.4378,3.4721,0.1863,1.722
173.wav,-0.059,-0.0253,0.3948,3.443,0.1679,1.7089
174.wav,-0.0636,-0.0273,0.3091,3.535,0.1227,1.7539
175.wav,-0.0749,-0.0321,0.551,3.5502,0.2381,1.7591
176.wav,-0.0133,-0.0057,0.4114,3.4459,0.199,1.7201
177.wav,-0.0079,-0.0034,1.4311,4.1074,0.7116,2.052
178.wav,-0.0451,-0.0193,0.3429,3.4231,0.1489,1.7019
179.wav,-0.0274,-0.0117,0.8574,3.5796,0.415,1.7839
180.wav,-0.0065,-0.0028,1.3712,4.0823,0.6824,2.0398
181.wav,-0.0335,-0.0144,0.3692,3.4212,0.1679,1.7034
182.wav,-0.0355,-0.0152,0.0217,3.43,-0.0069,1.7074
183.wav,-0.0841,-0.0361,0.1247,3.3518,0.0203,1.6579
184.wav,-0.015,-0.0064,0.4792,3.5584,0.2321,1.776
185.wav,-0.0251,-0.0107,0.3692,3.4364,0.172,1.7128
186.wav,-0.1421,-0.0609,-0.1991,3.357,-0.1706,1.648
187.wav,-0.0801,-0.0343,1.3703,4.0552,0.6451,2.0104
188.wav,-0.0097,-0.0042,0.704,3.6306,0.3471,1.8132
189.wav,-0.3255,-0.1395,0.2652,3.3539,-0.0301,1.6072
190.wav,-0.0279,-0.0119,1.1952,3.9128,0.5837,1.9504
191.wav,-0.0123,-0.0053,1.9091,4.4427,0.9484,2.2187
192.wav,-0.0271,-0.0116,0.9205,3.7818,0.4467,1.8851
193.wav,-0.0922,-0.0395,1.3414,4.0489,0.6246,2.0047
194.wav,-0.0335,-0.0144,0.1974,3.3356,0.082,1.6606
195.wav,-0.0076,-0.0032,1.2137,3.9816,0.6031,1.9892
196.wav,-0.1264,-0.0542,0.1035,2.6832,-0.0114,1.3145
197.wav,-0.0281,-0.012,1.3341,4.0134,0.653,2.0007
198.wav,-0.0059,-0.0025,1.9141,4.4459,0.9541,2.2217
