Index,Audio Path,Transcript Path
001,Synopsys Inc._20171129/CEO/001-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/001.txt
002,Synopsys Inc._20171129/CEO/002-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/002.txt
003,Synopsys Inc._20171129/CEO/003-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/003.txt
004,Synopsys Inc._20171129/CEO/004-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/004.txt
005,Synopsys Inc._20171129/CEO/005-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/005.txt
006,Synopsys Inc._20171129/CEO/006-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/006.txt
007,Synopsys Inc._20171129/CEO/007-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/007.txt
008,Synopsys Inc._20171129/CEO/008-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/008.txt
009,Synopsys Inc._20171129/CEO/009-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/009.txt
010,Synopsys Inc._20171129/CEO/010-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/010.txt
011,Synopsys Inc._20171129/CEO/011-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/011.txt
012,Synopsys Inc._20171129/CEO/012-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/012.txt
013,Synopsys Inc._20171129/CEO/013-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/013.txt
014,Synopsys Inc._20171129/CEO/014-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/014.txt
015,Synopsys Inc._20171129/CEO/015-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/015.txt
016,Synopsys Inc._20171129/CEO/016-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/016.txt
017,Synopsys Inc._20171129/CEO/017-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/017.txt
018,Synopsys Inc._20171129/CEO/018-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/018.txt
019,Synopsys Inc._20171129/CEO/019-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/019.txt
020,Synopsys Inc._20171129/CEO/020-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/020.txt
021,Synopsys Inc._20171129/CEO/021-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/021.txt
022,Synopsys Inc._20171129/CEO/022-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/022.txt
023,Synopsys Inc._20171129/CEO/023-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/023.txt
024,Synopsys Inc._20171129/CEO/024-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/024.txt
025,Synopsys Inc._20171129/CEO/025-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/025.txt
026,Synopsys Inc._20171129/CEO/026-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/026.txt
027,Synopsys Inc._20171129/CEO/027-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/027.txt
028,Synopsys Inc._20171129/CEO/028-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/028.txt
029,Synopsys Inc._20171129/CEO/029-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/029.txt
030,Synopsys Inc._20171129/CEO/030-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/030.txt
031,Synopsys Inc._20171129/CEO/031-AartdeGeus.mp3,Synopsys Inc._20171129/sent_token/031.txt
