filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0122,-0.0052,1.9129,4.4444,0.9503,2.2196
002.wav,-0.1125,-0.0482,1.7497,4.3188,0.8186,2.1353
003.wav,-0.0327,-0.014,0.9629,3.7704,0.4651,1.8782
004.wav,-0.0101,-0.0043,0.3298,3.4,0.1599,1.6979
005.wav,-0.0217,-0.0093,0.4919,3.4508,0.2351,1.7207
006.wav,-0.5028,-0.2155,0.2711,3.3639,-0.1159,1.5742
007.wav,-0.048,-0.0206,1.1423,3.8686,0.5471,1.924
008.wav,-0.0059,-0.0025,0.1158,3.2798,0.055,1.6386
009.wav,-0.0226,-0.0097,0.8444,3.7145,0.4109,1.8524
010.wav,-0.0562,-0.0241,0.3065,3.4053,0.1252,1.6906
011.wav,-0.153,-0.0656,0.6969,3.6258,0.272,1.7801
012.wav,-0.0119,-0.0051,1.0862,3.8604,0.5372,1.9276
013.wav,-0.0298,-0.0128,0.3558,3.5241,0.163,1.7557
014.wav,-0.0755,-0.0324,0.7439,3.7426,0.3342,1.8551
015.wav,-0.0166,-0.0071,0.3984,3.6573,0.1909,1.8251
016.wav,-0.0194,-0.0083,0.2232,3.3285,0.1019,1.6601
017.wav,-0.0006,-0.0003,0.1286,3.3383,0.064,1.669
018.wav,-0.1483,-0.0636,0.3516,3.4009,0.1017,1.6687
019.wav,-0.0421,-0.018,0.2104,3.2823,0.0842,1.6321
020.wav,-0.0162,-0.007,0.3333,3.3984,0.1585,1.6957
021.wav,-0.2241,-0.096,0.2235,3.3373,-0.0003,1.6206
022.wav,-0.0241,-0.0103,0.4352,3.4294,0.2055,1.7095
023.wav,-0.0038,-0.0016,0.1453,3.0399,0.0707,1.5191
024.wav,-0.0148,-0.0063,0.1656,3.3015,0.0754,1.6476
025.wav,-0.0086,-0.0037,0.7755,3.7386,0.3834,1.8675
026.wav,-0.0172,-0.0074,0.2362,3.343,0.1095,1.6678
027.wav,-0.0256,-0.011,0.9032,3.7315,0.4388,1.8603
028.wav,-0.0393,-0.0168,0.4648,3.483,0.2128,1.7331
029.wav,-0.0423,-0.0181,0.9243,3.7646,0.441,1.8732
030.wav,-0.0084,-0.0036,0.0503,3.3842,0.021,1.6903
031.wav,-0.0568,-0.0244,0.7386,3.6543,0.3409,1.8149
032.wav,-0.341,-0.1461,0.2447,3.339,-0.0481,1.5964
033.wav,-0.0164,-0.007,0.5691,3.4384,0.2763,1.7157
034.wav,-0.1115,-0.0478,0.5301,3.5279,0.2093,1.74
035.wav,-0.0309,-0.0133,0.631,3.6067,0.3,1.7967
036.wav,-0.049,-0.021,0.9162,3.7705,0.4336,1.8748
037.wav,-0.0061,-0.0026,0.2195,3.3386,0.1067,1.668
038.wav,-0.0085,-0.0036,0.097,3.335,0.0443,1.6657
039.wav,-0.0082,-0.0035,0.1335,3.2696,0.0626,1.633
040.wav,-0.0063,-0.0027,0.2124,3.3488,0.1031,1.673
041.wav,-0.0426,-0.0183,0.1578,3.261,0.0576,1.6214
042.wav,-0.0419,-0.0179,0.1204,3.0374,0.0393,1.5097
043.wav,-0.0227,-0.0097,-0.1522,3.0653,-0.0875,1.5278
044.wav,-0.0449,-0.0192,0.2794,3.3737,0.1173,1.6772
045.wav,-0.0698,-0.0299,0.3022,3.3531,0.1162,1.6616
046.wav,-0.0206,-0.0088,0.62,3.534,0.2997,1.7626
047.wav,-0.2127,-0.0912,0.6693,3.613,0.2283,1.7609
048.wav,-0.0393,-0.0168,0.2384,3.3052,0.0995,1.6442
049.wav,-0.0442,-0.0189,0.9948,3.7738,0.4753,1.8774
050.wav,-0.0738,-0.0316,0.8228,3.8053,0.3745,1.8868
051.wav,-0.0539,-0.0231,0.2439,3.3446,0.095,1.6608
052.wav,-0.1201,-0.0515,0.2558,3.3572,0.0679,1.6529
053.wav,-0.0583,-0.025,1.2174,3.932,0.5796,1.9535
054.wav,-0.0038,-0.0016,0.3353,3.4063,0.1658,1.7023
055.wav,-0.0886,-0.038,0.9139,3.793,0.4126,1.8775
056.wav,-0.075,-0.0321,0.2299,3.4045,0.0775,1.6862
057.wav,-0.1409,-0.0604,0.2803,3.3706,0.0697,1.6551
058.wav,-0.1134,-0.0486,0.285,3.3681,0.0858,1.6598
059.wav,-0.0245,-0.0105,0.6611,3.6163,0.3183,1.8029
060.wav,-0.0667,-0.0286,0.3463,3.4021,0.1398,1.6868
061.wav,-0.0464,-0.0199,1.6496,4.2204,0.8016,2.1003
062.wav,-0.0377,-0.0161,0.2374,3.1517,0.0998,1.5678
063.wav,-0.0305,-0.0131,0.8091,3.6885,0.3893,1.8377
064.wav,-0.0155,-0.0066,0.5697,3.5011,0.2771,1.7472
065.wav,-0.0539,-0.0231,0.3724,3.5023,0.1593,1.7396
066.wav,-0.0481,-0.0206,0.985,3.7997,0.4685,1.8895
067.wav,-0.0296,-0.0127,0.4256,3.3978,0.198,1.6926
068.wav,-0.0007,-0.0003,0.2604,3.3768,0.1299,1.6883
069.wav,-0.0902,-0.0387,0.211,3.3216,0.0604,1.6415
070.wav,-0.0575,-0.0246,0.2475,3.358,0.095,1.6667
071.wav,-0.0195,-0.0084,0.785,3.7128,0.3827,1.8522
072.wav,-0.0136,-0.0058,0.1094,3.2034,0.0479,1.5988
073.wav,-0.0544,-0.0233,0.2869,3.3196,0.1163,1.6481
074.wav,-0.0339,-0.0145,0.2829,3.3635,0.1245,1.6745
075.wav,-0.0232,-0.0099,0.3817,3.4176,0.1792,1.7038
076.wav,-0.0408,-0.0175,0.2545,3.3541,0.1069,1.6683
077.wav,-0.0093,-0.004,0.279,3.3373,0.1348,1.6667
078.wav,-0.0282,-0.0121,0.4167,3.4574,0.1943,1.7227
079.wav,-0.29,-0.1243,0.2271,3.341,-0.0314,1.6084
080.wav,-0.0077,-0.0033,0.2401,3.4434,0.1162,1.7201
081.wav,-0.1259,-0.054,0.5196,3.4777,0.1969,1.7119
082.wav,-0.0504,-0.0216,0.9409,3.7856,0.4452,1.882
083.wav,-0.0618,-0.0265,0.2936,3.3712,0.1159,1.6724
084.wav,-0.0226,-0.0097,0.3753,3.3765,0.1764,1.6834
085.wav,-0.105,-0.045,0.2485,3.3599,0.0718,1.6574
086.wav,-0.0066,-0.0028,0.2254,3.3225,0.1094,1.6598
087.wav,-0.0361,-0.0155,0.8758,3.7547,0.4199,1.8696
088.wav,-0.0031,-0.0013,0.707,3.656,0.3519,1.8273
089.wav,-0.0016,-0.0007,0.211,3.3299,0.1047,1.6646
090.wav,-0.0311,-0.0133,0.382,3.4185,0.1755,1.7026
091.wav,-0.0004,-0.0002,1.781,4.3474,0.8903,2.1736
092.wav,-0.0151,-0.0065,0.487,3.1445,0.2359,1.569
093.wav,-0.0327,-0.014,0.7297,3.6427,0.3485,1.8144
094.wav,-0.005,-0.0021,0.0333,3.275,0.0141,1.6364
095.wav,-0.0606,-0.026,0.6325,3.6734,0.286,1.8237
096.wav,-0.0367,-0.0157,0.0213,3.4845,-0.0077,1.7344
097.wav,-0.0031,-0.0013,0.0043,3.2778,0.0006,1.6382
098.wav,-0.0054,-0.0023,0.439,3.5085,0.2168,1.7531
099.wav,-0.0617,-0.0264,0.8504,3.6565,0.3943,1.815
100.wav,-0.0087,-0.0037,1.9112,4.4438,0.9512,2.22
101.wav,-0.0056,-0.0024,0.1642,3.4699,0.0793,1.7337
102.wav,-0.0513,-0.022,0.5547,3.5285,0.2517,1.7533
103.wav,-0.0002,-0.0001,1.913,4.4451,0.9564,2.2225
104.wav,-0.0013,-0.0006,0.4518,3.4744,0.2253,1.7369
105.wav,-0.051,-0.0219,0.494,3.484,0.2215,1.7311
106.wav,-0.043,-0.0184,1.0595,3.872,0.5082,1.9268
107.wav,-0.0008,-0.0004,1.328,4.0052,0.6636,2.0024
108.wav,-0.0054,-0.0023,0.1969,3.4564,0.0957,1.727
109.wav,-0.0342,-0.0147,0.2987,3.3157,0.1322,1.6505
110.wav,-0.0101,-0.0043,0.0409,3.2487,0.0154,1.6222
111.wav,-0.007,-0.003,-0.7537,3.4253,-0.3804,1.7112
112.wav,-0.0011,-0.0005,0.4446,3.4921,0.2217,1.7458
113.wav,-0.0013,-0.0006,0.8109,3.7306,0.4048,1.865
114.wav,-0.0126,-0.0054,-0.1144,3.3808,-0.0635,1.6877
115.wav,-0.0688,-0.0295,0.9269,3.788,0.4291,1.8793
116.wav,-0.0013,-0.0006,1.0318,3.8378,0.5153,1.9186
117.wav,-0.0033,-0.0014,0.9706,3.806,0.4836,1.9023
118.wav,-0.0038,-0.0016,0.6625,3.6117,0.3294,1.805
119.wav,-0.0075,-0.0032,0.7377,3.6318,0.3651,1.8143
120.wav,-0.0033,-0.0014,1.4565,4.1164,0.7266,2.0575
121.wav,-0.0036,-0.0015,0.2873,3.3623,0.1419,1.6804
122.wav,-0.0084,-0.0036,0.5778,3.7413,0.2847,1.8689
123.wav,-0.0007,-0.0003,-0.6333,3.5065,-0.317,1.7531
124.wav,-0.0054,-0.0023,0.5044,3.6025,0.2495,1.8001
125.wav,-0.0382,-0.0164,0.3843,3.4165,0.173,1.7001
126.wav,-0.0065,-0.0028,1.1211,3.9056,0.5573,1.9514
127.wav,-0.0041,-0.0018,1.1981,3.9752,0.597,1.9867
128.wav,-0.0033,-0.0014,1.9086,4.4421,0.9527,2.2203
129.wav,-0.0041,-0.0018,0.3387,3.3913,0.1673,1.6948
130.wav,-0.0194,-0.0083,0.7202,3.6498,0.3504,1.8208
131.wav,-0.0002,-0.0001,1.7515,4.331,0.8757,2.1654
132.wav,-0.0238,-0.0102,0.482,3.4819,0.2291,1.7358
133.wav,-0.0495,-0.0212,0.502,3.4967,0.2262,1.7378
134.wav,-0.0559,-0.024,0.6502,3.6144,0.2971,1.7952
135.wav,-0.0297,-0.0127,1.2816,4.0389,0.626,2.0131
136.wav,-0.0056,-0.0024,0.2303,3.4141,0.1123,1.7058
137.wav,-0.0075,-0.0032,0.6076,3.5537,0.3001,1.7753
138.wav,-0.0127,-0.0055,0.1026,3.3418,0.045,1.6682
139.wav,-0.0093,-0.004,0.1664,3.5606,0.0785,1.7783
140.wav,-0.0234,-0.01,-0.1201,3.349,-0.0718,1.6695
141.wav,-0.0566,-0.0242,1.9111,4.4439,0.9273,2.2098
