filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0069,-0.003,1.9132,4.4448,0.9532,2.2209
002.wav,-0.2964,-0.127,0.2714,3.3624,-0.0125,1.6177
003.wav,-0.2323,-0.0996,0.6124,3.5707,0.19,1.7356
004.wav,-0.2594,-0.1112,0.2726,3.3704,0.0066,1.6296
005.wav,-0.3716,-0.1592,0.246,3.3475,-0.0628,1.5941
006.wav,-0.3072,-0.1317,0.2055,3.3118,-0.0509,1.5901
007.wav,-0.24,-0.1029,0.4317,3.4847,0.0959,1.6909
008.wav,-0.0799,-0.0342,0.151,3.293,0.0356,1.6294
009.wav,-0.2783,-0.1193,-0.0684,3.0104,-0.1733,1.4455
010.wav,-0.0874,-0.0375,0.6088,3.6891,0.2607,1.8258
011.wav,-0.1207,-0.0517,1.0241,3.8039,0.4517,1.8761
012.wav,-0.3621,-0.1552,0.9402,3.7413,0.2891,1.7931
013.wav,-0.0793,-0.034,1.1703,3.9454,0.5455,1.9557
014.wav,-0.1599,-0.0685,0.1846,3.2975,0.0123,1.6145
015.wav,-0.2055,-0.0881,0.5661,3.5461,0.1803,1.729
016.wav,-0.1198,-0.0513,0.2207,3.2247,0.0505,1.5867
017.wav,-0.4922,-0.211,0.3867,3.4402,-0.0528,1.6146
018.wav,-0.0448,-0.0192,0.5696,3.5539,0.2624,1.7674
019.wav,-0.1943,-0.0833,1.2107,3.8658,0.5082,1.8912
020.wav,-0.3854,-0.1652,1.0572,3.8196,0.3359,1.8272
021.wav,-0.2479,-0.1063,1.408,4.0327,0.58,1.9632
022.wav,-0.3794,-0.1626,0.2692,3.3637,-0.0551,1.6006
023.wav,-0.3434,-0.1472,1.5018,4.1579,0.5792,2.0053
024.wav,-0.3254,-0.1395,0.5528,3.5485,0.1137,1.7045
025.wav,-0.1953,-0.0837,0.4362,3.2477,0.1205,1.582
026.wav,-0.3019,-0.1294,0.3676,3.4051,0.0328,1.6379
027.wav,-0.5471,-0.2345,0.2962,3.386,-0.1255,1.5758
028.wav,-0.1645,-0.0705,0.1474,3.3087,-0.0086,1.6191
029.wav,-0.2399,-0.1028,0.2361,3.3281,-0.0019,1.6126
030.wav,-0.2497,-0.107,0.0165,3.1698,-0.1166,1.5314
031.wav,-0.2666,-0.1143,-0.1204,3.2625,-0.1935,1.5741
032.wav,-0.1972,-0.0845,1.0111,3.8427,0.4069,1.8791
033.wav,-0.2277,-0.0976,0.1355,3.3088,-0.0461,1.6056
034.wav,-0.1289,-0.0553,0.6126,3.6231,0.2418,1.7839
035.wav,-0.2407,-0.1032,0.8264,3.6469,0.2929,1.7719
036.wav,-0.1956,-0.0838,-0.3347,2.9542,-0.2651,1.4352
037.wav,-0.4542,-0.1947,0.2222,3.3254,-0.116,1.5654
038.wav,-0.2906,-0.1245,0.2448,3.4206,-0.0229,1.648
039.wav,-0.2369,-0.1015,1.3395,4.0468,0.5513,1.9726
040.wav,-0.2388,-0.1023,0.3047,3.3952,0.033,1.6465
041.wav,-0.0965,-0.0414,-0.2833,3.49,-0.1899,1.7243
042.wav,-0.1364,-0.0585,0.0978,3.3121,-0.0193,1.6268
043.wav,-0.0908,-0.0389,0.46,3.4925,0.1846,1.7268
044.wav,-0.1961,-0.084,0.9561,3.8209,0.38,1.8684
045.wav,-0.0656,-0.0281,0.1935,3.341,0.064,1.6564
046.wav,-0.1065,-0.0456,1.0384,3.8584,0.466,1.9064
047.wav,-0.2523,-0.1081,0.1554,3.4241,-0.0485,1.658
048.wav,-0.3381,-0.1449,0.1145,3.3321,-0.1118,1.5936
049.wav,-0.493,-0.2113,0.2932,3.3843,-0.0999,1.5865
050.wav,-0.4809,-0.2061,0.2546,3.3412,-0.1132,1.5676
051.wav,-0.3202,-0.1372,0.2225,3.2989,-0.0488,1.5808
052.wav,-0.1753,-0.0751,0.4513,3.4712,0.138,1.698
053.wav,-0.3946,-0.1691,0.6343,3.5799,0.1198,1.7054
054.wav,-0.1791,-0.0767,0.2938,3.3745,0.0574,1.6489
055.wav,-0.3019,-0.1294,0.5458,3.5204,0.1219,1.6955
056.wav,-0.1877,-0.0804,0.253,3.3473,0.0327,1.6334
057.wav,-0.4703,-0.2016,0.2129,3.3351,-0.1287,1.5668
058.wav,-0.4559,-0.1954,0.8031,3.7011,0.1736,1.7529
059.wav,-0.1821,-0.078,0.603,3.571,0.2104,1.7465
060.wav,-0.1076,-0.0461,0.4776,3.5427,0.185,1.7483
061.wav,-0.0208,-0.0089,0.4248,3.4589,0.202,1.725
062.wav,-0.4373,-0.1874,0.4367,3.4633,-0.0003,1.6379
063.wav,-0.3013,-0.1291,0.855,3.7341,0.2769,1.8025
064.wav,-0.1189,-0.0509,1.0217,3.8367,0.4514,1.8929
065.wav,-0.0116,-0.005,1.8843,4.4239,0.9363,2.2095
066.wav,-0.3169,-0.1358,-0.3341,3.3723,-0.3255,1.6182
067.wav,-0.1384,-0.0593,0.9725,3.8051,0.4171,1.8729
068.wav,-0.2212,-0.0948,0.1578,3.363,-0.0317,1.6341
069.wav,-0.2096,-0.0898,0.5994,3.5685,0.1949,1.7394
070.wav,-0.1146,-0.0491,0.5589,3.5471,0.2222,1.749
071.wav,-0.3362,-0.1441,0.4875,3.5035,0.0756,1.6797
072.wav,-0.1393,-0.0597,0.334,3.4189,0.0974,1.6796
073.wav,-0.0451,-0.0193,-0.1408,3.2475,-0.0929,1.6141
074.wav,-0.15,-0.0643,0.5819,3.5015,0.2159,1.7186
075.wav,-0.1585,-0.0679,0.3369,3.4044,0.0892,1.6682
076.wav,-0.0703,-0.0301,1.4023,4.0846,0.666,2.0272
077.wav,-0.3877,-0.1662,1.1051,4.016,0.3587,1.9249
078.wav,-0.2546,-0.1091,-0.1056,3.499,-0.1801,1.6949
079.wav,-0.4578,-0.1962,0.7668,3.6707,0.1545,1.7372
080.wav,-0.0056,-0.0024,1.9105,4.4434,0.9525,2.2205
081.wav,-0.2492,-0.1068,0.6393,3.6029,0.1951,1.748
082.wav,-0.0889,-0.0381,0.2639,3.3456,0.0875,1.6537
083.wav,-0.026,-0.0111,0.453,3.4648,0.2135,1.7268
084.wav,-0.1131,-0.0485,1.106,3.8834,0.4964,1.9175
085.wav,-0.1062,-0.0455,0.8952,3.7294,0.3945,1.8419
086.wav,-0.0514,-0.022,0.5111,3.5038,0.2299,1.7409
087.wav,-0.1469,-0.0629,0.4433,3.424,0.1482,1.6805
088.wav,-0.2684,-0.115,0.9148,3.6446,0.3232,1.7648
089.wav,-0.0202,-0.0087,0.1855,3.2788,0.0827,1.6351
090.wav,-0.3388,-0.1452,0.4617,3.4346,0.0615,1.6447
091.wav,-0.28,-0.12,0.1834,3.3239,-0.0483,1.602
092.wav,-0.1839,-0.0788,0.5702,3.503,0.1932,1.7121
093.wav,-0.192,-0.0823,0.2552,3.4465,0.0316,1.6821
094.wav,-0.1816,-0.0778,-0.0395,3.4326,-0.1105,1.6774
095.wav,-0.1272,-0.0545,0.7672,3.6887,0.32,1.8171
096.wav,-0.0162,-0.0069,0.9331,3.4665,0.4585,1.7298
097.wav,-0.0508,-0.0218,0.2674,3.3679,0.1083,1.6731
098.wav,-0.3028,-0.1298,0.5168,3.5301,0.107,1.7002
