filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0048,-0.002,1.9109,4.4439,0.9531,2.2209
002.wav,-0.0574,-0.0246,1.8276,4.3793,0.8851,2.1773
003.wav,-0.0134,-0.0058,0.6098,3.5718,0.2982,1.783
004.wav,-0.0061,-0.0026,0.4718,3.4848,0.2329,1.7411
005.wav,-0.0051,-0.0022,1.3581,4.0197,0.6765,2.0088
006.wav,-0.006,-0.0026,0.387,3.4577,0.1905,1.7275
007.wav,-0.0187,-0.008,0.3293,3.3808,0.1553,1.6864
008.wav,-0.0022,-0.0009,0.1473,3.3099,0.0725,1.6545
009.wav,-0.0063,-0.0027,1.6666,4.1738,0.8301,2.0855
010.wav,-0.0512,-0.0219,0.3205,3.4175,0.1347,1.6978
011.wav,-0.005,-0.0021,0.1134,3.2943,0.0542,1.6461
012.wav,-0.0246,-0.0105,1.8312,4.3708,0.9033,2.1801
013.wav,-0.0107,-0.0046,0.6683,3.5537,0.3288,1.7745
014.wav,-0.0026,-0.0011,-0.0453,3.4121,-0.0239,1.7055
015.wav,-0.0151,-0.0065,0.2708,3.3674,0.1279,1.6805
016.wav,-0.0033,-0.0014,0.8697,3.7232,0.4332,1.8609
017.wav,-0.0252,-0.0108,0.3688,3.4313,0.1718,1.7102
018.wav,-0.0018,-0.0008,0.3229,3.4122,0.1606,1.7057
019.wav,-0.0087,-0.0037,0.304,3.4412,0.1476,1.7187
020.wav,-0.001,-0.0004,0.2286,3.3661,0.1138,1.6828
021.wav,-0.0028,-0.0012,1.2199,3.974,0.6086,1.9864
022.wav,-0.0074,-0.0032,0.7858,3.6847,0.3892,1.8408
023.wav,-0.006,-0.0026,1.2787,3.9546,0.6364,1.976
024.wav,-0.0026,-0.0011,1.0312,3.8359,0.5143,1.9174
025.wav,-0.0056,-0.0024,0.5133,3.5056,0.2539,1.7516
026.wav,-0.0111,-0.0048,0.483,3.5175,0.236,1.7564
027.wav,-0.0125,-0.0054,0.4503,3.4746,0.2189,1.7346
028.wav,-0.0027,-0.0011,0.2682,3.1404,0.1328,1.5696
029.wav,-0.0095,-0.0041,0.706,3.6307,0.3483,1.8133
030.wav,-0.0501,-0.0215,0.4895,3.4917,0.2197,1.7351
031.wav,-0.0258,-0.0111,0.3806,3.3644,0.1774,1.6767
032.wav,-0.0027,-0.0012,0.7413,3.6535,0.3693,1.8262
033.wav,-0.0409,-0.0175,1.2732,3.9353,0.6162,1.9589
034.wav,-0.0013,-0.0006,0.7662,3.6759,0.3824,1.8377
035.wav,-0.0111,-0.0048,0.7468,3.1752,0.3679,1.5852
036.wav,-0.0095,-0.0041,1.0055,3.7749,0.498,1.8854
037.wav,-0.0089,-0.0038,1.1158,3.8901,0.5534,1.9431
038.wav,-0.0034,-0.0015,0.1433,3.4383,0.07,1.7184
039.wav,-0.0064,-0.0027,0.2051,3.3449,0.0994,1.6711
040.wav,-0.1038,-0.0445,0.2286,3.3595,0.0624,1.6575
041.wav,-0.0073,-0.0031,0.307,3.2824,0.1498,1.6396
042.wav,-0.0075,-0.0032,0.5147,3.4506,0.2536,1.7237
043.wav,-0.0075,-0.0032,1.0327,3.5098,0.5126,1.7533
044.wav,-0.0067,-0.0029,0.5348,3.5166,0.264,1.7568
045.wav,-0.0071,-0.003,0.4062,3.4521,0.1996,1.7245
046.wav,-0.0021,-0.0009,0.3089,3.3768,0.1534,1.688
