filename,topic_id,topic_keywords
001.txt,1,"great question, good space, , , , , , , , "
002.txt,-1,Outlier
003.txt,-1,Outlier
004.txt,-1,Outlier
005.txt,-1,Outlier
006.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
007.txt,-1,Outlier
008.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
009.txt,-1,Outlier
010.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
011.txt,-1,Outlier
012.txt,-1,Outlier
013.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
014.txt,-1,Outlier
015.txt,3,"new retailers, solid pricing, intermodal pricing, retail perspective, intermodal business, , , , , "
016.txt,-1,Outlier
017.txt,-1,Outlier
018.txt,0,"major population, refined products, significant volumes, new terminals, little market, larger step, joint venture, critical markets, cheap equipment, "
019.txt,-1,Outlier
020.txt,3,"new retailers, solid pricing, intermodal pricing, retail perspective, intermodal business, , , , , "
021.txt,0,"major population, refined products, significant volumes, new terminals, little market, larger step, joint venture, critical markets, cheap equipment, "
022.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
023.txt,-1,Outlier
024.txt,-1,Outlier
025.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
026.txt,-1,Outlier
027.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
028.txt,0,"major population, refined products, significant volumes, new terminals, little market, larger step, joint venture, critical markets, cheap equipment, "
029.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
030.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
031.txt,-1,Outlier
032.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
033.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
034.txt,2,"frac sand, crude oil, heavy demand, total energy, refined product, particular plants, difficult comp, longer length, solid performance, refined products"
035.txt,0,"major population, refined products, significant volumes, new terminals, little market, larger step, joint venture, critical markets, cheap equipment, "
