filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0069,-0.003,1.9112,4.4441,0.9521,2.2206
002.wav,-0.0783,-0.0336,0.4671,3.4992,0.1944,1.7328
003.wav,-0.0493,-0.0211,0.2863,3.3879,0.1185,1.6834
004.wav,-0.1526,-0.0654,0.3882,3.4098,0.1178,1.6722
005.wav,-0.0786,-0.0337,0.4039,3.5761,0.1626,1.7712
006.wav,-0.054,-0.0231,0.5956,3.5531,0.2708,1.765
007.wav,-0.3162,-0.1355,0.3231,3.4781,0.0035,1.6713
008.wav,-0.1077,-0.0462,0.3774,3.4747,0.1348,1.7143
009.wav,-0.0228,-0.0098,0.4715,3.4669,0.2244,1.7286
010.wav,-0.4387,-0.188,0.7999,3.5151,0.1806,1.6635
011.wav,-0.3134,-0.1343,0.2678,3.3624,-0.0228,1.6141
012.wav,-0.0489,-0.0209,0.6698,3.6209,0.3105,1.8
013.wav,-0.0579,-0.0248,0.2736,3.3605,0.1078,1.6678
014.wav,-0.04,-0.0171,-0.2089,2.8447,-0.1244,1.4138
015.wav,-0.1525,-0.0654,0.2769,3.3336,0.0622,1.6341
016.wav,-0.4804,-0.2059,0.0805,3.2182,-0.2,1.5061
017.wav,-0.1533,-0.0657,0.2127,3.293,0.0297,1.6136
018.wav,-0.0683,-0.0293,1.2227,3.9407,0.5772,1.9557
019.wav,-0.0275,-0.0118,0.9578,3.7905,0.4651,1.8894
020.wav,-0.1924,-0.0825,0.0447,2.791,-0.0738,1.3543
021.wav,-0.0793,-0.034,1.1627,3.9375,0.5417,1.9518
022.wav,-0.0785,-0.0336,0.397,3.3858,0.1593,1.6761
023.wav,-0.0905,-0.0388,0.0703,3.2345,-0.0101,1.5979
024.wav,-0.1006,-0.0431,1.1319,3.9392,0.5157,1.9481
025.wav,-0.022,-0.0094,0.2038,3.3286,0.0909,1.6596
026.wav,-0.0603,-0.0258,0.3023,3.3837,0.121,1.6789
027.wav,-0.0161,-0.0069,0.0233,3.3042,0.0036,1.6487
028.wav,-0.025,-0.0107,0.6395,3.5856,0.3073,1.7874
029.wav,-0.1313,-0.0563,0.3053,3.4201,0.087,1.6819
030.wav,-0.0183,-0.0079,0.3704,3.4684,0.176,1.7302
031.wav,-0.0589,-0.0253,0.3477,3.2607,0.1444,1.6177
032.wav,-0.1992,-0.0854,0.2162,3.3354,0.0085,1.625
033.wav,-0.0386,-0.0165,0.6067,3.5933,0.2841,1.7884
034.wav,-0.0398,-0.0171,0.4063,3.1852,0.1832,1.5841
035.wav,-0.0532,-0.0228,0.0891,3.1991,0.0179,1.5882
036.wav,-0.0036,-0.0015,0.2112,3.2843,0.1038,1.6414
037.wav,-0.0526,-0.0225,-0.0392,3.213,-0.0459,1.5952
038.wav,-0.1009,-0.0432,0.1301,3.2371,0.0146,1.5969
039.wav,-0.0082,-0.0035,-0.0215,3.2808,-0.0149,1.6386
040.wav,-0.0205,-0.0088,0.5655,3.5372,0.2725,1.7642
041.wav,-0.0094,-0.004,0.0209,3.2136,0.0057,1.6048
042.wav,-0.1072,-0.0459,0.2276,3.3619,0.0602,1.658
043.wav,-0.219,-0.0938,0.5374,3.5326,0.1592,1.7194
044.wav,-0.1889,-0.081,1.0358,3.8398,0.4234,1.8794
045.wav,-0.084,-0.036,-0.1561,3.3548,-0.1201,1.6594
046.wav,-0.0712,-0.0305,0.4477,3.4755,0.1883,1.7225
047.wav,-0.0438,-0.0188,0.4661,3.3382,0.2111,1.6597
048.wav,-0.1412,-0.0605,0.3629,3.4128,0.1108,1.6761
049.wav,-0.0198,-0.0085,0.4712,3.4892,0.2257,1.7403
050.wav,-0.088,-0.0377,0.5205,3.4062,0.2162,1.6842
051.wav,-0.1117,-0.0479,0.2882,3.3478,0.0882,1.65
052.wav,-0.1234,-0.0529,1.1334,3.8453,0.505,1.8962
053.wav,-0.0325,-0.0139,0.7087,3.6209,0.3381,1.8035
054.wav,-0.0057,-0.0024,0.4242,3.4571,0.2093,1.7273
055.wav,-0.1133,-0.0486,0.3788,3.4332,0.1328,1.6923
056.wav,-0.043,-0.0184,0.3589,3.3889,0.1579,1.6852
057.wav,-0.0528,-0.0226,1.2967,4.0404,0.6219,2.0089
058.wav,-0.093,-0.0399,1.4917,4.1443,0.6993,2.0522
059.wav,-0.2433,-0.1043,0.3016,3.4177,0.0292,1.6567
060.wav,-0.1027,-0.044,0.342,3.4071,0.1197,1.6815
061.wav,-0.0121,-0.0052,0.3406,3.4135,0.1642,1.7042
062.wav,-0.0522,-0.0224,0.5803,3.5419,0.2641,1.7598
063.wav,-0.0693,-0.0297,0.564,3.5556,0.2474,1.7629
064.wav,-0.0283,-0.0121,1.0283,3.8573,0.5,1.9226
