filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0031,-0.0013,1.9158,4.4466,0.9564,2.2227
002.wav,-0.0086,-0.0037,0.2623,3.4184,0.1269,1.7074
003.wav,-0.0277,-0.0119,1.7191,4.2601,0.8457,2.1241
004.wav,-0.0177,-0.0076,1.4975,4.1928,0.7399,2.0926
005.wav,-0.0053,-0.0023,0.3209,3.3956,0.1578,1.6967
006.wav,-0.0306,-0.0131,0.9067,3.7836,0.438,1.8853
007.wav,-0.0845,-0.0362,0.7582,3.6707,0.3368,1.8173
008.wav,-0.0513,-0.022,1.115,3.8961,0.5318,1.937
009.wav,-0.0482,-0.0207,1.8731,4.4129,0.9124,2.1961
010.wav,-0.0198,-0.0085,1.202,3.9715,0.5911,1.9815
011.wav,-0.0201,-0.0086,1.2027,3.9349,0.5913,1.9631
012.wav,-0.0536,-0.023,0.7195,3.6009,0.333,1.789
013.wav,-0.1218,-0.0522,0.3045,3.3841,0.0913,1.6659
014.wav,-0.0224,-0.0096,0.4325,3.4825,0.2051,1.7364
015.wav,-0.0347,-0.0149,1.2679,4.0113,0.6166,1.9982
016.wav,-0.008,-0.0034,1.1791,3.9801,0.5856,1.9883
017.wav,-0.0211,-0.009,0.4746,3.4908,0.2267,1.7409
018.wav,-0.0383,-0.0164,0.6813,3.638,0.3215,1.8108
019.wav,-0.008,-0.0034,0.1848,3.3593,0.0884,1.678
020.wav,-0.0589,-0.0253,0.2239,3.38,0.0825,1.6774
021.wav,-0.0042,-0.0018,0.3489,3.4102,0.1724,1.7042
022.wav,-0.0122,-0.0052,0.8709,3.7182,0.4293,1.8565
023.wav,-0.0375,-0.0161,1.6715,4.1817,0.817,2.0828
024.wav,-0.0079,-0.0034,0.694,3.6301,0.343,1.8133
025.wav,-0.0372,-0.016,0.4878,3.5094,0.2253,1.7467
026.wav,-0.0278,-0.0119,1.405,4.0941,0.6886,2.0411
027.wav,-0.016,-0.0069,0.5258,3.5483,0.2549,1.7707
028.wav,-0.0144,-0.0062,1.364,4.0389,0.6748,2.0164
029.wav,-0.0417,-0.0179,0.3236,3.4054,0.141,1.6938
030.wav,-0.0346,-0.0148,0.2421,3.3669,0.1037,1.676
