Index,Audio Path,Transcript Path
001,Caterpillar Inc._20170725/CEO/001-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/001.txt
002,Caterpillar Inc._20170725/CEO/002-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/002.txt
003,Caterpillar Inc._20170725/CEO/003-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/003.txt
004,Caterpillar Inc._20170725/CEO/004-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/004.txt
005,Caterpillar Inc._20170725/CEO/005-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/005.txt
006,Caterpillar Inc._20170725/CEO/006-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/006.txt
007,Caterpillar Inc._20170725/CEO/007-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/007.txt
008,Caterpillar Inc._20170725/CEO/008-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/008.txt
009,Caterpillar Inc._20170725/CEO/009-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/009.txt
010,Caterpillar Inc._20170725/CEO/010-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/010.txt
011,Caterpillar Inc._20170725/CEO/011-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/011.txt
012,Caterpillar Inc._20170725/CEO/012-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/012.txt
013,Caterpillar Inc._20170725/CEO/013-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/013.txt
014,Caterpillar Inc._20170725/CEO/014-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/014.txt
015,Caterpillar Inc._20170725/CEO/015-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/015.txt
016,Caterpillar Inc._20170725/CEO/016-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/016.txt
017,Caterpillar Inc._20170725/CEO/017-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/017.txt
018,Caterpillar Inc._20170725/CEO/018-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/018.txt
019,Caterpillar Inc._20170725/CEO/019-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/019.txt
020,Caterpillar Inc._20170725/CEO/020-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/020.txt
021,Caterpillar Inc._20170725/CEO/021-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/021.txt
022,Caterpillar Inc._20170725/CEO/022-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/022.txt
023,Caterpillar Inc._20170725/CEO/023-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/023.txt
024,Caterpillar Inc._20170725/CEO/024-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/024.txt
025,Caterpillar Inc._20170725/CEO/025-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/025.txt
026,Caterpillar Inc._20170725/CEO/026-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/026.txt
027,Caterpillar Inc._20170725/CEO/027-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/027.txt
028,Caterpillar Inc._20170725/CEO/028-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/028.txt
029,Caterpillar Inc._20170725/CEO/029-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/029.txt
030,Caterpillar Inc._20170725/CEO/030-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/030.txt
031,Caterpillar Inc._20170725/CEO/031-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/031.txt
032,Caterpillar Inc._20170725/CEO/032-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/032.txt
033,Caterpillar Inc._20170725/CEO/033-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/033.txt
034,Caterpillar Inc._20170725/CEO/034-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/034.txt
035,Caterpillar Inc._20170725/CEO/035-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/035.txt
036,Caterpillar Inc._20170725/CEO/036-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/036.txt
037,Caterpillar Inc._20170725/CEO/037-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/037.txt
038,Caterpillar Inc._20170725/CEO/038-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/038.txt
039,Caterpillar Inc._20170725/CEO/039-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/039.txt
040,Caterpillar Inc._20170725/CEO/040-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/040.txt
041,Caterpillar Inc._20170725/CEO/041-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/041.txt
042,Caterpillar Inc._20170725/CEO/042-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/042.txt
043,Caterpillar Inc._20170725/CEO/043-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/043.txt
044,Caterpillar Inc._20170725/CEO/044-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/044.txt
045,Caterpillar Inc._20170725/CEO/045-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/045.txt
046,Caterpillar Inc._20170725/CEO/046-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/046.txt
047,Caterpillar Inc._20170725/CEO/047-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/047.txt
048,Caterpillar Inc._20170725/CEO/048-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/048.txt
049,Caterpillar Inc._20170725/CEO/049-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/049.txt
050,Caterpillar Inc._20170725/CEO/050-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/050.txt
051,Caterpillar Inc._20170725/CEO/051-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/051.txt
052,Caterpillar Inc._20170725/CEO/052-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/052.txt
053,Caterpillar Inc._20170725/CEO/053-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/053.txt
054,Caterpillar Inc._20170725/CEO/054-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/054.txt
055,Caterpillar Inc._20170725/CEO/055-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/055.txt
056,Caterpillar Inc._20170725/CEO/056-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/056.txt
057,Caterpillar Inc._20170725/CEO/057-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/057.txt
058,Caterpillar Inc._20170725/CEO/058-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/058.txt
059,Caterpillar Inc._20170725/CEO/059-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/059.txt
060,Caterpillar Inc._20170725/CEO/060-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/060.txt
061,Caterpillar Inc._20170725/CEO/061-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/061.txt
062,Caterpillar Inc._20170725/CEO/062-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/062.txt
063,Caterpillar Inc._20170725/CEO/063-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/063.txt
064,Caterpillar Inc._20170725/CEO/064-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/064.txt
065,Caterpillar Inc._20170725/CEO/065-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/065.txt
066,Caterpillar Inc._20170725/CEO/066-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/066.txt
067,Caterpillar Inc._20170725/CEO/067-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/067.txt
068,Caterpillar Inc._20170725/CEO/068-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/068.txt
069,Caterpillar Inc._20170725/CEO/069-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/069.txt
070,Caterpillar Inc._20170725/CEO/070-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/070.txt
071,Caterpillar Inc._20170725/CEO/071-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/071.txt
072,Caterpillar Inc._20170725/CEO/072-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/072.txt
073,Caterpillar Inc._20170725/CEO/073-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/073.txt
074,Caterpillar Inc._20170725/CEO/074-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/074.txt
075,Caterpillar Inc._20170725/CEO/075-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/075.txt
076,Caterpillar Inc._20170725/CEO/076-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/076.txt
077,Caterpillar Inc._20170725/CEO/077-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/077.txt
078,Caterpillar Inc._20170725/CEO/078-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/078.txt
079,Caterpillar Inc._20170725/CEO/079-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/079.txt
080,Caterpillar Inc._20170725/CEO/080-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/080.txt
081,Caterpillar Inc._20170725/CEO/081-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/081.txt
082,Caterpillar Inc._20170725/CEO/082-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/082.txt
083,Caterpillar Inc._20170725/CEO/083-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/083.txt
084,Caterpillar Inc._20170725/CEO/084-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/084.txt
085,Caterpillar Inc._20170725/CEO/085-BradleyM.Halverson.mp3,Caterpillar Inc._20170725/sent_token/085.txt
