filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0012,-0.0005,1.9122,4.4448,0.9555,2.2221
002.wav,-0.0073,-0.0031,0.6206,3.5645,0.3067,1.7807
003.wav,-0.0072,-0.0031,0.2412,3.3442,0.117,1.6705
004.wav,-0.0333,-0.0143,0.5964,3.5589,0.2816,1.7723
005.wav,-0.0065,-0.0028,0.4955,3.4595,0.2445,1.7283
006.wav,-0.0046,-0.002,0.7711,3.6998,0.3832,1.8489
007.wav,-0.0139,-0.006,0.5089,3.5046,0.2475,1.7493
008.wav,-0.0035,-0.0015,0.7032,3.6006,0.3498,1.7996
009.wav,-0.0009,-0.0004,0.3854,3.4496,0.1922,1.7246
010.wav,-0.0072,-0.0031,-0.3246,3.2861,-0.1659,1.6415
011.wav,-0.0169,-0.0073,0.0682,3.2781,0.0257,1.6354
012.wav,-0.0157,-0.0067,0.5149,3.5016,0.2496,1.7474
013.wav,-0.0227,-0.0097,0.4181,3.4911,0.1977,1.7407
014.wav,-0.0159,-0.0068,0.187,3.3147,0.0856,1.654
015.wav,-0.031,-0.0133,1.0059,3.8159,0.4874,1.9013
016.wav,-0.0055,-0.0024,0.5686,3.5283,0.2815,1.763
017.wav,-0.0035,-0.0015,0.3786,3.457,0.1875,1.7278
018.wav,-0.0097,-0.0042,0.6373,3.524,0.3138,1.7599
019.wav,-0.0097,-0.0042,0.7655,3.6744,0.3779,1.8351
020.wav,-0.0049,-0.0021,0.4022,3.5598,0.1986,1.7789
021.wav,-0.0052,-0.0022,0.1939,3.2977,0.0944,1.6478
022.wav,-0.0125,-0.0053,0.3155,3.4712,0.1515,1.7329
023.wav,-0.0271,-0.0116,0.4093,3.4549,0.1911,1.7216
024.wav,-0.0234,-0.01,1.7875,4.3493,0.8821,2.1696
025.wav,-0.0049,-0.0021,0.2004,3.3122,0.0977,1.6551
026.wav,-0.0119,-0.0051,0.1367,3.4296,0.0624,1.7122
027.wav,-0.0058,-0.0025,0.0174,3.3331,0.0058,1.6653
028.wav,-0.005,-0.0022,1.4714,4.1288,0.7332,2.0633
029.wav,-0.007,-0.003,0.5723,3.3274,0.2827,1.6622
030.wav,-0.0359,-0.0154,0.1274,3.2402,0.0458,1.6124
031.wav,-0.0021,-0.0009,0.2155,3.3107,0.1067,1.6549
032.wav,-0.0141,-0.0061,0.1842,3.313,0.085,1.6535
033.wav,-0.0059,-0.0025,1.1459,3.9151,0.57,1.9563
034.wav,-0.0096,-0.0041,0.1056,3.4107,0.048,1.7033
035.wav,-0.0281,-0.0121,0.3183,3.4016,0.1451,1.6948
036.wav,-0.0079,-0.0034,0.9958,3.8279,0.4939,1.9123
037.wav,-0.0177,-0.0076,0.216,3.3391,0.0991,1.6658
038.wav,-0.0277,-0.0119,0.5554,3.5375,0.2639,1.7628
039.wav,-0.0144,-0.0062,1.1754,3.9322,0.5805,1.963
040.wav,-0.0121,-0.0052,0.2902,3.3837,0.139,1.6892
041.wav,-0.0261,-0.0112,1.3657,4.0606,0.6698,2.0247
042.wav,-0.01,-0.0043,0.6127,3.5952,0.3014,1.7954
043.wav,-0.0162,-0.0069,0.6518,3.5962,0.3178,1.7947
044.wav,-0.0042,-0.0018,1.059,3.837,0.5274,1.9176
045.wav,-0.0057,-0.0025,0.9457,3.7877,0.47,1.8926
046.wav,-0.009,-0.0038,0.2779,3.3658,0.1345,1.681
047.wav,-0.0139,-0.006,1.0507,3.8132,0.5184,1.9036
048.wav,-0.0677,-0.029,0.2756,3.3671,0.1039,1.6691
049.wav,-0.0396,-0.017,0.4585,3.4795,0.2094,1.7312
050.wav,-0.0149,-0.0064,0.7831,3.6117,0.3841,1.8026
051.wav,-0.0138,-0.0059,0.5637,3.5483,0.2749,1.7712
052.wav,-0.0345,-0.0148,0.7972,3.7043,0.3813,1.8448
053.wav,-0.0108,-0.0046,0.4488,3.4491,0.219,1.7222
054.wav,-0.0133,-0.0057,1.1209,3.9211,0.5538,1.9577
055.wav,-0.0075,-0.0032,1.3186,4.0031,0.6556,1.9999
056.wav,-0.0044,-0.0019,1.1363,3.9166,0.5659,1.9573
057.wav,-0.0526,-0.0225,0.447,3.4746,0.1972,1.726
058.wav,-0.0149,-0.0064,0.423,3.4532,0.204,1.7234
059.wav,-0.0489,-0.0209,0.3466,3.3416,0.1489,1.6604
060.wav,-0.0045,-0.0019,1.9123,4.4447,0.9539,2.2214
061.wav,-0.0463,-0.0198,0.2393,3.3559,0.0965,1.668
062.wav,-0.0079,-0.0034,0.7137,3.7617,0.3529,1.8792
063.wav,-0.0063,-0.0027,1.2015,3.9709,0.5976,1.9841
064.wav,-0.0095,-0.0041,0.4474,3.5002,0.219,1.7481
065.wav,-0.0304,-0.013,0.4235,3.4479,0.1966,1.7175
066.wav,-0.0055,-0.0024,0.5186,3.5147,0.2565,1.7562
067.wav,-0.0012,-0.0005,0.2987,3.365,0.1487,1.6822
068.wav,-0.0023,-0.001,0.2068,3.3073,0.1022,1.6531
069.wav,-0.0024,-0.001,1.0616,3.8747,0.5296,1.9368
070.wav,-0.0021,-0.0009,0.4666,3.4846,0.2323,1.7419
071.wav,-0.0166,-0.0071,0.5598,3.6425,0.2716,1.8177
072.wav,-0.0061,-0.0026,0.5316,3.515,0.2628,1.7562
073.wav,-0.0026,-0.0011,0.697,3.6249,0.3472,1.8119
074.wav,-0.0057,-0.0024,0.4624,3.4808,0.2284,1.7392
075.wav,-0.0178,-0.0076,0.7902,3.7028,0.3862,1.8476
076.wav,-0.0338,-0.0145,0.4241,3.4741,0.1951,1.7298
077.wav,-0.0026,-0.0011,1.9127,4.445,0.955,2.2219
078.wav,-0.0779,-0.0334,0.342,3.4075,0.132,1.6871
079.wav,-0.0273,-0.0117,0.6718,3.627,0.3222,1.8076
080.wav,-0.0224,-0.0096,0.2238,3.3315,0.1007,1.6609
081.wav,-0.0514,-0.022,0.1983,3.3295,0.0734,1.6537
082.wav,-0.0023,-0.001,0.4628,3.4787,0.2302,1.7388
083.wav,-0.0256,-0.011,0.3362,3.3767,0.1553,1.6828
084.wav,-0.026,-0.0112,0.1938,3.3002,0.0839,1.6445
085.wav,-0.0487,-0.0209,0.2944,3.3672,0.1228,1.6731
086.wav,-0.0057,-0.0024,1.4364,4.1278,0.7154,2.0627
087.wav,-0.006,-0.0026,-0.0491,3.1628,-0.0275,1.5801
088.wav,-0.0153,-0.0065,0.5859,3.5368,0.2853,1.7651
089.wav,-0.002,-0.0008,1.4932,4.213,0.7456,2.1061
090.wav,-0.0325,-0.0139,0.5075,3.5171,0.2375,1.7516
091.wav,-0.0022,-0.0009,0.1428,3.3092,0.0703,1.6541
092.wav,-0.001,-0.0004,1.9062,4.4399,0.9526,2.2198
093.wav,-0.0158,-0.0068,0.876,3.7544,0.4301,1.8738
094.wav,-0.0013,-0.0006,0.3386,3.0793,0.1686,1.5394
095.wav,-0.0008,-0.0003,0.3416,3.3761,0.1704,1.6879
096.wav,-0.0029,-0.0013,0.8232,3.7091,0.4101,1.8539
097.wav,-0.0249,-0.0107,0.2659,3.3606,0.1205,1.6749
098.wav,-0.0341,-0.0146,0.235,3.3229,0.1004,1.6541
099.wav,-0.0043,-0.0019,1.2487,4.0094,0.6222,2.0038
100.wav,-0.0019,-0.0008,0.1904,3.3135,0.0943,1.6563
101.wav,-0.0058,-0.0025,0.0837,3.1572,0.039,1.5773
102.wav,-0.0199,-0.0085,0.6625,3.6132,0.3213,1.8023
103.wav,-0.0036,-0.0016,0.652,3.7689,0.3242,1.8837
104.wav,-0.0119,-0.0051,0.5786,3.5033,0.2833,1.7491
105.wav,-0.0009,-0.0004,0.3024,3.3735,0.1507,1.6865
106.wav,-0.0035,-0.0015,0.0931,3.5959,0.0448,1.7972
107.wav,-0.0181,-0.0077,0.0329,3.3645,0.0074,1.6784
108.wav,-0.0097,-0.0041,0.2561,3.3582,0.1232,1.677
109.wav,-0.017,-0.0073,0.4702,3.4883,0.2266,1.7405
110.wav,-0.0025,-0.0011,-0.1099,3.2377,-0.0562,1.6183
111.wav,-0.0111,-0.0047,0.5881,3.5452,0.2885,1.7702
112.wav,-0.0005,-0.0002,1.9113,4.4437,0.9554,2.2217
113.wav,-0.0077,-0.0033,-0.0297,3.4827,-0.0187,1.7397
114.wav,-0.0228,-0.0098,-0.1816,3.1081,-0.1022,1.5492
115.wav,-0.0153,-0.0066,0.25,3.4434,0.1173,1.7184
116.wav,-0.0098,-0.0042,1.1754,3.9198,0.5828,1.9578
117.wav,-0.0096,-0.0041,0.8169,3.7123,0.4036,1.8541
118.wav,-0.0197,-0.0084,0.8544,3.7345,0.4174,1.863
119.wav,-0.0019,-0.0008,0.7558,3.6737,0.3769,1.8364
120.wav,-0.0139,-0.006,0.2689,3.495,0.1275,1.7445
121.wav,-0.0086,-0.0037,1.0407,3.8309,0.5161,1.9136
122.wav,-0.002,-0.0008,1.4242,4.0792,0.7111,2.0392
123.wav,-0.0065,-0.0028,0.0936,3.5813,0.0435,1.7892
124.wav,-0.012,-0.0051,1.634,4.1665,0.811,2.0807
125.wav,-0.0132,-0.0056,1.502,4.0743,0.7444,2.0343
126.wav,-0.0148,-0.0063,0.2347,3.3492,0.1099,1.6714
127.wav,-0.0046,-0.002,0.5296,3.5113,0.2625,1.7547
128.wav,-0.0011,-0.0005,0.0084,2.9844,0.0036,1.4919
129.wav,-0.0062,-0.0027,0.3135,3.3992,0.1536,1.6982
130.wav,-0.0212,-0.0091,-0.1227,3.3151,-0.072,1.653
131.wav,-0.0012,-0.0005,0.2143,3.3501,0.1065,1.6748
132.wav,-0.0054,-0.0023,1.9094,4.4428,0.952,2.2203
133.wav,-0.0056,-0.0024,1.1649,3.9555,0.5796,1.9766
134.wav,-0.093,-0.0399,0.217,3.221,0.062,1.5905
135.wav,-0.0045,-0.0019,0.2098,3.3337,0.1026,1.6659
136.wav,-0.0235,-0.0101,0.3283,3.367,0.1524,1.6785
137.wav,-0.0013,-0.0006,0.1822,3.325,0.0905,1.6622
138.wav,-0.0131,-0.0056,0.4119,3.4557,0.1994,1.7251
139.wav,-0.008,-0.0034,1.2569,3.995,0.6245,1.9958
140.wav,-0.0078,-0.0033,1.3469,3.9626,0.6696,1.9796
141.wav,-0.0011,-0.0005,0.476,3.4818,0.2374,1.7407
142.wav,-0.0017,-0.0007,0.696,3.6203,0.3472,1.8098
143.wav,-0.0068,-0.0029,0.1183,3.2569,0.0557,1.627
144.wav,-0.0038,-0.0016,1.0328,3.4496,0.5145,1.724
145.wav,-0.0074,-0.0032,0.1682,3.2887,0.0804,1.6427
146.wav,-0.0226,-0.0097,1.7745,4.3402,0.876,2.1652
147.wav,-0.026,-0.0111,0.1898,3.2749,0.0819,1.6319
148.wav,-0.0202,-0.0087,0.8793,3.6525,0.4295,1.8219
149.wav,-0.008,-0.0034,0.6239,3.6491,0.308,1.8228
150.wav,-0.0012,-0.0005,0.3791,3.4222,0.1889,1.7108
151.wav,-0.0076,-0.0033,1.3579,4.0693,0.6751,2.033
152.wav,-0.0078,-0.0033,1.6933,4.2395,0.8428,2.1181
153.wav,-0.0446,-0.0191,0.8207,3.7451,0.3881,1.863
154.wav,-0.0141,-0.006,1.1069,3.9433,0.5464,1.9686
155.wav,-0.0282,-0.0121,0.2122,3.1616,0.092,1.5748
156.wav,-0.0204,-0.0087,0.2034,3.2898,0.0915,1.6405
157.wav,-0.0002,-0.0001,0.3447,3.5617,0.1723,1.7808
158.wav,-0.0018,-0.0008,0.6738,3.6126,0.336,1.8059
159.wav,-0.0189,-0.0081,0.2633,3.389,0.1222,1.6905
160.wav,-0.0142,-0.0061,-0.8218,3.554,-0.418,1.774
161.wav,-0.0094,-0.004,1.7398,4.3191,0.8652,2.1576
162.wav,-0.0006,-0.0003,0.6031,3.5879,0.3013,1.7938
163.wav,-0.0035,-0.0015,1.9089,4.4419,0.9527,2.2202
164.wav,-0.0102,-0.0044,0.6102,3.6618,0.3,1.8287
165.wav,-0.0386,-0.0166,0.3151,3.3681,0.1382,1.6758
166.wav,-0.0099,-0.0042,1.3973,4.0652,0.6937,2.0305
167.wav,-0.0044,-0.0019,0.9713,3.7747,0.4834,1.8864
168.wav,-0.0029,-0.0012,0.4535,3.3005,0.2253,1.6496
169.wav,-0.0016,-0.0007,1.1904,3.9564,0.5944,1.9778
170.wav,-0.0143,-0.0061,1.1244,3.9161,0.555,1.955
171.wav,-0.0027,-0.0011,0.759,3.6494,0.3782,1.8241
172.wav,-0.0009,-0.0004,1.5519,4.1314,0.7755,2.0655
173.wav,-0.0324,-0.0139,0.1811,3.2443,0.0743,1.6152
