filename,topic_id,topic_keywords
001.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
002.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
003.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
004.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
005.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
006.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
007.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
008.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
009.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
010.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
011.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
012.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
013.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
014.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
015.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
016.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
017.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
018.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
019.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
020.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
021.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
022.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
023.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
024.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
025.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
026.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
027.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
028.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
029.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
030.txt,1,"real estate, related job, positive effect, national average, commercial markets, commercial development, average job, , , "
031.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
032.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
033.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
034.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
035.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
036.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
037.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
038.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
039.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
040.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
041.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
042.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
043.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
044.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
045.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
046.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
047.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
048.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
049.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
050.txt,0,"gross margin, ongoing earnings, financial results, financial outlook, renewable resources, next rate, net effect, regulatory commission, normal number, several factors"
