filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0452,-0.0194,1.9077,4.4413,0.9312,2.211
002.wav,-0.0184,-0.0079,1.8577,4.4033,0.9196,2.1977
003.wav,-0.0541,-0.0232,1.4991,3.7751,0.7225,1.876
004.wav,-0.0954,-0.0409,1.7718,4.3707,0.8382,2.1649
005.wav,-0.1465,-0.0628,0.1481,3.2826,0.0008,1.6099
006.wav,-0.0143,-0.0061,-0.5458,3.0182,-0.28,1.5061
007.wav,-0.1294,-0.0554,0.3277,3.3796,0.0992,1.6621
008.wav,-0.1001,-0.0429,0.2094,3.3836,0.0547,1.6703
009.wav,-0.2104,-0.0902,0.9731,3.8447,0.3813,1.8773
010.wav,-0.1093,-0.0468,-0.0621,3.4615,-0.0857,1.7073
011.wav,-0.2026,-0.0868,1.801,4.3572,0.7992,2.1352
012.wav,-0.2648,-0.1135,0.0997,3.1469,-0.0825,1.5167
013.wav,-0.1762,-0.0755,0.6834,3.6205,0.2536,1.7725
014.wav,-0.0517,-0.0222,-0.0476,3.2006,-0.0497,1.5892
015.wav,-0.1454,-0.0623,0.9045,3.7869,0.3795,1.8623
016.wav,-0.2581,-0.1106,1.4187,4.0813,0.5803,1.9853
017.wav,-0.2188,-0.0938,0.5545,3.5439,0.1678,1.7251
018.wav,-0.0887,-0.038,0.3185,3.4439,0.1149,1.703
019.wav,-0.1701,-0.0729,1.1276,3.8437,0.4788,1.8854
020.wav,-0.1627,-0.0697,1.0275,3.816,0.4324,1.8731
021.wav,-0.0619,-0.0265,0.9069,3.816,0.4225,1.8948
022.wav,-0.1884,-0.0807,0.3764,3.4327,0.094,1.676
023.wav,-0.2076,-0.089,0.971,3.8182,0.3817,1.8646
024.wav,-0.2856,-0.1224,0.5562,3.5193,0.1353,1.6984
025.wav,-0.0608,-0.0261,0.8811,3.7693,0.4102,1.8716
026.wav,-0.1162,-0.0498,1.8215,4.3753,0.8526,2.1628
027.wav,-0.0364,-0.0156,0.8428,3.737,0.4032,1.8607
028.wav,-0.1188,-0.0509,0.2439,3.3464,0.0625,1.6477
029.wav,-0.2705,-0.1159,0.6874,3.6172,0.2085,1.7506
030.wav,-0.061,-0.0262,0.0238,3.4433,-0.0186,1.7086
031.wav,-0.176,-0.0754,-0.3305,3.1863,-0.2533,1.5554
032.wav,-0.0574,-0.0246,0.1576,3.1251,0.0501,1.5503
033.wav,-0.136,-0.0583,0.8023,3.7309,0.3332,1.8363
034.wav,-0.1194,-0.0512,0.2676,3.3738,0.0741,1.6613
035.wav,-0.0277,-0.0119,0.5852,3.5694,0.2788,1.7788
036.wav,-0.0607,-0.026,0.7484,3.6323,0.3439,1.8031
037.wav,-0.058,-0.0249,-0.0082,3.2833,-0.0331,1.6292
038.wav,-0.313,-0.1342,0.2226,3.3309,-0.0452,1.5984
039.wav,-0.1077,-0.0462,1.7938,4.3595,0.843,2.1567
040.wav,-0.2383,-0.1021,0.7484,3.6513,0.255,1.7746
041.wav,-0.0679,-0.0291,0.3181,3.4141,0.1251,1.6925
042.wav,-0.1223,-0.0524,1.4747,3.9998,0.6762,1.9737
043.wav,-0.0586,-0.0251,0.2207,3.4556,0.0811,1.7153
044.wav,-0.1641,-0.0703,0.3253,3.3994,0.0806,1.6645
045.wav,-0.1506,-0.0645,0.2647,3.3708,0.0571,1.6531
046.wav,-0.2794,-0.1197,0.1743,3.2884,-0.0525,1.5843
047.wav,-0.2963,-0.127,0.3886,3.4545,0.0461,1.6637
048.wav,-0.1815,-0.0778,0.3586,3.3644,0.0885,1.6433
049.wav,-0.2822,-0.1209,1.88,4.4221,0.7989,2.1506
050.wav,-0.108,-0.0463,0.4039,3.4417,0.1479,1.6977
051.wav,-0.0383,-0.0164,0.538,3.5119,0.2499,1.7478
052.wav,-0.2605,-0.1116,0.2964,3.3842,0.018,1.6363
053.wav,-0.0629,-0.027,1.4621,4.1044,0.6996,2.0387
054.wav,-0.0248,-0.0106,1.6965,4.2854,0.8358,2.1374
055.wav,-0.0015,-0.0006,0.3731,3.3791,0.1858,1.6892
056.wav,-0.0059,-0.0025,0.3591,3.4253,0.1766,1.7114
057.wav,-0.0044,-0.0019,0.211,3.3299,0.1033,1.664
058.wav,-0.0043,-0.0018,0.2796,3.3626,0.1377,1.6804
059.wav,-0.1244,-0.0533,0.353,3.3932,0.1143,1.6699
060.wav,-0.1522,-0.0652,0.5569,3.5349,0.2023,1.7348
061.wav,-0.1168,-0.05,0.0992,3.3947,-0.0088,1.6723
062.wav,-0.3209,-0.1375,0.9539,3.7444,0.3165,1.8034
063.wav,-0.0784,-0.0336,0.707,3.6121,0.3143,1.7893
064.wav,-0.0466,-0.02,0.3556,3.4162,0.1545,1.6981
065.wav,-0.1171,-0.0502,0.5593,3.5283,0.2211,1.7391
066.wav,-0.1738,-0.0745,1.2318,3.9825,0.529,1.954
067.wav,-0.0209,-0.0089,-0.6425,3.4888,-0.3317,1.7399
068.wav,-0.0291,-0.0125,0.9628,3.7804,0.4669,1.884
069.wav,-0.3053,-0.1308,0.5541,3.4548,0.1244,1.662
070.wav,-0.1325,-0.0568,0.2991,3.4311,0.0833,1.6872
071.wav,-0.2486,-0.1066,1.027,3.8225,0.3892,1.858
072.wav,-0.3081,-0.132,1.2845,4.0037,0.4882,1.9358
073.wav,-0.052,-0.0223,1.0622,3.8519,0.5051,1.9148
074.wav,-0.0047,-0.002,-0.6911,3.3489,-0.3479,1.6735
075.wav,-0.0015,-0.0006,0.5561,3.6277,0.2773,1.8135
076.wav,-0.0104,-0.0045,-0.9255,3.5172,-0.468,1.7563
077.wav,-0.0115,-0.0049,0.2123,3.3341,0.1004,1.6646
078.wav,-0.0962,-0.0412,1.6777,4.2324,0.7907,2.0956
079.wav,-0.268,-0.1148,1.3098,4.0156,0.5209,1.9504
080.wav,-0.1828,-0.0784,0.3223,3.3696,0.0698,1.6456
081.wav,-0.1482,-0.0635,0.2338,3.3445,0.0428,1.6405
082.wav,-0.1838,-0.0788,0.222,3.3227,0.0191,1.622
083.wav,-0.4761,-0.2041,0.7025,3.5614,0.1132,1.6787
084.wav,-0.0483,-0.0207,0.454,3.6341,0.2028,1.8067
085.wav,-0.0281,-0.012,0.1678,3.3987,0.0698,1.6933
086.wav,-0.3038,-0.1302,0.4029,3.4112,0.0495,1.6405
087.wav,-0.155,-0.0664,-0.1983,3.3643,-0.1766,1.6489
088.wav,-0.2762,-0.1184,-0.1202,3.3529,-0.1982,1.6173
089.wav,-0.0257,-0.011,1.0578,3.8748,0.516,1.9319
090.wav,-0.1379,-0.0591,0.6117,3.4876,0.2369,1.7143
091.wav,-0.3724,-0.1596,0.4607,3.4972,0.0442,1.6688
092.wav,-0.1207,-0.0517,0.1995,3.4861,0.0394,1.7172
093.wav,-0.325,-0.1393,0.5097,3.4812,0.0923,1.671
094.wav,-0.099,-0.0424,0.8809,3.8019,0.3909,1.8797
095.wav,-0.2477,-0.1062,1.0197,3.8691,0.386,1.8815
096.wav,-0.0399,-0.0171,0.2053,3.3335,0.0827,1.6582
097.wav,-0.051,-0.0219,0.3521,3.4073,0.1506,1.6927
098.wav,-0.0501,-0.0215,0.5219,3.5536,0.2359,1.7661
099.wav,-0.0419,-0.0179,0.4926,3.5209,0.2254,1.7515
100.wav,-0.0614,-0.0263,0.1424,3.3305,0.0405,1.6521
101.wav,-0.2877,-0.1233,0.2088,3.2827,-0.0394,1.5797
102.wav,-0.1244,-0.0533,0.6874,3.6277,0.2815,1.7872
103.wav,-0.0932,-0.0399,0.412,3.4328,0.1594,1.6964
104.wav,-0.0872,-0.0374,0.4464,3.4433,0.1796,1.7029
105.wav,-0.1137,-0.0487,0.6511,3.5939,0.2687,1.7726
106.wav,-0.0263,-0.0113,1.0898,3.9245,0.5317,1.9566
107.wav,-0.1202,-0.0515,0.0229,3.4545,-0.0487,1.7015
108.wav,-0.3809,-0.1633,0.6828,3.6272,0.1509,1.732
109.wav,-0.1148,-0.0492,0.5604,3.5003,0.2228,1.7256
110.wav,-0.1016,-0.0435,-0.5991,3.9547,-0.3503,1.9556
111.wav,-0.3283,-0.1407,0.2661,3.417,-0.0311,1.6381
112.wav,-0.3886,-0.1666,1.0457,3.8695,0.3285,1.8515
113.wav,-0.2374,-0.1017,0.4048,3.4258,0.0837,1.662
114.wav,-0.0236,-0.0101,0.3212,3.3389,0.1488,1.6644
