filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0104,-0.0045,1.7415,4.2957,0.8655,2.1456
002.wav,-0.0519,-0.0222,1.7616,4.3272,0.8549,2.1525
003.wav,-0.0707,-0.0303,0.6205,3.6145,0.2749,1.7921
004.wav,-0.152,-0.0651,0.519,3.4877,0.1835,1.7113
005.wav,-0.0142,-0.0061,1.0873,3.8878,0.5365,1.9409
006.wav,-0.0569,-0.0244,0.2692,3.3521,0.1061,1.6638
007.wav,-0.0745,-0.0319,0.131,3.3528,0.0282,1.6605
008.wav,-0.0359,-0.0154,0.745,3.2556,0.3545,1.6201
009.wav,-0.0158,-0.0068,0.5538,3.7448,0.269,1.869
010.wav,-0.0231,-0.0099,0.2491,3.3324,0.113,1.6612
011.wav,-0.055,-0.0236,0.5702,3.6299,0.2576,1.8032
012.wav,-0.1081,-0.0463,0.3693,3.4818,0.1306,1.7177
013.wav,-0.0637,-0.0273,0.1939,3.3085,0.0651,1.6406
014.wav,-0.0831,-0.0356,0.576,3.5643,0.2464,1.7643
015.wav,-0.0217,-0.0093,1.8288,4.3685,0.9036,2.1796
016.wav,-0.0246,-0.0105,0.7149,3.6417,0.3452,1.8156
017.wav,-0.0842,-0.0361,-0.4275,3.4651,-0.2559,1.7145
018.wav,-0.0127,-0.0054,-0.0498,3.3795,-0.0313,1.687
019.wav,-0.0718,-0.0308,0.276,3.3454,0.1021,1.6573
020.wav,-0.0713,-0.0305,-0.2998,3.4249,-0.1856,1.6972
021.wav,-0.0135,-0.0058,0.2468,3.3336,0.1167,1.6639
022.wav,-0.0241,-0.0103,0.6558,3.7002,0.3158,1.8449
023.wav,-0.0223,-0.0095,0.1544,3.2045,0.0661,1.5975
024.wav,-0.0397,-0.017,0.3111,3.3853,0.1357,1.6842
025.wav,-0.0115,-0.0049,0.1822,3.3615,0.0853,1.6783
026.wav,-0.0204,-0.0087,-0.0131,3.2912,-0.0168,1.6412
027.wav,-0.1099,-0.0471,0.0429,3.1361,-0.0335,1.5445
