filename,topic_id,topic_keywords
001.txt,0,"higher sales, average price, , , , , , , , "
002.txt,-1,Outlier
003.txt,0,"higher sales, average price, , , , , , , , "
004.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
005.txt,-1,Outlier
006.txt,-1,Outlier
007.txt,0,"higher sales, average price, , , , , , , , "
008.txt,-1,Outlier
009.txt,-1,Outlier
010.txt,0,"higher sales, average price, , , , , , , , "
011.txt,0,"higher sales, average price, , , , , , , , "
012.txt,-1,Outlier
013.txt,0,"higher sales, average price, , , , , , , , "
014.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
015.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
016.txt,0,"higher sales, average price, , , , , , , , "
017.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
018.txt,-1,Outlier
019.txt,3,"certain penetration, certain loading, , , , , , , , "
020.txt,0,"higher sales, average price, , , , , , , , "
021.txt,-1,Outlier
022.txt,0,"higher sales, average price, , , , , , , , "
023.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
024.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
025.txt,-1,Outlier
026.txt,-1,Outlier
027.txt,-1,Outlier
028.txt,-1,Outlier
029.txt,-1,Outlier
030.txt,0,"higher sales, average price, , , , , , , , "
031.txt,-1,Outlier
032.txt,0,"higher sales, average price, , , , , , , , "
033.txt,0,"higher sales, average price, , , , , , , , "
034.txt,-1,Outlier
035.txt,-1,Outlier
036.txt,-1,Outlier
037.txt,0,"higher sales, average price, , , , , , , , "
038.txt,-1,Outlier
039.txt,0,"higher sales, average price, , , , , , , , "
040.txt,-1,Outlier
041.txt,-1,Outlier
042.txt,-1,Outlier
043.txt,0,"higher sales, average price, , , , , , , , "
044.txt,-1,Outlier
045.txt,3,"certain penetration, certain loading, , , , , , , , "
046.txt,1,"notable highlights, best guess, , , , , , , , "
047.txt,3,"certain penetration, certain loading, , , , , , , , "
048.txt,3,"certain penetration, certain loading, , , , , , , , "
049.txt,-1,Outlier
050.txt,-1,Outlier
051.txt,3,"certain penetration, certain loading, , , , , , , , "
052.txt,1,"notable highlights, best guess, , , , , , , , "
053.txt,1,"notable highlights, best guess, , , , , , , , "
054.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
055.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
056.txt,-1,Outlier
057.txt,0,"higher sales, average price, , , , , , , , "
058.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
059.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
060.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
061.txt,1,"notable highlights, best guess, , , , , , , , "
062.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
063.txt,-1,Outlier
064.txt,-1,Outlier
065.txt,0,"higher sales, average price, , , , , , , , "
066.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
067.txt,-1,Outlier
068.txt,3,"certain penetration, certain loading, , , , , , , , "
069.txt,3,"certain penetration, certain loading, , , , , , , , "
070.txt,3,"certain penetration, certain loading, , , , , , , , "
071.txt,3,"certain penetration, certain loading, , , , , , , , "
072.txt,1,"notable highlights, best guess, , , , , , , , "
073.txt,1,"notable highlights, best guess, , , , , , , , "
074.txt,3,"certain penetration, certain loading, , , , , , , , "
075.txt,0,"higher sales, average price, , , , , , , , "
076.txt,1,"notable highlights, best guess, , , , , , , , "
077.txt,1,"notable highlights, best guess, , , , , , , , "
078.txt,-1,Outlier
079.txt,1,"notable highlights, best guess, , , , , , , , "
080.txt,3,"certain penetration, certain loading, , , , , , , , "
081.txt,3,"certain penetration, certain loading, , , , , , , , "
082.txt,3,"certain penetration, certain loading, , , , , , , , "
083.txt,1,"notable highlights, best guess, , , , , , , , "
084.txt,1,"notable highlights, best guess, , , , , , , , "
085.txt,-1,Outlier
086.txt,1,"notable highlights, best guess, , , , , , , , "
087.txt,-1,Outlier
088.txt,-1,Outlier
089.txt,0,"higher sales, average price, , , , , , , , "
090.txt,-1,Outlier
091.txt,1,"notable highlights, best guess, , , , , , , , "
092.txt,-1,Outlier
093.txt,1,"notable highlights, best guess, , , , , , , , "
094.txt,1,"notable highlights, best guess, , , , , , , , "
095.txt,2,"gross margins, gross margin, prepared remarks, , , , , , , "
096.txt,0,"higher sales, average price, , , , , , , , "
097.txt,-1,Outlier
098.txt,1,"notable highlights, best guess, , , , , , , , "
099.txt,1,"notable highlights, best guess, , , , , , , , "
100.txt,1,"notable highlights, best guess, , , , , , , , "
101.txt,-1,Outlier
102.txt,0,"higher sales, average price, , , , , , , , "
