filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0051,-0.0022,1.9118,4.4442,0.9534,2.221
002.wav,-0.0153,-0.0066,1.8084,4.3604,0.8966,2.1769
003.wav,-0.0433,-0.0185,0.6903,3.6508,0.3235,1.8161
004.wav,-0.0203,-0.0087,0.1529,3.209,0.0663,1.6001
005.wav,-0.0188,-0.0081,0.1986,3.2486,0.0899,1.6203
006.wav,-0.0054,-0.0023,0.1359,3.3694,0.0652,1.6836
007.wav,-0.0519,-0.0222,-0.046,3.315,-0.0489,1.6464
008.wav,-0.016,-0.0069,0.1314,3.5216,0.0577,1.7574
009.wav,-0.0032,-0.0014,0.1744,3.3579,0.0856,1.6783
010.wav,-0.0111,-0.0048,0.4081,3.461,0.1985,1.7281
011.wav,-0.0176,-0.0075,0.9565,3.7707,0.4695,1.8816
012.wav,-0.0291,-0.0125,0.2636,3.3907,0.1172,1.6891
013.wav,-0.0274,-0.0117,1.2195,4.0386,0.5961,2.0134
014.wav,-0.0302,-0.013,0.9017,3.7489,0.4357,1.868
015.wav,-0.0485,-0.0208,0.4188,3.4559,0.1852,1.7176
016.wav,-0.0008,-0.0004,0.3051,3.0784,0.1522,1.539
017.wav,-0.0106,-0.0045,0.6208,3.4182,0.3051,1.7068
018.wav,-0.0057,-0.0024,0.1776,3.3446,0.086,1.6711
019.wav,-0.0043,-0.0018,0.0091,3.4494,0.0024,1.7238
020.wav,-0.0126,-0.0054,-0.5132,3.3954,-0.2629,1.695
021.wav,-0.0188,-0.0081,0.5445,3.5458,0.2628,1.7689
022.wav,-0.0315,-0.0135,0.2322,3.3207,0.1004,1.6536
023.wav,-0.0295,-0.0127,0.2133,3.3265,0.0919,1.6569
024.wav,-0.0029,-0.0013,0.4432,3.3983,0.2201,1.6985
025.wav,-0.0221,-0.0095,0.0223,3.4414,0.0001,1.7159
026.wav,-0.0057,-0.0024,-0.0116,3.3535,-0.0086,1.6755
027.wav,-0.0081,-0.0035,0.1567,3.253,0.0743,1.6247
028.wav,-0.0179,-0.0077,0.4965,3.4702,0.2393,1.7313
029.wav,-0.0054,-0.0023,0.2863,3.3577,0.1404,1.6777
030.wav,-0.0257,-0.011,0.2973,3.4111,0.1358,1.7001
031.wav,-0.03,-0.0129,0.6096,3.557,0.2898,1.7721
032.wav,-0.0042,-0.0018,0.509,2.8307,0.2524,1.4145
033.wav,-0.0187,-0.008,0.3072,3.464,0.1443,1.728
034.wav,-0.001,-0.0004,1.2285,4.0011,0.6138,2.0004
035.wav,-0.0043,-0.0019,0.2409,3.429,0.1183,1.7135
036.wav,-0.008,-0.0034,0.3824,3.4452,0.1872,1.7209
037.wav,-0.0061,-0.0026,-0.129,3.2972,-0.0676,1.6473
038.wav,-0.0123,-0.0053,0.3771,3.5481,0.1824,1.7714
039.wav,-0.0288,-0.0123,1.6273,4.1707,0.7993,2.0792
040.wav,-0.0177,-0.0076,0.256,3.3607,0.1192,1.6766
041.wav,-0.2147,-0.092,0.1684,3.2988,-0.0231,1.6034
042.wav,-0.0102,-0.0044,0.1159,3.2015,0.0528,1.5986
043.wav,-0.0084,-0.0036,0.2268,3.3241,0.1092,1.6603
044.wav,-0.0611,-0.0262,0.7232,3.3602,0.331,1.667
045.wav,-0.0015,-0.0007,1.7373,4.3228,0.8679,2.1611
046.wav,-0.0109,-0.0047,0.7225,3.6879,0.3558,1.8416
047.wav,-0.0057,-0.0024,0.5077,3.5627,0.251,1.7801
048.wav,-0.0015,-0.0006,0.2564,3.3637,0.1275,1.6815
049.wav,-0.0162,-0.0069,1.7174,4.2441,0.8506,2.1186
050.wav,-0.0082,-0.0035,0.6755,3.5955,0.3336,1.796
051.wav,-0.0105,-0.0045,0.2986,3.3786,0.1441,1.6871
052.wav,-0.0107,-0.0046,0.4125,3.3793,0.2009,1.6874
053.wav,-0.0116,-0.005,0.5189,3.5274,0.2536,1.7612
054.wav,-0.0044,-0.0019,0.4505,3.4832,0.2231,1.7407
055.wav,-0.0192,-0.0082,0.4975,3.6705,0.2392,1.8311
056.wav,-0.0363,-0.0155,1.7289,4.3293,0.8463,2.1569
057.wav,-0.0066,-0.0028,1.4716,4.0901,0.7325,2.0436
058.wav,-0.0028,-0.0012,0.028,3.295,0.0126,1.6469
059.wav,-0.0058,-0.0025,1.7962,4.3467,0.8952,2.1721
060.wav,-0.0102,-0.0044,0.5826,3.5661,0.2862,1.7809
061.wav,-0.002,-0.0008,0.3488,3.3789,0.1734,1.689
062.wav,-0.0168,-0.0072,1.0399,3.8686,0.5116,1.9307
063.wav,-0.0125,-0.0054,0.8735,3.8046,0.4305,1.8996
064.wav,-0.0317,-0.0136,1.0549,3.8094,0.5116,1.8979
065.wav,-0.0533,-0.0229,0.3933,3.5313,0.17,1.7542
066.wav,-0.0094,-0.004,1.015,3.8496,0.5028,1.9228
067.wav,-0.0262,-0.0112,0.5437,3.6052,0.2588,1.797
068.wav,-0.0057,-0.0025,0.2297,3.3473,0.112,1.6724
069.wav,-0.0159,-0.0068,0.8823,3.7562,0.4332,1.8747
070.wav,-0.0749,-0.0321,0.2658,3.3704,0.0955,1.6691
071.wav,-0.0006,-0.0003,0.24,3.3594,0.1197,1.6795
072.wav,-0.0122,-0.0052,-0.0572,3.3401,-0.0347,1.6674
073.wav,-0.0015,-0.0006,0.6928,3.5431,0.3456,1.7712
074.wav,-0.0177,-0.0076,0.0454,2.9919,0.0138,1.4921
075.wav,-0.2345,-0.1005,0.4118,3.454,0.0886,1.6767
076.wav,-0.01,-0.0043,0.3542,3.428,0.1721,1.7118
077.wav,-0.0234,-0.01,0.5973,3.5771,0.287,1.7835
078.wav,-0.0036,-0.0015,0.48,3.6129,0.2382,1.8057
079.wav,-0.0015,-0.0006,0.6196,3.6193,0.309,1.8093
080.wav,-0.0223,-0.0095,0.8871,3.762,0.4324,1.8762
081.wav,-0.0207,-0.0089,0.3975,3.4273,0.1884,1.7092
082.wav,-0.0606,-0.026,0.2024,3.3309,0.0709,1.6525
083.wav,-0.0066,-0.0028,1.9119,4.4446,0.9526,2.2209
084.wav,-0.0011,-0.0005,0.3157,3.3861,0.1573,1.6928
085.wav,-0.0896,-0.0384,0.1642,3.3001,0.0373,1.6308
086.wav,-0.0079,-0.0034,-0.3156,3.313,-0.1618,1.6548
087.wav,-0.0179,-0.0077,0.7283,3.7047,0.3552,1.8485
088.wav,-0.0317,-0.0136,0.374,3.4795,0.1711,1.733
089.wav,-0.0158,-0.0068,0.1415,3.1444,0.0628,1.5688
090.wav,-0.0008,-0.0004,0.5611,2.9874,0.2801,1.4935
091.wav,-0.0176,-0.0075,0.2957,3.2563,0.1391,1.6244
092.wav,-0.008,-0.0034,1.3752,3.9805,0.6836,1.9885
093.wav,-0.0359,-0.0154,0.3363,3.4645,0.1502,1.7245
094.wav,-0.0107,-0.0046,1.1953,3.9156,0.5923,1.9555
095.wav,-0.0152,-0.0065,0.1784,3.2839,0.0816,1.6387
096.wav,-0.0035,-0.0015,0.0489,2.8025,0.0227,1.4005
097.wav,-0.0314,-0.0135,0.5902,3.589,0.2794,1.7878
098.wav,-0.0091,-0.0039,0.916,3.8196,0.4535,1.9079
099.wav,-0.0293,-0.0125,0.7426,3.6783,0.3567,1.8329
100.wav,-0.0064,-0.0027,0.9542,3.7809,0.4739,1.8891
101.wav,-0.0123,-0.0053,0.4538,3.4587,0.2207,1.7267
102.wav,-0.0116,-0.005,0.56,3.5541,0.2742,1.7746
103.wav,-0.0398,-0.017,0.9371,3.4097,0.4487,1.6963
104.wav,-0.0258,-0.0111,1.0658,3.7684,0.52,1.8786
105.wav,-0.0142,-0.0061,0.2509,3.3511,0.1184,1.6725
106.wav,-0.0418,-0.0179,1.9095,4.4429,0.9338,2.2125
107.wav,-0.0046,-0.002,1.8443,4.3979,0.9198,2.198
108.wav,-0.0024,-0.001,0.4125,3.4687,0.2051,1.7339
109.wav,-0.0137,-0.0059,1.1915,3.9407,0.5889,1.9674
110.wav,-0.0148,-0.0063,0.0115,3.1482,-0.0016,1.5709
111.wav,-0.0131,-0.0056,0.2254,3.3171,0.1061,1.6558
112.wav,-0.0037,-0.0016,0.1574,3.24,0.0768,1.6192
113.wav,-0.0011,-0.0005,0.283,2.5506,0.1409,1.2751
114.wav,-0.0027,-0.0012,-0.0523,3.3305,-0.0275,1.6647
115.wav,-0.0304,-0.013,0.2196,3.3136,0.0946,1.6503
116.wav,-0.0423,-0.0181,0.8027,3.5835,0.3802,1.7827
117.wav,-0.0119,-0.0051,0.4947,3.5631,0.2414,1.779
118.wav,-0.0165,-0.0071,0.0092,3.3184,-0.0036,1.6557
119.wav,-0.0062,-0.0026,0.2079,3.2954,0.1009,1.6464
120.wav,-0.0065,-0.0028,0.231,3.3173,0.1122,1.6573
121.wav,-0.0069,-0.003,0.3099,3.4509,0.1515,1.724
122.wav,-0.018,-0.0077,0.3786,3.4524,0.1803,1.7223
123.wav,-0.0185,-0.0079,0.9121,3.763,0.4468,1.8775
124.wav,-0.0084,-0.0036,0.279,3.3675,0.1353,1.6819
125.wav,-0.0032,-0.0014,0.3834,3.2035,0.1901,1.6011
126.wav,-0.006,-0.0026,1.0602,3.7365,0.5271,1.867
127.wav,-0.0093,-0.004,0.3548,3.43,0.1728,1.713
128.wav,-0.0056,-0.0024,0.8889,3.9011,0.4417,1.9494
129.wav,-0.0022,-0.0009,0.2915,3.4817,0.1447,1.7404
130.wav,-0.0056,-0.0024,0.2906,3.4166,0.1425,1.7071
131.wav,-0.0015,-0.0006,0.2109,3.332,0.1047,1.6657
132.wav,-0.0023,-0.001,0.1477,3.3662,0.0727,1.6826
133.wav,-0.033,-0.0141,0.3645,3.4159,0.1658,1.7009
134.wav,-0.0154,-0.0066,1.781,4.3474,0.8828,2.1704
135.wav,-0.0531,-0.0227,0.4463,3.4322,0.1966,1.7047
136.wav,-0.0779,-0.0334,0.1747,3.2503,0.0484,1.6085
137.wav,-0.002,-0.0008,0.5126,3.48,0.2553,1.7396
138.wav,-0.0089,-0.0038,0.4638,3.4916,0.2274,1.7439
139.wav,-0.0115,-0.0049,0.6368,3.5914,0.3126,1.7932
140.wav,-0.021,-0.009,0.2218,3.3805,0.1004,1.6858
141.wav,-0.0171,-0.0073,0.5761,3.5613,0.2795,1.777
142.wav,-0.004,-0.0017,0.1876,3.113,0.0918,1.5556
143.wav,-0.0316,-0.0135,0.242,3.3468,0.1052,1.6666
144.wav,-0.0036,-0.0016,0.7026,3.6384,0.3495,1.8184
145.wav,-0.0016,-0.0007,0.0613,3.3194,0.0299,1.6594
146.wav,-0.0087,-0.0037,0.1927,3.4156,0.092,1.706
147.wav,-0.0283,-0.0121,0.2249,3.3346,0.0983,1.6612
148.wav,-0.0228,-0.0098,0.2264,3.3548,0.1018,1.6725
149.wav,-0.0009,-0.0004,1.1344,4.0191,0.5668,2.0094
150.wav,-0.0046,-0.002,0.7169,3.6441,0.3562,1.821
151.wav,-0.0027,-0.0012,0.9835,3.8655,0.4904,1.9322
152.wav,-0.021,-0.009,0.6964,3.6389,0.3377,1.8149
153.wav,-0.0122,-0.0052,1.7215,4.2463,0.8547,2.1206
154.wav,-0.1187,-0.0509,1.912,4.4443,0.8966,2.1967
155.wav,-0.0001,-0.0,-0.1156,3.4045,-0.0579,1.7022
156.wav,-0.0051,-0.0022,0.1204,3.2844,0.0576,1.6411
157.wav,-0.0035,-0.0015,0.2595,3.3458,0.128,1.6721
158.wav,-0.0007,-0.0003,0.8541,3.7335,0.4267,1.8666
159.wav,-0.005,-0.0021,-0.0952,3.287,-0.0501,1.6424
160.wav,-0.0079,-0.0034,0.9932,3.7368,0.4926,1.8667
161.wav,-0.0116,-0.005,0.7857,3.6959,0.3871,1.8455
162.wav,-0.0096,-0.0041,0.5554,3.5816,0.2729,1.7888
163.wav,-0.0075,-0.0032,0.175,3.2837,0.0837,1.6402
164.wav,-0.0143,-0.0061,1.1251,4.0668,0.5554,2.0303
165.wav,-0.0252,-0.0108,-0.7814,3.5056,-0.4033,1.7474
166.wav,-0.0285,-0.0122,0.0416,3.3062,0.0066,1.647
167.wav,-0.0083,-0.0035,0.778,3.7317,0.3849,1.8641
168.wav,-0.0195,-0.0084,-0.0273,3.4263,-0.0234,1.7089
169.wav,-0.0034,-0.0014,0.3568,3.4354,0.1767,1.717
170.wav,-0.0034,-0.0015,1.0119,3.7833,0.5042,1.8909
171.wav,-0.012,-0.0051,1.0078,3.6331,0.4979,1.814
172.wav,-0.2106,-0.0903,1.912,4.4443,0.8507,2.177
173.wav,-0.0037,-0.0016,0.9743,3.8125,0.4853,1.9054
174.wav,-0.0045,-0.0019,0.2489,3.4515,0.1222,1.7248
175.wav,-0.0155,-0.0067,1.1514,3.9879,0.5679,1.9906
176.wav,-0.0045,-0.0019,0.2822,3.415,0.1388,1.7065
177.wav,-0.0409,-0.0175,-0.3374,3.3868,-0.1892,1.6846
178.wav,-0.0133,-0.0057,0.1092,3.0028,0.048,1.4986
179.wav,-0.0009,-0.0004,0.1423,3.268,0.0707,1.6338
