filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
005.wav,-0.0476,-0.0204,1.7898,4.3437,0.8711,2.1617
006.wav,-0.0383,-0.0164,1.1338,3.9237,0.5478,1.9536
007.wav,-0.0034,-0.0014,0.7509,3.6313,0.3738,1.8149
009.wav,-0.0422,-0.0181,0.3336,3.4096,0.1457,1.6958
013.wav,-0.0774,-0.0332,0.2617,3.4872,0.0921,1.727
017.wav,-0.0209,-0.009,0.2955,3.383,0.1373,1.687
020.wav,-0.0085,-0.0036,1.2166,3.9966,0.6041,1.9965
021.wav,-0.0085,-0.0037,0.2913,3.3992,0.1414,1.6978
022.wav,-0.0059,-0.0025,0.4387,3.6813,0.2164,1.8394
023.wav,-0.0141,-0.006,0.6536,3.7825,0.3198,1.8882
024.wav,-0.0127,-0.0055,1.633,4.2402,0.8101,2.1174
025.wav,-0.017,-0.0073,0.1993,3.3956,0.0911,1.6941
026.wav,-0.0372,-0.0159,-0.1166,3.3772,-0.0769,1.6806
028.wav,-0.0062,-0.0027,0.29,3.3706,0.1419,1.6839
031.wav,-0.0117,-0.005,0.1836,3.3295,0.086,1.6622
034.wav,-0.007,-0.003,1.0509,3.9552,0.522,1.9761
037.wav,-0.0188,-0.0081,0.6628,3.5621,0.322,1.777
038.wav,-0.0185,-0.0079,0.4306,3.4705,0.2061,1.7313
039.wav,-0.0184,-0.0079,0.833,3.6715,0.4073,1.8318
040.wav,-0.016,-0.0069,0.6352,3.5942,0.3096,1.7937
041.wav,-0.0479,-0.0205,0.5781,3.4313,0.2651,1.7054
044.wav,-0.0041,-0.0018,0.2986,3.2781,0.1472,1.6382
045.wav,-0.0085,-0.0036,1.7828,4.3637,0.8872,2.18
047.wav,-0.004,-0.0017,1.1499,3.7586,0.5729,1.8785
048.wav,-0.0134,-0.0058,0.75,3.5151,0.3683,1.7547
051.wav,-0.0116,-0.005,0.2129,3.6272,0.1006,1.8111
052.wav,-0.0256,-0.011,0.8151,3.747,0.3948,1.868
055.wav,-0.0029,-0.0012,0.4482,3.4295,0.2226,1.7141
