filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0496,-0.0212,1.9129,4.445,0.9316,2.2119
002.wav,-0.2373,-0.1017,0.3565,3.4186,0.0596,1.6585
003.wav,-0.2084,-0.0893,0.4731,3.4259,0.1324,1.6683
004.wav,-0.1526,-0.0654,0.428,3.4487,0.1377,1.6916
005.wav,-0.1087,-0.0466,0.2424,3.3464,0.0668,1.6499
006.wav,-0.0891,-0.0382,0.5965,3.5624,0.2537,1.7621
007.wav,-0.2701,-0.1158,0.2394,3.3407,-0.0153,1.6125
008.wav,-0.1523,-0.0653,0.2952,3.3827,0.0715,1.6587
009.wav,-0.1229,-0.0527,0.2706,3.3608,0.0738,1.6541
010.wav,-0.2161,-0.0926,1.0848,3.8284,0.4343,1.8679
011.wav,-0.0424,-0.0182,-0.0042,2.8711,-0.0233,1.4265
012.wav,-0.1007,-0.0432,0.3745,3.4397,0.1369,1.6983
013.wav,-0.2945,-0.1262,0.7857,3.6742,0.2456,1.774
014.wav,-0.175,-0.075,0.4227,3.5548,0.1238,1.7399
015.wav,-0.1323,-0.0567,0.6956,3.553,0.2816,1.7482
016.wav,-0.0783,-0.0335,0.4525,3.4662,0.1871,1.7163
017.wav,-0.127,-0.0544,0.5529,3.5922,0.213,1.7689
018.wav,-0.1607,-0.0689,1.1122,3.9014,0.4758,1.9163
019.wav,-0.044,-0.0189,0.6257,3.5414,0.2909,1.7613
020.wav,-0.0331,-0.0142,0.7229,3.6441,0.3449,1.8149
021.wav,-0.131,-0.0562,0.4972,3.5322,0.1831,1.738
022.wav,-0.0722,-0.0309,0.7026,3.6305,0.3152,1.7998
023.wav,-0.1605,-0.0688,0.3724,3.4146,0.1059,1.6729
024.wav,-0.0865,-0.0371,0.8011,3.7485,0.3573,1.8557
025.wav,-0.0824,-0.0353,0.2771,3.3709,0.0974,1.6678
026.wav,-0.1291,-0.0553,0.4146,3.4415,0.1427,1.6931
027.wav,-0.165,-0.0707,-0.3292,3.0535,-0.2471,1.4914
028.wav,-0.1205,-0.0516,0.1729,3.2872,0.0262,1.6178
029.wav,-0.0914,-0.0392,0.8868,3.7697,0.3977,1.8653
030.wav,-0.1707,-0.0732,1.228,3.7982,0.5287,1.8625
031.wav,-0.0826,-0.0354,0.3767,3.4348,0.147,1.6997
032.wav,-0.0144,-0.0062,0.6968,3.5963,0.3412,1.7951
033.wav,-0.1255,-0.0538,0.6602,3.6248,0.2674,1.7855
034.wav,-0.0948,-0.0406,0.4901,3.6271,0.1976,1.7932
035.wav,-0.1054,-0.0452,0.4235,3.4065,0.159,1.6807
036.wav,-0.0157,-0.0067,0.2566,3.3636,0.1205,1.6784
037.wav,-0.0831,-0.0356,1.1783,3.5289,0.5476,1.7467
038.wav,-0.0921,-0.0395,0.9027,3.7253,0.4053,1.8429
039.wav,-0.04,-0.0172,0.4762,3.5004,0.2181,1.7416
040.wav,-0.0663,-0.0284,-0.1892,3.1736,-0.1278,1.5726
041.wav,-0.2251,-0.0965,0.3325,3.5265,0.0537,1.715
042.wav,-0.1602,-0.0686,0.5299,3.5147,0.1849,1.723
043.wav,-0.2128,-0.0912,-0.2582,3.2705,-0.2355,1.5896
044.wav,-0.068,-0.0292,0.4246,3.453,0.1783,1.7119
045.wav,-0.1788,-0.0766,0.6354,3.5876,0.2283,1.7555
046.wav,-0.1355,-0.0581,0.8896,3.6972,0.3771,1.8196
047.wav,-0.2976,-0.1275,0.3769,3.4265,0.0397,1.6495
048.wav,-0.0165,-0.0071,0.6865,3.5614,0.335,1.7771
049.wav,-0.1681,-0.0721,0.368,3.4425,0.0999,1.6852
050.wav,-0.1635,-0.0701,0.229,3.3363,0.0327,1.6331
051.wav,-0.086,-0.0369,0.4657,3.4859,0.1899,1.7245
052.wav,-0.0449,-0.0192,0.2862,3.3635,0.1207,1.6722
053.wav,-0.0581,-0.0249,0.1258,3.324,0.0338,1.6496
054.wav,-0.0425,-0.0182,0.3508,3.4002,0.1541,1.691
055.wav,-0.121,-0.0519,0.5665,3.5853,0.2227,1.7667
056.wav,-0.0496,-0.0212,0.3281,3.3916,0.1393,1.6852
057.wav,-0.1037,-0.0444,0.8737,3.7465,0.385,1.8511
058.wav,-0.0617,-0.0265,-0.2456,3.0343,-0.1537,1.5039
059.wav,-0.019,-0.0082,0.2492,3.3769,0.1151,1.6844
060.wav,-0.0358,-0.0153,0.2028,3.3274,0.0835,1.656
061.wav,-0.1058,-0.0454,1.6048,4.2063,0.7495,2.0805
062.wav,-0.0868,-0.0372,1.1074,3.8904,0.5103,1.9266
063.wav,-0.1549,-0.0664,0.1995,3.3028,0.0223,1.6182
064.wav,-0.0205,-0.0088,0.4465,3.4715,0.213,1.7314
065.wav,-0.2107,-0.0903,0.1841,3.4066,-0.0133,1.6581
066.wav,-0.2042,-0.0875,0.2785,3.4088,0.0371,1.6606
067.wav,-0.2145,-0.0919,0.6255,3.6084,0.2055,1.7582
068.wav,-0.0759,-0.0325,0.4212,3.4583,0.1726,1.7129
069.wav,-0.2006,-0.086,0.2556,3.3416,0.0275,1.6278
070.wav,-0.2117,-0.0907,0.21,3.3267,-0.0009,1.618
071.wav,-0.027,-0.0116,0.5909,3.5728,0.2819,1.7806
072.wav,-0.2235,-0.0958,1.3879,4.07,0.5822,1.9871
073.wav,-0.1366,-0.0585,0.6206,3.548,0.242,1.7447
074.wav,-0.0192,-0.0082,0.7187,3.6502,0.3498,1.821
075.wav,-0.0349,-0.015,0.3193,3.3815,0.1422,1.6833
