Index,Audio Path,Transcript Path
001,Microsoft Corp._20170720/CEO/001-AmyHood.mp3,Microsoft Corp._20170720/sent_token/001.txt
002,Microsoft Corp._20170720/CEO/002-AmyHood.mp3,Microsoft Corp._20170720/sent_token/002.txt
003,Microsoft Corp._20170720/CEO/003-AmyHood.mp3,Microsoft Corp._20170720/sent_token/003.txt
004,Microsoft Corp._20170720/CEO/004-AmyHood.mp3,Microsoft Corp._20170720/sent_token/004.txt
005,Microsoft Corp._20170720/CEO/005-AmyHood.mp3,Microsoft Corp._20170720/sent_token/005.txt
006,Microsoft Corp._20170720/CEO/006-AmyHood.mp3,Microsoft Corp._20170720/sent_token/006.txt
007,Microsoft Corp._20170720/CEO/007-AmyHood.mp3,Microsoft Corp._20170720/sent_token/007.txt
008,Microsoft Corp._20170720/CEO/008-AmyHood.mp3,Microsoft Corp._20170720/sent_token/008.txt
009,Microsoft Corp._20170720/CEO/009-AmyHood.mp3,Microsoft Corp._20170720/sent_token/009.txt
010,Microsoft Corp._20170720/CEO/010-AmyHood.mp3,Microsoft Corp._20170720/sent_token/010.txt
011,Microsoft Corp._20170720/CEO/011-AmyHood.mp3,Microsoft Corp._20170720/sent_token/011.txt
012,Microsoft Corp._20170720/CEO/012-AmyHood.mp3,Microsoft Corp._20170720/sent_token/012.txt
013,Microsoft Corp._20170720/CEO/013-AmyHood.mp3,Microsoft Corp._20170720/sent_token/013.txt
014,Microsoft Corp._20170720/CEO/014-AmyHood.mp3,Microsoft Corp._20170720/sent_token/014.txt
015,Microsoft Corp._20170720/CEO/015-AmyHood.mp3,Microsoft Corp._20170720/sent_token/015.txt
016,Microsoft Corp._20170720/CEO/016-AmyHood.mp3,Microsoft Corp._20170720/sent_token/016.txt
017,Microsoft Corp._20170720/CEO/017-AmyHood.mp3,Microsoft Corp._20170720/sent_token/017.txt
018,Microsoft Corp._20170720/CEO/018-AmyHood.mp3,Microsoft Corp._20170720/sent_token/018.txt
019,Microsoft Corp._20170720/CEO/019-AmyHood.mp3,Microsoft Corp._20170720/sent_token/019.txt
020,Microsoft Corp._20170720/CEO/020-AmyHood.mp3,Microsoft Corp._20170720/sent_token/020.txt
021,Microsoft Corp._20170720/CEO/021-AmyHood.mp3,Microsoft Corp._20170720/sent_token/021.txt
022,Microsoft Corp._20170720/CEO/022-AmyHood.mp3,Microsoft Corp._20170720/sent_token/022.txt
023,Microsoft Corp._20170720/CEO/023-AmyHood.mp3,Microsoft Corp._20170720/sent_token/023.txt
024,Microsoft Corp._20170720/CEO/024-AmyHood.mp3,Microsoft Corp._20170720/sent_token/024.txt
025,Microsoft Corp._20170720/CEO/025-AmyHood.mp3,Microsoft Corp._20170720/sent_token/025.txt
026,Microsoft Corp._20170720/CEO/026-AmyHood.mp3,Microsoft Corp._20170720/sent_token/026.txt
027,Microsoft Corp._20170720/CEO/027-AmyHood.mp3,Microsoft Corp._20170720/sent_token/027.txt
028,Microsoft Corp._20170720/CEO/028-AmyHood.mp3,Microsoft Corp._20170720/sent_token/028.txt
029,Microsoft Corp._20170720/CEO/029-AmyHood.mp3,Microsoft Corp._20170720/sent_token/029.txt
030,Microsoft Corp._20170720/CEO/030-AmyHood.mp3,Microsoft Corp._20170720/sent_token/030.txt
031,Microsoft Corp._20170720/CEO/031-AmyHood.mp3,Microsoft Corp._20170720/sent_token/031.txt
032,Microsoft Corp._20170720/CEO/032-AmyHood.mp3,Microsoft Corp._20170720/sent_token/032.txt
033,Microsoft Corp._20170720/CEO/033-AmyHood.mp3,Microsoft Corp._20170720/sent_token/033.txt
034,Microsoft Corp._20170720/CEO/034-AmyHood.mp3,Microsoft Corp._20170720/sent_token/034.txt
035,Microsoft Corp._20170720/CEO/035-AmyHood.mp3,Microsoft Corp._20170720/sent_token/035.txt
036,Microsoft Corp._20170720/CEO/036-AmyHood.mp3,Microsoft Corp._20170720/sent_token/036.txt
037,Microsoft Corp._20170720/CEO/037-AmyHood.mp3,Microsoft Corp._20170720/sent_token/037.txt
038,Microsoft Corp._20170720/CEO/038-AmyHood.mp3,Microsoft Corp._20170720/sent_token/038.txt
039,Microsoft Corp._20170720/CEO/039-AmyHood.mp3,Microsoft Corp._20170720/sent_token/039.txt
040,Microsoft Corp._20170720/CEO/040-AmyHood.mp3,Microsoft Corp._20170720/sent_token/040.txt
041,Microsoft Corp._20170720/CEO/041-AmyHood.mp3,Microsoft Corp._20170720/sent_token/041.txt
042,Microsoft Corp._20170720/CEO/042-AmyHood.mp3,Microsoft Corp._20170720/sent_token/042.txt
043,Microsoft Corp._20170720/CEO/043-AmyHood.mp3,Microsoft Corp._20170720/sent_token/043.txt
044,Microsoft Corp._20170720/CEO/044-AmyHood.mp3,Microsoft Corp._20170720/sent_token/044.txt
045,Microsoft Corp._20170720/CEO/045-AmyHood.mp3,Microsoft Corp._20170720/sent_token/045.txt
046,Microsoft Corp._20170720/CEO/046-AmyHood.mp3,Microsoft Corp._20170720/sent_token/046.txt
047,Microsoft Corp._20170720/CEO/047-AmyHood.mp3,Microsoft Corp._20170720/sent_token/047.txt
048,Microsoft Corp._20170720/CEO/048-AmyHood.mp3,Microsoft Corp._20170720/sent_token/048.txt
049,Microsoft Corp._20170720/CEO/049-AmyHood.mp3,Microsoft Corp._20170720/sent_token/049.txt
050,Microsoft Corp._20170720/CEO/050-AmyHood.mp3,Microsoft Corp._20170720/sent_token/050.txt
