filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0239,-0.0102,1.906,4.4392,0.9411,2.2145
002.wav,-0.0236,-0.0101,1.0489,3.8109,0.5126,1.9004
003.wav,-0.0254,-0.0109,1.4976,4.111,0.7361,2.05
004.wav,-0.0032,-0.0014,0.2619,3.3601,0.1293,1.6793
005.wav,-0.0636,-0.0272,0.2635,3.3834,0.1,1.6781
006.wav,-0.0131,-0.0056,0.6003,3.588,0.2936,1.7912
007.wav,-0.0057,-0.0024,0.6083,3.6183,0.3013,1.8079
008.wav,-0.0019,-0.0008,0.028,3.34,0.013,1.6696
009.wav,-0.0329,-0.0141,0.4524,3.4318,0.2097,1.7088
010.wav,-0.0214,-0.0092,1.2339,3.9134,0.6063,1.9521
011.wav,-0.0171,-0.0073,0.8204,3.6912,0.4016,1.8419
012.wav,-0.0086,-0.0037,0.326,3.398,0.1587,1.6972
013.wav,-0.0134,-0.0057,0.2578,3.5171,0.1222,1.7557
014.wav,-0.0083,-0.0036,0.2413,3.3163,0.1165,1.6564
015.wav,-0.0195,-0.0083,0.9372,3.7772,0.4589,1.8844
016.wav,-0.0403,-0.0173,0.1562,3.2973,0.058,1.64
017.wav,-0.0066,-0.0028,0.4854,3.4537,0.2394,1.7254
018.wav,-0.0157,-0.0067,0.2473,3.3492,0.1158,1.6713
019.wav,-0.0087,-0.0037,0.239,3.344,0.1152,1.6701
020.wav,-0.0519,-0.0222,0.9777,3.7994,0.4629,1.8886
021.wav,-0.0042,-0.0018,1.009,3.8027,0.5024,1.9005
022.wav,-0.0071,-0.0031,0.6356,3.5471,0.3143,1.772
023.wav,-0.0308,-0.0132,0.6043,3.5697,0.2867,1.7782
024.wav,-0.016,-0.0069,0.2684,3.2041,0.1262,1.5986
025.wav,-0.0214,-0.0092,0.5687,3.5673,0.2736,1.7791
026.wav,-0.0154,-0.0066,0.4326,3.4951,0.2086,1.7443
027.wav,-0.0097,-0.0042,0.4506,3.4851,0.2204,1.7404
028.wav,-0.1171,-0.0502,0.4055,3.432,0.1442,1.6909
029.wav,-0.0374,-0.016,0.3133,3.3913,0.138,1.6877
030.wav,-0.015,-0.0064,0.4983,3.5333,0.2417,1.7634
031.wav,-0.0033,-0.0014,0.1231,3.3097,0.0599,1.6542
