Index,Audio Path,Transcript Path
001,Yum! Brands Inc_20170803/CEO/001-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/001.txt
002,Yum! Brands Inc_20170803/CEO/002-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/002.txt
003,Yum! Brands Inc_20170803/CEO/003-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/003.txt
004,Yum! Brands Inc_20170803/CEO/004-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/004.txt
005,Yum! Brands Inc_20170803/CEO/005-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/005.txt
006,Yum! Brands Inc_20170803/CEO/006-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/006.txt
007,Yum! Brands Inc_20170803/CEO/007-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/007.txt
008,Yum! Brands Inc_20170803/CEO/008-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/008.txt
009,Yum! Brands Inc_20170803/CEO/009-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/009.txt
010,Yum! Brands Inc_20170803/CEO/010-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/010.txt
011,Yum! Brands Inc_20170803/CEO/011-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/011.txt
012,Yum! Brands Inc_20170803/CEO/012-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/012.txt
013,Yum! Brands Inc_20170803/CEO/013-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/013.txt
014,Yum! Brands Inc_20170803/CEO/014-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/014.txt
015,Yum! Brands Inc_20170803/CEO/015-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/015.txt
016,Yum! Brands Inc_20170803/CEO/016-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/016.txt
017,Yum! Brands Inc_20170803/CEO/017-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/017.txt
018,Yum! Brands Inc_20170803/CEO/018-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/018.txt
019,Yum! Brands Inc_20170803/CEO/019-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/019.txt
020,Yum! Brands Inc_20170803/CEO/020-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/020.txt
021,Yum! Brands Inc_20170803/CEO/021-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/021.txt
022,Yum! Brands Inc_20170803/CEO/022-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/022.txt
023,Yum! Brands Inc_20170803/CEO/023-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/023.txt
024,Yum! Brands Inc_20170803/CEO/024-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/024.txt
025,Yum! Brands Inc_20170803/CEO/025-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/025.txt
026,Yum! Brands Inc_20170803/CEO/026-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/026.txt
027,Yum! Brands Inc_20170803/CEO/027-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/027.txt
028,Yum! Brands Inc_20170803/CEO/028-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/028.txt
029,Yum! Brands Inc_20170803/CEO/029-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/029.txt
030,Yum! Brands Inc_20170803/CEO/030-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/030.txt
031,Yum! Brands Inc_20170803/CEO/031-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/031.txt
032,Yum! Brands Inc_20170803/CEO/032-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/032.txt
033,Yum! Brands Inc_20170803/CEO/033-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/033.txt
034,Yum! Brands Inc_20170803/CEO/034-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/034.txt
035,Yum! Brands Inc_20170803/CEO/035-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/035.txt
036,Yum! Brands Inc_20170803/CEO/036-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/036.txt
037,Yum! Brands Inc_20170803/CEO/037-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/037.txt
038,Yum! Brands Inc_20170803/CEO/038-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/038.txt
039,Yum! Brands Inc_20170803/CEO/039-GregCreed.mp3,Yum! Brands Inc_20170803/sent_token/039.txt
