filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0085,-0.0037,0.6948,3.5986,0.3431,1.7975
002.wav,-0.0279,-0.012,0.3624,3.4079,0.1673,1.698
003.wav,-0.0474,-0.0203,-0.1328,3.327,-0.0901,1.6534
004.wav,-0.088,-0.0377,0.5999,3.6991,0.256,1.8307
005.wav,-0.0195,-0.0084,1.4196,4.0999,0.7,2.0458
006.wav,-0.0503,-0.0216,0.3646,3.3974,0.1572,1.6879
007.wav,-0.0673,-0.0288,0.8978,3.7638,0.4153,1.8675
008.wav,-0.0408,-0.0175,0.5485,3.5276,0.2539,1.755
009.wav,-0.0774,-0.0332,0.3917,3.4061,0.1571,1.6865
010.wav,-0.0101,-0.0043,0.4251,3.4816,0.2075,1.7386
011.wav,-0.0313,-0.0134,0.4962,3.5208,0.2325,1.7537
012.wav,-0.0233,-0.01,0.2457,3.3864,0.1112,1.6882
013.wav,-0.0948,-0.0406,0.2853,3.3299,0.0953,1.6447
014.wav,-0.1006,-0.0431,0.2099,3.3323,0.0547,1.6446
015.wav,-0.0748,-0.0321,0.4089,3.4476,0.167,1.7077
016.wav,-0.0596,-0.0255,0.67,3.589,0.3052,1.7817
017.wav,-0.0231,-0.0099,0.8672,3.7692,0.4221,1.8797
018.wav,-0.0617,-0.0264,-0.012,3.3318,-0.0368,1.6527
019.wav,-0.0021,-0.0009,0.1897,3.3332,0.0938,1.6662
020.wav,-0.0028,-0.0012,0.2955,3.3623,0.1464,1.6806
021.wav,-0.0201,-0.0086,0.0961,3.3068,0.038,1.6491
022.wav,-0.0112,-0.0048,0.4504,3.4605,0.2196,1.7278
023.wav,-0.0032,-0.0014,0.3629,3.4138,0.1799,1.7062
024.wav,-0.1051,-0.0451,0.2287,3.3368,0.0618,1.6459
025.wav,-0.0006,-0.0003,0.2076,3.3265,0.1035,1.6631
026.wav,-0.0222,-0.0095,0.4173,3.4521,0.1976,1.7213
027.wav,-0.0141,-0.006,0.9504,3.7905,0.4682,1.8922
028.wav,-0.0161,-0.0069,0.0169,3.3059,0.0004,1.6495
029.wav,-0.0041,-0.0018,1.6773,4.2923,0.8366,2.1453
030.wav,-0.0259,-0.0111,0.3067,3.3951,0.1404,1.692
031.wav,-0.0205,-0.0088,0.2762,3.5053,0.1278,1.7483
032.wav,-0.0726,-0.0311,0.9115,3.8177,0.4195,1.8933
033.wav,-0.0183,-0.0078,0.7762,3.6978,0.3789,1.845
034.wav,-0.0485,-0.0208,0.5534,3.5496,0.2524,1.7644
035.wav,-0.0611,-0.0262,0.4012,3.4429,0.1701,1.7083
036.wav,-0.0531,-0.0227,1.0044,3.8443,0.4756,1.9108
037.wav,-0.0493,-0.0211,1.1271,3.8669,0.5389,1.9229
038.wav,-0.0277,-0.0119,-0.1159,3.1473,-0.0718,1.5677
039.wav,-0.0195,-0.0084,0.3867,3.4147,0.1836,1.7032
040.wav,-0.0406,-0.0174,0.2762,3.3404,0.1178,1.6615
041.wav,-0.011,-0.0047,0.2181,3.3338,0.1035,1.6646
