filename,topic_id,topic_keywords
001.txt,2,"consistent terms, , , , , , , , , "
002.txt,2,"consistent terms, , , , , , , , , "
003.txt,-1,Outlier
004.txt,-1,Outlier
005.txt,-1,Outlier
006.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
007.txt,0,"free cash, early retirement, effective tax, common stock, prior guidance, whole provision, operating income, prior expectations, strong balance, strong cash"
008.txt,0,"free cash, early retirement, effective tax, common stock, prior guidance, whole provision, operating income, prior expectations, strong balance, strong cash"
009.txt,-1,Outlier
010.txt,-1,Outlier
011.txt,-1,Outlier
012.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
013.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
014.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
015.txt,-1,Outlier
016.txt,-1,Outlier
017.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
018.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
019.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
020.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
021.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
022.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
023.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
024.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
025.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
026.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
027.txt,-1,Outlier
028.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
029.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
030.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
031.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
032.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
033.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
034.txt,-1,Outlier
035.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
036.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
037.txt,0,"free cash, early retirement, effective tax, common stock, prior guidance, whole provision, operating income, prior expectations, strong balance, strong cash"
038.txt,3,"unfavorable program, strong margin, favorable program, higher volume, earlier timing, back half, international awards, total company, , "
039.txt,-1,Outlier
040.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
041.txt,1,"net sales, early warning, higher sales, total bookings, total book, key bookings, , , , "
