filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0278,-0.0119,1.9146,4.4457,0.9434,2.2169
002.wav,-0.0155,-0.0066,0.5107,3.6061,0.2476,1.7997
003.wav,-0.182,-0.078,0.8099,3.7068,0.3139,1.8144
004.wav,-0.3252,-0.1394,0.2438,3.3475,-0.0407,1.6041
005.wav,-0.2309,-0.099,0.4809,3.2605,0.125,1.5808
006.wav,-0.0871,-0.0373,0.3564,3.4503,0.1346,1.7065
007.wav,-0.2243,-0.0961,0.5025,3.5129,0.1391,1.7084
008.wav,-0.2613,-0.112,0.5943,3.6579,0.1665,1.773
009.wav,-0.0685,-0.0294,0.4883,3.5566,0.2099,1.7636
010.wav,-0.0861,-0.0369,0.5611,3.5268,0.2375,1.745
011.wav,-0.0479,-0.0205,1.1244,3.9111,0.5382,1.9453
012.wav,-0.5784,-0.2479,0.1996,3.3053,-0.1894,1.5287
013.wav,-0.366,-0.1569,0.3539,3.4076,-0.0061,1.6254
014.wav,-0.2085,-0.0894,0.5503,3.498,0.1709,1.7043
015.wav,-0.2544,-0.109,0.6024,3.3984,0.174,1.6447
016.wav,-0.3652,-0.1565,0.2646,3.3549,-0.0503,1.5992
017.wav,-0.0862,-0.0369,0.2286,3.3567,0.0712,1.6599
018.wav,-0.2316,-0.0993,0.715,3.6786,0.2417,1.7897
019.wav,-0.0618,-0.0265,0.3107,3.6072,0.1245,1.7904
020.wav,-0.0817,-0.035,0.5447,3.5664,0.2315,1.7657
021.wav,-0.2401,-0.1029,0.7547,3.6987,0.2573,1.7979
022.wav,-0.0333,-0.0143,0.2808,3.4112,0.1238,1.6985
023.wav,-0.1162,-0.0498,0.8226,3.7146,0.3532,1.8324
024.wav,-0.0812,-0.0348,0.3306,3.3888,0.1247,1.677
025.wav,-0.0944,-0.0405,0.612,3.5316,0.2588,1.7456
026.wav,-0.1479,-0.0634,0.2904,3.3628,0.0712,1.6497
027.wav,-0.5942,-0.2547,0.3927,3.4303,-0.1008,1.5878
028.wav,-0.2242,-0.0961,0.1939,3.3004,-0.0151,1.6021
029.wav,-0.1811,-0.0776,0.493,3.5,0.156,1.7112
030.wav,-0.193,-0.0827,0.5677,3.5548,0.1873,1.7361
031.wav,-0.0291,-0.0125,0.278,3.3636,0.1245,1.6756
032.wav,-0.1755,-0.0752,0.3683,3.4313,0.0964,1.6781
033.wav,-0.2739,-0.1174,-0.1654,3.0681,-0.2196,1.4753
034.wav,-0.0496,-0.0212,-0.051,3.3906,-0.0503,1.6847
035.wav,-0.0894,-0.0383,0.3038,3.0656,0.1072,1.5137
036.wav,-0.2994,-0.1283,0.2555,3.3289,-0.0219,1.6003
037.wav,-0.0496,-0.0212,0.6323,3.6306,0.2914,1.8047
038.wav,-0.0414,-0.0178,0.7362,3.6412,0.3474,1.8117
039.wav,-0.204,-0.0874,0.3288,3.4177,0.0624,1.6651
040.wav,-0.0603,-0.0259,1.2308,3.9788,0.5852,1.9765
041.wav,-0.0376,-0.0161,0.3224,3.3901,0.1424,1.687
042.wav,-0.1339,-0.0574,0.8454,3.6607,0.3558,1.8017
043.wav,-0.0134,-0.0057,0.7586,3.6788,0.3726,1.8365
044.wav,-0.1154,-0.0495,0.5211,3.5327,0.2029,1.7416
045.wav,-0.5163,-0.2213,0.2207,3.3364,-0.1478,1.5576
046.wav,-0.1272,-0.0545,0.5239,3.5584,0.1983,1.7519
047.wav,-0.0844,-0.0362,0.612,3.5876,0.2638,1.7757
048.wav,-0.0587,-0.0252,0.6431,3.6065,0.2922,1.7907
049.wav,-0.1027,-0.044,0.8523,3.7297,0.3748,1.8428
