filename,topic_id,topic_keywords
001.txt,-1,Outlier
002.txt,2,"adjusted earnings, quarterly shareholder, adjusted revenue, strong performance, basic share, additional capital, , , , "
003.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
004.txt,-1,Outlier
005.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
006.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
007.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
008.txt,-1,Outlier
009.txt,-1,Outlier
010.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
011.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
012.txt,-1,Outlier
013.txt,-1,Outlier
014.txt,-1,Outlier
015.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
016.txt,2,"adjusted earnings, quarterly shareholder, adjusted revenue, strong performance, basic share, additional capital, , , , "
017.txt,2,"adjusted earnings, quarterly shareholder, adjusted revenue, strong performance, basic share, additional capital, , , , "
018.txt,-1,Outlier
019.txt,-1,Outlier
020.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
021.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
022.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
023.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
024.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
025.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
026.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
027.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
028.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
029.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
030.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
031.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
032.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
033.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
034.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
035.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
036.txt,1,"small group, large group, medical benefit, total health, medical cost, compliant individual, strong underwriting, premium yields, continued repositioning, higher premium"
