filename,topic_id,topic_keywords
001.txt,-1,Outlier
002.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
003.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
004.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
005.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
006.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
007.txt,-1,Outlier
008.txt,-1,Outlier
009.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
010.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
011.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
012.txt,-1,Outlier
013.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
014.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
015.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
016.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
017.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
018.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
019.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
020.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
021.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
022.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
023.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
024.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
025.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
026.txt,-1,Outlier
027.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
028.txt,-1,Outlier
029.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
030.txt,-1,Outlier
031.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
032.txt,-1,Outlier
033.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
034.txt,-1,Outlier
035.txt,-1,Outlier
036.txt,-1,Outlier
037.txt,-1,Outlier
038.txt,-1,Outlier
039.txt,-1,Outlier
040.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
041.txt,-1,Outlier
042.txt,-1,Outlier
043.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
044.txt,-1,Outlier
045.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
046.txt,-1,Outlier
047.txt,-1,Outlier
048.txt,-1,Outlier
049.txt,-1,Outlier
050.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
051.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
052.txt,-1,Outlier
053.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
054.txt,-1,Outlier
055.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
056.txt,-1,Outlier
057.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
058.txt,-1,Outlier
059.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
060.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
061.txt,-1,Outlier
062.txt,-1,Outlier
063.txt,-1,Outlier
064.txt,-1,Outlier
065.txt,-1,Outlier
066.txt,-1,Outlier
067.txt,-1,Outlier
068.txt,-1,Outlier
069.txt,-1,Outlier
070.txt,-1,Outlier
071.txt,-1,Outlier
072.txt,-1,Outlier
073.txt,-1,Outlier
074.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
075.txt,-1,Outlier
076.txt,1,"new share, net interest, lower tax, diluted shares, 53rd week, total purchase, aggregate price, aforementioned adoption, , "
077.txt,0,"53rd week, strong merchandise, strong growth, retail environment, lower distribution, , , , , "
078.txt,-1,Outlier
079.txt,-1,Outlier
080.txt,-1,Outlier
081.txt,-1,Outlier
082.txt,-1,Outlier
083.txt,-1,Outlier
084.txt,-1,Outlier
085.txt,-1,Outlier
