filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.034,-0.0146,1.9093,4.4414,0.9376,2.2134
002.wav,-0.4365,-0.1871,0.2986,3.3868,-0.0689,1.5999
003.wav,-0.2245,-0.0962,0.633,3.5692,0.2042,1.7365
004.wav,-0.1683,-0.0721,0.4349,3.4744,0.1333,1.7011
005.wav,-0.2525,-0.1082,0.4935,3.4785,0.1205,1.6852
006.wav,-0.2061,-0.0883,0.2122,3.3335,0.003,1.6226
007.wav,-0.2151,-0.0922,0.4821,3.5149,0.1335,1.7113
008.wav,-0.3149,-0.1349,0.6121,3.5801,0.1486,1.7226
009.wav,-0.0926,-0.0397,0.9131,3.7649,0.4102,1.8626
010.wav,-0.1412,-0.0605,0.554,3.5258,0.2064,1.7326
011.wav,-0.2746,-0.1177,0.8871,3.6391,0.3063,1.7607
012.wav,-0.1455,-0.0623,0.8895,3.771,0.372,1.8543
013.wav,-0.1642,-0.0704,0.8197,3.5891,0.3277,1.7594
014.wav,-0.1598,-0.0685,0.279,3.4674,0.0596,1.6995
015.wav,-0.0277,-0.0119,0.6718,3.4968,0.3221,1.7425
016.wav,-0.116,-0.0497,0.1882,3.287,0.0361,1.6186
017.wav,-0.1768,-0.0758,0.9723,3.7846,0.3977,1.8544
018.wav,-0.1155,-0.0495,0.1251,3.2544,0.0048,1.6024
019.wav,-0.2529,-0.1084,0.2618,3.2855,0.0044,1.5886
020.wav,-0.1471,-0.063,0.4293,3.4445,0.1411,1.6907
021.wav,-0.2202,-0.0944,-0.1389,3.3712,-0.1796,1.6384
022.wav,-0.1004,-0.043,0.6155,3.5342,0.2575,1.7456
023.wav,-0.2488,-0.1066,0.375,3.4321,0.0631,1.6628
024.wav,-0.1823,-0.0781,0.3417,3.4513,0.0797,1.6866
025.wav,-0.2766,-0.1186,1.0907,3.7393,0.407,1.8104
026.wav,-0.1017,-0.0436,0.4159,3.435,0.1571,1.6957
027.wav,-0.2511,-0.1076,0.2031,3.3374,-0.024,1.6149
028.wav,-0.2125,-0.0911,0.7358,3.657,0.2617,1.783
029.wav,-0.2169,-0.093,0.2731,3.3497,0.0281,1.6284
030.wav,-0.1916,-0.0821,0.9545,3.7928,0.3815,1.8553
031.wav,-0.3967,-0.17,0.2726,3.3432,-0.0621,1.5866
032.wav,-0.1716,-0.0735,0.6534,3.591,0.2409,1.7588
033.wav,-0.1461,-0.0626,0.2174,3.3306,0.0356,1.634
034.wav,-0.1219,-0.0522,0.1196,3.2274,-0.0011,1.5876
035.wav,-0.0662,-0.0284,0.2668,3.3699,0.1003,1.6708
036.wav,-0.0675,-0.0289,0.8597,3.7494,0.3961,1.8602
037.wav,-0.1918,-0.0822,0.6665,3.6765,0.2373,1.7971
038.wav,-0.0759,-0.0325,-0.2094,3.3519,-0.1426,1.6597
039.wav,-0.139,-0.0596,0.6313,3.7397,0.2461,1.8401
040.wav,-0.0686,-0.0294,0.4862,3.4966,0.2088,1.7336
041.wav,-0.3519,-0.1508,0.564,3.5174,0.1061,1.6833
042.wav,-0.1325,-0.0568,0.3993,3.4086,0.1334,1.6759
043.wav,-0.2702,-0.1158,0.4582,3.4893,0.094,1.6868
044.wav,-0.1128,-0.0483,0.7083,3.6075,0.2978,1.7796
045.wav,-0.525,-0.225,0.3122,3.3582,-0.1064,1.5666
046.wav,-0.1735,-0.0744,1.805,4.3673,0.8157,2.1465
047.wav,-0.1449,-0.0621,0.1097,3.3958,-0.0176,1.6668
048.wav,-0.0508,-0.0218,0.1177,3.2317,0.0335,1.605
049.wav,-0.1853,-0.0794,0.4476,3.4689,0.1311,1.6948
050.wav,-0.492,-0.2108,0.2429,3.3491,-0.1245,1.5691
