Index,Audio Path,Transcript Path
001,Lam Research_20170418/CEO/001-DougBettinger.mp3,Lam Research_20170418/sent_token/001.txt
002,Lam Research_20170418/CEO/002-DougBettinger.mp3,Lam Research_20170418/sent_token/002.txt
003,Lam Research_20170418/CEO/003-DougBettinger.mp3,Lam Research_20170418/sent_token/003.txt
004,Lam Research_20170418/CEO/004-DougBettinger.mp3,Lam Research_20170418/sent_token/004.txt
005,Lam Research_20170418/CEO/005-DougBettinger.mp3,Lam Research_20170418/sent_token/005.txt
006,Lam Research_20170418/CEO/006-DougBettinger.mp3,Lam Research_20170418/sent_token/006.txt
007,Lam Research_20170418/CEO/007-DougBettinger.mp3,Lam Research_20170418/sent_token/007.txt
008,Lam Research_20170418/CEO/008-DougBettinger.mp3,Lam Research_20170418/sent_token/008.txt
009,Lam Research_20170418/CEO/009-DougBettinger.mp3,Lam Research_20170418/sent_token/009.txt
010,Lam Research_20170418/CEO/010-DougBettinger.mp3,Lam Research_20170418/sent_token/010.txt
011,Lam Research_20170418/CEO/011-DougBettinger.mp3,Lam Research_20170418/sent_token/011.txt
012,Lam Research_20170418/CEO/012-DougBettinger.mp3,Lam Research_20170418/sent_token/012.txt
013,Lam Research_20170418/CEO/013-DougBettinger.mp3,Lam Research_20170418/sent_token/013.txt
014,Lam Research_20170418/CEO/014-DougBettinger.mp3,Lam Research_20170418/sent_token/014.txt
015,Lam Research_20170418/CEO/015-DougBettinger.mp3,Lam Research_20170418/sent_token/015.txt
016,Lam Research_20170418/CEO/016-DougBettinger.mp3,Lam Research_20170418/sent_token/016.txt
017,Lam Research_20170418/CEO/017-DougBettinger.mp3,Lam Research_20170418/sent_token/017.txt
018,Lam Research_20170418/CEO/018-DougBettinger.mp3,Lam Research_20170418/sent_token/018.txt
019,Lam Research_20170418/CEO/019-DougBettinger.mp3,Lam Research_20170418/sent_token/019.txt
020,Lam Research_20170418/CEO/020-DougBettinger.mp3,Lam Research_20170418/sent_token/020.txt
021,Lam Research_20170418/CEO/021-DougBettinger.mp3,Lam Research_20170418/sent_token/021.txt
022,Lam Research_20170418/CEO/022-DougBettinger.mp3,Lam Research_20170418/sent_token/022.txt
023,Lam Research_20170418/CEO/023-DougBettinger.mp3,Lam Research_20170418/sent_token/023.txt
024,Lam Research_20170418/CEO/024-DougBettinger.mp3,Lam Research_20170418/sent_token/024.txt
025,Lam Research_20170418/CEO/025-DougBettinger.mp3,Lam Research_20170418/sent_token/025.txt
