filename,topic_id,topic_keywords
001.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
002.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
003.txt,-1,Outlier
004.txt,-1,Outlier
005.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
006.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
007.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
008.txt,-1,Outlier
009.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
010.txt,-1,Outlier
011.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
012.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
013.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
014.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
015.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
016.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
017.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
018.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
019.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
020.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
021.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
022.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
023.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
024.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
025.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
026.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
027.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
028.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
029.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
030.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
031.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
032.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
033.txt,-1,Outlier
034.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
035.txt,-1,Outlier
036.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
037.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
038.txt,-1,Outlier
039.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
040.txt,-1,Outlier
041.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
042.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
043.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
044.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
045.txt,0,"unfavorable mix, tracked channels, strong merchandising, professional products, single digits, weaker volume, strong momentum, strong growth, strategic choice, slight gain"
046.txt,-1,Outlier
047.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
048.txt,1,"financial measures, financial results, supplemental information, prepared remarks, important factors, ongoing results, free cash, economic profit, , "
