filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0036,-0.0016,1.9153,4.4461,0.9559,2.2223
002.wav,-0.0296,-0.0127,0.3067,3.3786,0.1385,1.6829
003.wav,-0.0244,-0.0105,0.4172,3.451,0.1964,1.7203
004.wav,-0.0036,-0.0015,0.2153,3.3353,0.1059,1.6669
005.wav,-0.0096,-0.0041,-0.0755,3.1382,-0.0425,1.5671
006.wav,-0.0048,-0.0021,0.0023,3.2947,-0.0013,1.6463
007.wav,-0.0517,-0.0221,0.2976,3.3738,0.123,1.6758
008.wav,-0.0099,-0.0043,0.4965,3.4968,0.2433,1.7463
009.wav,-0.005,-0.0021,0.3551,3.417,0.1751,1.7074
010.wav,-0.0053,-0.0023,0.2315,3.3456,0.1131,1.6717
011.wav,-0.0168,-0.0072,0.1971,3.2788,0.0901,1.6358
012.wav,-0.004,-0.0017,0.1299,3.2292,0.063,1.6138
013.wav,-0.0219,-0.0094,0.1341,3.2776,0.0561,1.6341
014.wav,-0.0165,-0.0071,1.5194,4.1542,0.7515,2.0736
015.wav,-0.0072,-0.0031,0.6029,3.6398,0.2978,1.8183
016.wav,-0.015,-0.0064,0.1134,3.1153,0.0492,1.5544
017.wav,-0.0026,-0.0011,-0.526,3.2339,-0.2643,1.6164
018.wav,-0.1284,-0.055,0.3312,3.3967,0.1014,1.6708
019.wav,-0.0208,-0.0089,0.2847,3.3675,0.1319,1.6793
020.wav,-0.0172,-0.0074,0.5449,3.5404,0.2639,1.7665
021.wav,-0.0059,-0.0025,0.1646,3.4671,0.0794,1.7323
022.wav,-0.0021,-0.0009,0.3131,3.4995,0.1555,1.7493
023.wav,-0.0032,-0.0014,0.3525,3.4424,0.1747,1.7205
024.wav,-0.0053,-0.0023,0.2048,3.3332,0.0998,1.6655
025.wav,-0.0017,-0.0007,0.6819,3.6037,0.3401,1.8015
026.wav,-0.0018,-0.0008,-0.1363,3.3917,-0.0691,1.6954
027.wav,-0.0023,-0.001,1.0753,3.9116,0.5365,1.9553
028.wav,-0.0019,-0.0008,0.3742,3.4141,0.1862,1.7067
029.wav,-0.0047,-0.002,0.8154,3.7231,0.4054,1.8605
030.wav,-0.0307,-0.0132,0.296,3.3759,0.1326,1.6814
031.wav,-0.017,-0.0073,0.5895,3.5668,0.2862,1.7798
032.wav,-0.0058,-0.0025,0.7596,3.6405,0.3769,1.819
033.wav,-0.016,-0.0069,0.6601,3.5336,0.3221,1.7634
034.wav,-0.0032,-0.0014,0.4669,3.486,0.2318,1.7423
035.wav,-0.0149,-0.0064,0.3565,3.4068,0.1708,1.7002
036.wav,-0.054,-0.0231,0.238,3.3313,0.092,1.6541
037.wav,-0.0059,-0.0025,0.4877,3.4781,0.2409,1.7378
038.wav,-0.0025,-0.0011,1.0603,3.8635,0.5289,1.9312
039.wav,-0.0081,-0.0035,1.1493,3.8884,0.5706,1.9425
040.wav,-0.0256,-0.011,0.6839,3.6233,0.3292,1.8062
041.wav,-0.0038,-0.0016,0.2058,3.3275,0.101,1.6629
042.wav,-0.0036,-0.0015,1.2461,3.9854,0.6213,1.9919
043.wav,-0.0074,-0.0032,0.1578,3.3138,0.0752,1.6553
044.wav,-0.0181,-0.0077,-0.0755,3.2233,-0.0468,1.6078
045.wav,-0.0032,-0.0014,0.4843,3.4753,0.2405,1.737
046.wav,-0.0108,-0.0046,0.5466,3.5433,0.2679,1.7693
047.wav,-0.0022,-0.0009,0.5666,3.6643,0.2822,1.8317
048.wav,-0.0359,-0.0154,0.7216,3.706,0.3429,1.8453
049.wav,-0.0025,-0.0011,0.5485,3.5913,0.273,1.7951
050.wav,-0.0204,-0.0088,0.3864,3.4499,0.183,1.7206
051.wav,-0.0022,-0.001,0.9116,3.7514,0.4547,1.8752
052.wav,-0.0044,-0.0019,0.5396,3.5249,0.2676,1.7615
053.wav,-0.0044,-0.0019,0.5874,3.5447,0.2915,1.7714
054.wav,-0.0081,-0.0035,0.2145,3.333,0.1032,1.6648
055.wav,-0.0152,-0.0065,0.2478,3.3452,0.1163,1.6693
056.wav,-0.0071,-0.0031,0.5599,3.5617,0.2764,1.7793
057.wav,-0.0024,-0.001,0.7565,3.7181,0.3771,1.8585
058.wav,-0.0185,-0.0079,1.1689,3.9303,0.5752,1.9612
059.wav,-0.0032,-0.0014,0.3795,3.4856,0.1881,1.7421
060.wav,-0.004,-0.0017,0.2211,3.4086,0.1085,1.7034
061.wav,-0.011,-0.0047,0.1766,3.3048,0.0828,1.6501
062.wav,-0.0114,-0.0049,0.3364,3.4055,0.1625,1.7003
063.wav,-0.0397,-0.017,0.2297,3.3445,0.095,1.6638
064.wav,-0.0156,-0.0067,1.1526,3.9044,0.5685,1.9489
065.wav,-0.0629,-0.027,0.2511,3.3551,0.0941,1.664
066.wav,-0.0175,-0.0075,0.3046,3.3895,0.1435,1.691
067.wav,-0.0273,-0.0117,1.0523,3.8087,0.5125,1.8985
068.wav,-0.0059,-0.0025,0.2005,3.3244,0.0973,1.6609
069.wav,-0.0259,-0.0111,0.2108,3.3282,0.0925,1.6586
070.wav,-0.0172,-0.0074,0.2285,3.3175,0.1057,1.6551
071.wav,-0.0071,-0.003,0.2378,3.348,0.1154,1.6725
072.wav,-0.0185,-0.0079,0.3599,3.3764,0.1707,1.6842
073.wav,-0.0129,-0.0055,0.2723,3.3667,0.1297,1.6806
074.wav,-0.0235,-0.0101,0.2097,3.3511,0.0931,1.6705
075.wav,-0.0372,-0.016,0.4159,3.458,0.1893,1.721
076.wav,-0.0139,-0.006,0.2998,3.382,0.1429,1.688
077.wav,-0.006,-0.0026,0.4575,3.4734,0.2258,1.7354
078.wav,-0.0131,-0.0056,0.1656,3.3302,0.0762,1.6623
079.wav,-0.0242,-0.0104,0.1991,3.3283,0.0874,1.659
080.wav,-0.0617,-0.0265,1.1215,3.8664,0.5299,1.92
081.wav,-0.0357,-0.0153,0.9033,3.7472,0.4338,1.8659
082.wav,-0.0264,-0.0113,0.8132,3.6805,0.3934,1.8346
083.wav,-0.042,-0.018,0.7515,3.6853,0.3548,1.8336
084.wav,-0.0023,-0.001,1.0004,3.8574,0.4991,1.9282
085.wav,-0.0034,-0.0015,1.1247,3.8524,0.5606,1.9254
086.wav,-0.0219,-0.0094,0.3662,3.4263,0.1721,1.7084
087.wav,-0.0426,-0.0183,0.2882,3.375,0.1228,1.6784
088.wav,-0.0266,-0.0114,0.3296,3.412,0.1515,1.7003
089.wav,-0.0204,-0.0087,0.6034,3.5725,0.2915,1.7819
090.wav,-0.0086,-0.0037,0.6177,3.5659,0.3045,1.7811
091.wav,-0.231,-0.099,0.1822,3.3036,-0.0244,1.6023
092.wav,-0.0052,-0.0022,0.5239,3.4882,0.2594,1.743
093.wav,-0.0051,-0.0022,0.6468,3.5545,0.3209,1.7762
094.wav,-0.0266,-0.0114,0.4561,3.3885,0.2147,1.6886
095.wav,-0.003,-0.0013,0.6054,3.5737,0.3012,1.7862
096.wav,-0.0072,-0.0031,0.4876,3.495,0.2402,1.746
097.wav,-0.0022,-0.0009,0.3258,3.3795,0.1618,1.6893
098.wav,-0.0144,-0.0062,0.4025,3.427,0.1941,1.7104
099.wav,-0.0099,-0.0042,0.7926,3.6264,0.3913,1.8111
100.wav,-0.0361,-0.0155,0.2928,3.3739,0.1284,1.6792
101.wav,-0.0393,-0.0168,0.2282,3.3108,0.0945,1.647
102.wav,-0.2645,-0.1134,0.2412,3.3401,-0.0117,1.6133
103.wav,-0.0349,-0.015,0.4157,3.4349,0.1904,1.71
104.wav,-0.005,-0.0022,0.4229,3.4803,0.2089,1.7391
105.wav,-0.0163,-0.007,0.0888,3.234,0.0363,1.6135
106.wav,-0.0163,-0.007,0.2183,3.3321,0.101,1.6626
107.wav,-0.0205,-0.0088,0.0456,3.2516,0.0125,1.6214
108.wav,-0.0131,-0.0056,0.5684,3.5412,0.2776,1.7678
109.wav,-0.0071,-0.003,0.5029,3.4108,0.2479,1.7039
110.wav,-0.0187,-0.008,0.7118,3.6392,0.3466,1.8156
111.wav,-0.0068,-0.0029,0.2913,3.3488,0.1422,1.6729
112.wav,-0.0126,-0.0054,0.3489,3.4117,0.1682,1.7032
113.wav,-0.0323,-0.0139,0.7973,3.7321,0.3825,1.8591
114.wav,-0.0069,-0.0029,0.2984,3.3956,0.1457,1.6963
115.wav,-0.003,-0.0013,0.7191,3.717,0.358,1.8579
116.wav,-0.0034,-0.0015,0.3424,3.3934,0.1695,1.696
117.wav,-0.007,-0.003,0.2896,3.3638,0.1413,1.6804
118.wav,-0.0762,-0.0327,0.4513,3.4477,0.1875,1.7075
119.wav,-0.0034,-0.0015,0.2884,3.3606,0.1425,1.6796
120.wav,-0.016,-0.0069,0.2287,3.3333,0.1064,1.6632
121.wav,-0.0099,-0.0043,-0.0575,3.19,-0.0337,1.5929
122.wav,-0.0089,-0.0038,0.6349,3.5995,0.313,1.7978
123.wav,-0.0168,-0.0072,0.7084,3.6536,0.3458,1.8232
