filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0058,-0.0025,1.9131,4.445,0.9537,2.2213
002.wav,-0.0207,-0.0089,0.3768,3.3984,0.178,1.6947
003.wav,-0.028,-0.012,0.4012,3.425,0.1866,1.7065
004.wav,-0.0048,-0.0021,0.2121,3.3349,0.1036,1.6664
005.wav,-0.027,-0.0116,0.2433,3.3502,0.1082,1.6693
006.wav,-0.028,-0.012,0.9539,3.8657,0.463,1.9269
007.wav,-0.0671,-0.0287,0.1894,3.2836,0.0611,1.6274
008.wav,-0.0723,-0.031,1.2525,3.9439,0.5901,1.9564
009.wav,-0.0797,-0.0342,0.3382,3.4101,0.1292,1.688
010.wav,-0.0076,-0.0033,0.2109,3.3031,0.1016,1.6499
011.wav,-0.0765,-0.0328,0.2662,3.3963,0.0948,1.6818
012.wav,-0.0029,-0.0012,0.2187,3.3345,0.1079,1.6666
013.wav,-0.0055,-0.0024,0.3981,3.4487,0.1963,1.7232
014.wav,-0.017,-0.0073,0.4049,3.4236,0.194,1.7081
015.wav,-0.024,-0.0103,0.5021,3.4823,0.2391,1.736
016.wav,-0.0158,-0.0068,0.9159,3.8083,0.45,1.9007
017.wav,-0.0018,-0.0008,0.583,3.6846,0.2906,1.8419
018.wav,-0.004,-0.0017,0.8059,3.7084,0.4009,1.8534
019.wav,-0.0537,-0.023,0.918,3.7472,0.4321,1.8621
020.wav,-0.0474,-0.0203,1.0768,3.8748,0.5147,1.9272
021.wav,-0.0612,-0.0262,0.2734,3.352,0.1061,1.6629
022.wav,-0.0556,-0.0238,0.82,3.5624,0.3822,1.7693
023.wav,-0.0515,-0.0221,0.2451,3.353,0.0968,1.6655
024.wav,-0.0172,-0.0074,0.4951,3.5013,0.2389,1.747
025.wav,-0.0173,-0.0074,-0.032,3.0146,-0.0247,1.5036
026.wav,-0.002,-0.0008,0.1399,3.1762,0.0689,1.5877
027.wav,-0.0115,-0.0049,0.8363,3.7019,0.4124,1.8485
028.wav,-0.0668,-0.0286,0.9486,3.7996,0.4409,1.8855
029.wav,-0.029,-0.0124,0.4383,3.5029,0.2046,1.7453
030.wav,-0.0132,-0.0057,1.5807,4.1916,0.7837,2.093
031.wav,-0.0158,-0.0068,0.6438,3.535,0.314,1.7641
032.wav,-0.0147,-0.0063,0.8529,3.7205,0.4191,1.8571
033.wav,-0.0278,-0.0119,1.2435,3.9186,0.6078,1.9533
034.wav,-0.0236,-0.0101,1.1137,3.8606,0.5451,1.9252
035.wav,-0.0027,-0.0012,0.6492,3.5599,0.3232,1.7794
036.wav,-0.0111,-0.0048,0.5767,3.5372,0.2828,1.7662
037.wav,-0.042,-0.018,0.9639,3.7904,0.461,1.8862
038.wav,-0.0568,-0.0243,1.0989,3.8504,0.5211,1.913
039.wav,-0.0409,-0.0175,0.2268,3.3391,0.0929,1.6608
040.wav,-0.0243,-0.0104,0.2483,3.3443,0.112,1.667
041.wav,-0.0303,-0.013,0.2407,3.3707,0.1052,1.6788
042.wav,-0.0495,-0.0212,1.6906,4.2871,0.8205,2.1329
043.wav,-0.0027,-0.0011,0.4085,3.4683,0.2029,1.7336
044.wav,-0.0139,-0.0059,0.1989,3.2345,0.0925,1.6143
045.wav,-0.0668,-0.0286,0.3987,3.5075,0.1659,1.7394
046.wav,-0.0076,-0.0032,1.0111,3.7092,0.5018,1.853
047.wav,-0.0075,-0.0032,0.8188,3.6514,0.4056,1.8241
048.wav,-0.0011,-0.0005,0.4793,3.4884,0.2391,1.744
