filename,topic_id,topic_keywords
001.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
002.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
003.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
004.txt,-1,Outlier
005.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
006.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
007.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
008.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
009.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
010.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
011.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
012.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
013.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
014.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
015.txt,-1,Outlier
016.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
017.txt,-1,Outlier
018.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
019.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
020.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
021.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
022.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
023.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
024.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
025.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
026.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
027.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
028.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
029.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
030.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
031.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
032.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
033.txt,-1,Outlier
034.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
035.txt,-1,Outlier
036.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
037.txt,-1,Outlier
038.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
039.txt,-1,Outlier
040.txt,-1,Outlier
041.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
042.txt,-1,Outlier
043.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
044.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
045.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
046.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
047.txt,-1,Outlier
048.txt,-1,Outlier
049.txt,-1,Outlier
050.txt,1,"active users, strong engagement, new content, virtuous cycle, terrific performance, seasonal events, powerful progression, overall performance, seasonal event, prior expansion"
051.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
052.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
053.txt,-1,Outlier
054.txt,-1,Outlier
055.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
056.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
057.txt,0,"new content, strong start, robust content, strategic pillar, remastered collection, next game, new opportunity, new growth, loyal audience, live ops"
058.txt,-1,Outlier
059.txt,-1,Outlier
