filename,topic_id,topic_keywords
001.txt,-1,Outlier
002.txt,-1,Outlier
003.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
004.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
005.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
006.txt,-1,Outlier
007.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
008.txt,-1,Outlier
009.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
010.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
011.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
012.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
013.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
014.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
015.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
016.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
017.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
018.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
019.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
020.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
021.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
022.txt,-1,Outlier
023.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
024.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
025.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
026.txt,-1,Outlier
027.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
028.txt,-1,Outlier
029.txt,-1,Outlier
030.txt,-1,Outlier
031.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
032.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
033.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
034.txt,-1,Outlier
035.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
036.txt,-1,Outlier
037.txt,-1,Outlier
038.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
039.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
040.txt,-1,Outlier
041.txt,-1,Outlier
042.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
043.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
044.txt,-1,Outlier
045.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
046.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
047.txt,-1,Outlier
048.txt,-1,Outlier
049.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
050.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
051.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
052.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
053.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
054.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
055.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
056.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
057.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
058.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
059.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
060.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
061.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
062.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
063.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
064.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
065.txt,-1,Outlier
066.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
067.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
068.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
069.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
070.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
071.txt,-1,Outlier
072.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
073.txt,-1,Outlier
074.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
075.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
076.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
077.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
078.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
079.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
080.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
081.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
082.txt,-1,Outlier
083.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
084.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
085.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
086.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
087.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
088.txt,-1,Outlier
089.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
090.txt,-1,Outlier
091.txt,-1,Outlier
092.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
093.txt,-1,Outlier
094.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
095.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
096.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
097.txt,-1,Outlier
098.txt,-1,Outlier
099.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
100.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
101.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
102.txt,-1,Outlier
103.txt,-1,Outlier
104.txt,-1,Outlier
105.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
106.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
107.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
108.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
109.txt,2,"strategic investments, tax earnings, strategic businesses, operational performance, diluted shares, higher pension, net impact, organic growth, , "
110.txt,-1,Outlier
111.txt,-1,Outlier
112.txt,-1,Outlier
113.txt,-1,Outlier
114.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
115.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
116.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
117.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
118.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
119.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
120.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
121.txt,-1,Outlier
122.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
123.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
124.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
125.txt,-1,Outlier
126.txt,-1,Outlier
127.txt,-1,Outlier
128.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
129.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
130.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
131.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
132.txt,-1,Outlier
133.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
134.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
135.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
136.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
137.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
138.txt,-1,Outlier
139.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
140.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
141.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
142.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
143.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
144.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
145.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
146.txt,-1,Outlier
147.txt,-1,Outlier
148.txt,-1,Outlier
149.txt,-1,Outlier
150.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
151.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
152.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
153.txt,-1,Outlier
154.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
155.txt,-1,Outlier
156.txt,-1,Outlier
157.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
158.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
159.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
160.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
161.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
162.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
163.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
164.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
165.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
166.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
167.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
168.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
169.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
170.txt,0,"organic growth, single digits, strong growth, prior estimate, double digits, geographic areas, solid growth, strong start, right side, notable strength"
171.txt,-1,Outlier
172.txt,-1,Outlier
173.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
174.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
175.txt,-1,Outlier
176.txt,1,"strategic investments, excess tax, total footprint, productive sites, significant items, noticeable part, initial guidance, better clarity, additional footprint, "
177.txt,-1,Outlier
178.txt,3,"material basis, exact timing, consistent strength, , , , , , , "
179.txt,-1,Outlier
