filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0266,-0.0114,1.9143,4.4459,0.9439,2.2172
002.wav,-0.131,-0.0561,-0.2573,3.037,-0.1942,1.4904
003.wav,-0.0645,-0.0277,0.2208,3.3337,0.0782,1.653
004.wav,-0.0733,-0.0314,0.704,3.6602,0.3153,1.8144
005.wav,-0.017,-0.0073,0.2951,3.3765,0.139,1.6846
006.wav,-0.0376,-0.0161,-0.3616,3.4637,-0.1996,1.7238
007.wav,-0.0681,-0.0292,0.2611,3.3558,0.0965,1.6633
008.wav,-0.0513,-0.022,1.3478,4.0415,0.6482,2.0097
009.wav,-0.0545,-0.0234,0.2101,3.3021,0.0778,1.6394
010.wav,-0.0148,-0.0063,1.4867,4.0893,0.7359,2.0415
011.wav,-0.0295,-0.0126,0.2792,3.3707,0.1248,1.679
012.wav,-0.0939,-0.0402,0.2225,3.3416,0.0643,1.6507
013.wav,-0.021,-0.009,1.2384,3.994,0.6087,1.9925
014.wav,-0.0419,-0.0179,0.8816,3.7269,0.4199,1.8545
015.wav,-0.0466,-0.02,0.3419,3.3929,0.1477,1.6865
016.wav,-0.0238,-0.0102,0.3627,3.421,0.1695,1.7054
017.wav,-0.0102,-0.0044,0.5411,3.4912,0.2654,1.7434
018.wav,-0.0441,-0.0189,0.5351,3.5103,0.2455,1.7457
019.wav,-0.0393,-0.0168,0.223,3.3378,0.0919,1.6605
020.wav,-0.0314,-0.0135,0.3258,3.3896,0.1472,1.6881
021.wav,-0.0104,-0.0044,0.3546,3.3841,0.1721,1.6898
022.wav,-0.0131,-0.0056,0.3549,3.4284,0.1709,1.7114
023.wav,-0.021,-0.009,1.33,4.0935,0.6545,2.0423
024.wav,-0.059,-0.0253,0.3724,3.4386,0.1567,1.7067
025.wav,-0.0037,-0.0016,0.1341,3.3929,0.0652,1.6956
026.wav,-0.0077,-0.0033,0.3737,3.4322,0.183,1.7145
027.wav,-0.1575,-0.0675,0.9499,3.5442,0.3962,1.7383
028.wav,-0.0426,-0.0182,0.7088,3.6218,0.3331,1.8018
029.wav,-0.0058,-0.0025,0.141,3.457,0.0676,1.7273
