filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0017,-0.0007,1.9126,4.4449,0.9554,2.2221
002.wav,-0.0274,-0.0118,1.9047,4.4394,0.9386,2.2138
003.wav,-0.0111,-0.0048,1.4504,4.1206,0.7196,2.0579
004.wav,-0.0276,-0.0118,1.3486,3.9922,0.6605,1.9902
005.wav,-0.0077,-0.0033,0.589,3.5977,0.2906,1.7972
006.wav,-0.0159,-0.0068,0.9394,3.7375,0.4617,1.8653
007.wav,-0.0067,-0.0029,0.0957,3.4886,0.0445,1.7428
008.wav,-0.0212,-0.0091,0.2516,3.3603,0.1152,1.6756
009.wav,-0.0118,-0.005,0.6729,3.6454,0.3306,1.8202
010.wav,-0.0061,-0.0026,0.1927,3.3079,0.0933,1.6526
011.wav,-0.0225,-0.0096,0.8873,3.7614,0.4324,1.8759
012.wav,-0.0213,-0.0091,0.3486,3.4041,0.1636,1.6975
013.wav,-0.0167,-0.0072,1.1102,3.8135,0.5467,1.9031
014.wav,-0.0091,-0.0039,-0.0089,3.0912,-0.009,1.5437
015.wav,-0.0096,-0.0041,0.4567,3.5207,0.2235,1.7583
016.wav,-0.0203,-0.0087,0.1967,3.3481,0.0882,1.6697
017.wav,-0.0239,-0.0102,0.9199,3.622,0.448,1.8059
018.wav,-0.0046,-0.002,0.2318,3.3364,0.1136,1.6672
019.wav,-0.0082,-0.0035,0.2617,3.4251,0.1267,1.7108
020.wav,-0.0053,-0.0023,0.36,3.4375,0.1774,1.7176
021.wav,-0.0038,-0.0016,0.3014,3.392,0.1488,1.6952
022.wav,-0.0132,-0.0056,1.1027,3.8678,0.5447,1.9311
023.wav,-0.0066,-0.0028,0.9847,3.7933,0.4891,1.8952
024.wav,-0.0118,-0.005,0.4181,3.4712,0.2031,1.7331
025.wav,-0.0145,-0.0062,1.151,3.8105,0.5682,1.9021
026.wav,-0.0041,-0.0018,0.9627,3.8361,0.4793,1.9172
027.wav,-0.0097,-0.0042,0.5941,3.5567,0.2922,1.7762
028.wav,-0.0171,-0.0073,0.6465,3.5627,0.3147,1.7777
029.wav,-0.0378,-0.0162,0.239,3.3408,0.1006,1.6623
030.wav,-0.003,-0.0013,0.3889,3.4632,0.193,1.731
031.wav,-0.0049,-0.0021,0.2729,3.356,0.134,1.677
032.wav,-0.0175,-0.0075,0.2739,3.3759,0.1282,1.6842
033.wav,-0.1229,-0.0527,0.1633,3.276,0.0202,1.6117
034.wav,-0.0549,-0.0235,0.2712,3.3605,0.1082,1.6685
035.wav,-0.026,-0.0111,0.5027,3.5491,0.2384,1.769
036.wav,-0.0074,-0.0032,0.059,3.5347,0.0258,1.7658
037.wav,-0.0218,-0.0093,0.3864,3.4024,0.1823,1.6965
038.wav,-0.0255,-0.0109,0.2866,3.3802,0.1305,1.6846
039.wav,-0.0504,-0.0216,0.4251,3.3374,0.1874,1.6579
040.wav,-0.0045,-0.0019,-0.3144,3.4305,-0.1595,1.7143
041.wav,-0.0038,-0.0016,0.2546,3.3778,0.1254,1.6881
042.wav,-0.0122,-0.0052,1.1324,3.9256,0.5601,1.9602
043.wav,-0.0249,-0.0107,0.2323,3.2814,0.1037,1.6354
044.wav,-0.0147,-0.0063,0.1805,3.31,0.0829,1.6518
045.wav,-0.0126,-0.0054,0.2626,3.3717,0.125,1.6832
046.wav,-0.0149,-0.0064,0.1836,3.3614,0.0843,1.6775
047.wav,-0.0102,-0.0044,0.2803,3.3397,0.1351,1.6677
048.wav,-0.0148,-0.0063,0.3516,3.4073,0.1684,1.7005
049.wav,-0.0019,-0.0008,0.2917,3.3888,0.1449,1.694
050.wav,-0.0048,-0.002,0.376,3.4242,0.1856,1.7111
051.wav,-0.0008,-0.0003,0.6843,3.5531,0.3418,1.7764
052.wav,-0.003,-0.0013,0.532,3.5847,0.2645,1.7917
053.wav,-0.0045,-0.0019,0.4815,3.4878,0.2385,1.7429
054.wav,-0.0062,-0.0027,0.1012,3.3223,0.0475,1.6598
055.wav,-0.0142,-0.0061,0.9557,3.8126,0.4707,1.9032
056.wav,-0.0142,-0.0061,0.3259,3.3879,0.1559,1.6909
057.wav,-0.0563,-0.0241,0.2795,3.3762,0.1116,1.6761
058.wav,-0.0016,-0.0007,0.3181,3.5144,0.1582,1.7568
059.wav,-0.0024,-0.001,0.3818,3.4335,0.1897,1.7162
060.wav,-0.0075,-0.0032,0.3095,3.3967,0.151,1.6968
061.wav,-0.0154,-0.0066,0.0991,3.2152,0.0418,1.6043
062.wav,-0.0372,-0.0159,0.6298,3.596,0.2963,1.79
063.wav,-0.0776,-0.0333,0.2826,3.3526,0.1025,1.6597
064.wav,-0.0074,-0.0032,0.4282,3.4662,0.2104,1.7315
065.wav,-0.0049,-0.0021,-0.2803,3.2468,-0.1426,1.6223
066.wav,-0.0058,-0.0025,0.5587,3.5471,0.2764,1.7723
067.wav,-0.1413,-0.0606,0.181,3.3034,0.0198,1.6214
068.wav,-0.0251,-0.0108,0.3691,3.556,0.172,1.7726
069.wav,-0.0062,-0.0026,1.6823,4.1941,0.8381,2.0957
070.wav,-0.0059,-0.0025,1.5793,4.1723,0.7867,2.0849
071.wav,-0.0194,-0.0083,1.0712,3.8361,0.5259,1.9139
072.wav,-0.0046,-0.002,1.1123,3.8476,0.5539,1.9228
073.wav,-0.0069,-0.0029,0.5039,3.4737,0.2485,1.7354
074.wav,-0.0018,-0.0008,0.211,3.3299,0.1046,1.6646
075.wav,-0.0109,-0.0047,0.3692,3.4212,0.1792,1.7083
076.wav,-0.0432,-0.0185,0.2376,3.353,0.0972,1.6673
077.wav,-0.0479,-0.0205,0.4541,3.5032,0.2031,1.7413
078.wav,-0.0675,-0.0289,1.0838,3.8781,0.5081,1.9246
079.wav,-0.1211,-0.0519,1.4506,4.0857,0.6647,2.0169
080.wav,-0.021,-0.009,0.8739,3.7306,0.4265,1.8608
081.wav,-0.0623,-0.0267,0.7831,3.7073,0.3604,1.8403
082.wav,-0.0558,-0.0239,0.2309,3.0231,0.0875,1.4996
083.wav,-0.1183,-0.0507,0.5732,3.5543,0.2274,1.7518
084.wav,-0.0535,-0.0229,0.6406,3.6543,0.2936,1.8157
085.wav,-0.0094,-0.004,0.4495,3.4612,0.2201,1.7286
086.wav,-0.0031,-0.0013,0.0566,3.2336,0.0268,1.6161
087.wav,-0.0331,-0.0142,1.7112,4.3059,0.839,2.1459
088.wav,-0.1055,-0.0452,1.0153,3.8461,0.4549,1.9005
089.wav,-0.0293,-0.0125,1.5269,4.1383,0.7488,2.0629
090.wav,-0.0096,-0.0041,0.2512,3.3653,0.1208,1.6806
091.wav,-0.1505,-0.0645,0.1277,3.2122,-0.0114,1.5739
092.wav,-0.052,-0.0223,0.5045,3.5156,0.2263,1.7466
093.wav,-0.238,-0.102,0.4751,3.489,0.1185,1.6935
094.wav,-0.0817,-0.035,0.7057,3.6476,0.312,1.8063
095.wav,-0.0005,-0.0002,0.4514,3.4749,0.2255,1.7374
096.wav,-0.0216,-0.0093,0.5155,3.5757,0.2469,1.7832
097.wav,-0.0059,-0.0025,1.7648,4.3348,0.8795,2.1661
098.wav,-0.0027,-0.0012,0.2233,3.2662,0.1103,1.6325
099.wav,-0.011,-0.0047,0.7683,3.5687,0.3786,1.782
100.wav,-0.0088,-0.0038,0.3966,3.4433,0.1939,1.7198
101.wav,-0.0086,-0.0037,-0.0104,3.1473,-0.0095,1.5718
102.wav,-0.0292,-0.0125,0.0533,3.2256,0.012,1.6065
103.wav,-0.0046,-0.002,0.0177,3.2217,0.0065,1.6098
104.wav,-0.0816,-0.035,0.1894,3.2613,0.0539,1.6132
105.wav,-0.0307,-0.0132,0.2226,3.3218,0.0959,1.6543
106.wav,-0.0126,-0.0054,0.3066,3.3179,0.147,1.6562
107.wav,-0.0163,-0.007,0.2782,3.3737,0.131,1.6834
