filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,-1,Outlier,001,001.wav,-0.0161,-0.0069,1.908,4.4416,0.4595500785447712,0.9518490617074432,-0.0796096538699966,0.9043600562587903,0.9987098109595391,0.9993380671560956,"Excited (Positive, High arousal)"
002.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",002,002.wav,-0.0243,-0.0104,0.2496,3.2909,-0.4432537731104025,0.5810148756732528,-0.5879261382626272,0.8551336146272855,-0.2985814079581778,0.3068961367192201,Negative (Low/Med arousal)
003.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",003,003.wav,-0.1236,-0.053,0.3475,3.4437,-0.5364201471304694,0.3274110613963237,-0.9999997117610064,0.2559774964838256,-0.0728405824999322,0.3988446263088218,Negative (Low/Med arousal)
004.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",004,004.wav,-0.0109,-0.0047,0.259,3.3786,0.0054986164408722,0.6474863140454515,0.2888912603521921,0.9353023909985936,-0.2778940274704475,0.3596702370923095,Neutral
005.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",005,005.wav,-0.0286,-0.0122,0.4677,3.4639,-0.2717654375472824,0.6204086396412546,-0.7558025395574711,0.829817158931083,0.2122716644629063,0.4110001203514262,Neutral
006.txt,-1,Outlier,006,006.wav,-0.0454,-0.0195,0.2319,3.3402,-0.6563717630196959,0.5318538148270586,-0.9759714802517656,0.7271448663853727,-0.336772045787626,0.3365627632687446,Negative (Low/Med arousal)
007.txt,-1,Outlier,007,007.wav,-0.1661,-0.0712,0.3176,3.4367,-0.5718685667391357,0.1973161631965339,-0.9999999993940212,0.0,-0.1437371340842501,0.3946323263930678,Negative (Low/Med arousal)
008.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",008,008.wav,-0.0236,-0.0101,0.4524,3.458,-0.1883863203906715,0.6334013885947812,-0.5537146257572172,0.859353023909986,0.1769419849758742,0.4074497532795764,Neutral
009.txt,1,"cathartic process, biggest thing, , , , , , , , ",009,009.wav,-0.0268,-0.0115,1.5388,4.1589,0.1491704593878819,0.83444188676505,-0.6940902327115643,0.839662447257384,0.9924311514873284,0.8292213262727162,Neutral
010.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",010,010.wav,-0.0056,-0.0024,0.0969,3.3317,0.0023627237892595,0.6495495115780273,0.5926515858411462,0.9676511954992968,-0.5879261382626272,0.3314478276567578,Neutral
011.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",011,011.wav,-0.0268,-0.0115,0.5135,3.4875,-0.1898166416786796,0.6324320179481047,-0.6940902327115643,0.839662447257384,0.3144569493542051,0.4252015886388252,Neutral
012.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",012,012.wav,-0.0176,-0.0076,0.1095,3.1723,-0.3770738911028997,0.5650212544681101,-0.1863636444332958,0.8945147679324895,-0.5677841377725037,0.2355277410037308,Negative (Low/Med arousal)
013.txt,1,"cathartic process, biggest thing, , , , , , , , ",013,013.wav,-0.0157,-0.0067,0.7965,3.6883,0.3564338932106569,0.7266037081442368,-0.0507245499787211,0.9071729957805909,0.7635923364000349,0.5460344205078829,Positive (Low/Mid arousal)
014.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",014,014.wav,-0.0501,-0.0215,0.0956,3.2689,-0.7888697858134069,0.4963364755042529,-0.9877753545320164,0.69901547116737,-0.5899642170947975,0.293657479841136,Negative (Low/Med arousal)
015.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",015,015.wav,-0.0217,-0.0093,0.6851,3.6416,0.0882920976376704,0.6942685722478412,-0.4509749423746737,0.870604781997187,0.6275591376500146,0.5179323624984955,Neutral
016.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",016,016.wav,-0.0393,-0.0168,0.7995,3.7078,-0.08809499231125,0.6614441172442943,-0.94276812818238,0.7651195499296766,0.76657814355988,0.557768684558912,Neutral
017.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",017,017.wav,-0.0246,-0.0105,0.4931,3.501,-0.1661512722335648,0.6435262273856538,-0.6019811681011465,0.8537271448663853,0.2696786236340169,0.4333253099049222,Neutral
018.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",018,018.wav,-0.0315,-0.0135,0.9893,3.8027,0.033236115254031,0.7132042441566505,-0.832638260864494,0.8115330520393812,0.8991104913725562,0.6148754362739198,Neutral
019.txt,-1,Outlier,019,019.wav,-0.0299,-0.0128,0.2384,3.3486,-0.5581511321454258,0.5814979317666658,-0.7934347303721583,0.8213783403656821,-0.3228675339186931,0.3416175231676494,Negative (Low/Med arousal)
020.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",020,020.wav,-0.0245,-0.0105,0.3297,3.3021,-0.3562593448134319,0.5836814807254058,-0.5973365855958622,0.8537271448663853,-0.1151821040310016,0.3136358165844264,Negative (Low/Med arousal)
021.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",021,021.wav,-0.0127,-0.0055,0.2268,3.3574,-0.0911504071339263,0.6354818094151378,0.1652793892219355,0.9240506329113924,-0.3475802034897882,0.3469129859188832,Neutral
022.txt,0,"gross loss, gross yield, lower loss, annual guidance, slight benefit, lower tax, negative impact, promising turnaround, effective tax, ",022,022.wav,-0.0222,-0.0095,0.7182,3.6559,0.0969775245155554,0.6971646659723184,-0.4793857139904118,0.8677918424753868,0.6733407630215227,0.52653748946925,Neutral
