filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,1,"good question, , , , , , , , , ",001,001.wav,-0.0053,-0.0023,1.8084,4.3604,0.7432489548384088,0.9686543041457996,0.4902140442277105,0.986211901306241,0.9962838654491072,0.9510967069853584,"Excited (Positive, High arousal)"
002.txt,1,"good question, , , , , , , , , ",002,002.wav,-0.0118,-0.0051,1.9127,4.4449,0.5029315197616893,0.982946298984035,0.0081262158128093,0.9658925979680698,0.9977368237105692,1.0,"Excited (Positive, High arousal)"
003.txt,-1,Outlier,003,003.wav,-0.0072,-0.0031,0.5632,3.5705,0.2705401557289901,0.7371792911872102,0.3643915382345231,0.9804063860667636,0.1766887732234571,0.4939521963076568,Neutral
004.txt,1,"good question, , , , , , , , , ",004,004.wav,-0.02,-0.0086,0.5094,3.5112,-0.2633793479547121,0.7000632747067236,-0.577189594591057,0.9404934687953556,0.0504308986816327,0.4596330806180914,Neutral
005.txt,0,"personal care, organic growth, laundry detergent, private label, dry shampoo, international business, deep value, long time, good growth, middle class",005,005.wav,-0.0037,-0.0016,1.2284,3.989,0.7626710074975724,0.8637227198699464,0.5825832808857822,0.991291727140784,0.9427587341093626,0.7361537125991088,"Excited (Positive, High arousal)"
006.txt,0,"personal care, organic growth, laundry detergent, private label, dry shampoo, international business, deep value, long time, good growth, middle class",006,006.wav,-0.0021,-0.0009,1.5643,4.1715,0.8250891934872292,0.9190724018710767,0.6620118752982053,0.9963715529753264,0.9881665116762532,0.841773250766827,"Excited (Positive, High arousal)"
007.txt,0,"personal care, organic growth, laundry detergent, private label, dry shampoo, international business, deep value, long time, good growth, middle class",007,007.wav,-0.0058,-0.0025,0.1399,2.717,-0.1106668834348277,0.4923802612481858,0.458736675556213,0.9847605224963716,-0.6800704424258686,0.0,Neutral
008.txt,0,"personal care, organic growth, laundry detergent, private label, dry shampoo, international business, deep value, long time, good growth, middle class",008,008.wav,-0.0126,-0.0054,0.5802,3.5495,0.0793882112919463,0.722757122478346,-0.0568234848105407,0.9637155297532658,0.2155999073944333,0.4817987152034262,Neutral
009.txt,0,"personal care, organic growth, laundry detergent, private label, dry shampoo, international business, deep value, long time, good growth, middle class",009,009.wav,-0.0076,-0.0032,0.2742,3.373,-0.0668401387900345,0.6796661484350872,0.3358743530091804,0.9796806966618288,-0.4695546305892495,0.3796516002083456,Neutral
010.txt,0,"personal care, organic growth, laundry detergent, private label, dry shampoo, international business, deep value, long time, good growth, middle class",010,010.wav,-0.0085,-0.0037,1.5174,4.1239,0.627351086213005,0.8951388049505298,0.2694748074153527,0.9760522496371552,0.9852273650106572,0.8142253602639042,"Excited (Positive, High arousal)"
