filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,0,"upward trend, specific things, quarterly correction, phrased question, overall comms, older data, certain cases, , , ",001,001.wav,-0.0013,-0.0006,1.9054,4.4402,0.9214450349738076,0.9983333333333332,0.844727197876339,0.9966666666666668,0.998162872071276,1.0,"Excited (Positive, High arousal)"
002.txt,1,"past couple, normal receivables, net income, key points, high end, favorable end, diluted shares, detailed share, average price, diluted share",002,002.wav,-0.0268,-0.0115,0.5304,3.4995,-0.0929781025565343,0.8305142507627374,-0.1163121101545019,0.936111111111111,-0.0696440949585667,0.7249173904143639,Neutral
003.txt,-1,Outlier,003,003.wav,-0.0133,-0.0057,0.2291,3.0594,-0.0772449153619904,0.7822776120712343,0.5371473642976851,0.9683333333333332,-0.691637195021666,0.5962218908091353,Neutral
004.txt,1,"past couple, normal receivables, net income, key points, high end, favorable end, diluted shares, detailed share, average price, diluted share",004,004.wav,-0.0122,-0.0052,0.1138,3.179,-0.1201893736799977,0.8011534150169118,0.577402905742075,0.971111111111111,-0.8177816531020705,0.6311957189227126,Neutral
005.txt,1,"past couple, normal receivables, net income, key points, high end, favorable end, diluted shares, detailed share, average price, diluted share",005,005.wav,-0.0064,-0.0027,0.7194,3.641,0.5722173827199621,0.8756476445302219,0.7472033105740815,0.985,0.3972314548658427,0.7662952890604439,"Excited (Positive, High arousal)"
006.txt,1,"past couple, normal receivables, net income, key points, high end, favorable end, diluted shares, detailed share, average price, diluted share",006,006.wav,-0.0321,-0.0138,0.4153,3.4035,-0.3654789132098335,0.8100890428984999,-0.3785116986035463,0.9233333333333332,-0.3524461278161206,0.6968447524636665,"Nervous (Negative, High arousal)"
007.txt,1,"past couple, normal receivables, net income, key points, high end, favorable end, diluted shares, detailed share, average price, diluted share",007,007.wav,-0.0122,-0.0052,0.5573,3.511,0.2887014528710375,0.8496956848066595,0.577402905742075,0.971111111111111,0.0,0.7282802585022078,Neutral
008.txt,1,"past couple, normal receivables, net income, key points, high end, favorable end, diluted shares, detailed share, average price, diluted share",008,008.wav,-0.0302,-0.0129,0.742,3.674,0.0782348207540533,0.8521392958446647,-0.288943600442123,0.9283333333333332,0.4454132419502297,0.7759452583559963,Neutral
009.txt,1,"past couple, normal receivables, net income, key points, high end, favorable end, diluted shares, detailed share, average price, diluted share",009,009.wav,-0.0302,-0.0129,0.5976,3.6092,-0.0924082627050174,0.8426647805363044,-0.288943600442123,0.9283333333333332,0.104127075032088,0.7569962277392756,Neutral
010.txt,1,"past couple, normal receivables, net income, key points, high end, favorable end, diluted shares, detailed share, average price, diluted share",010,010.wav,-0.0155,-0.0066,0.2436,3.3517,-0.111314554610267,0.8225152791180513,0.448879802376098,0.9633333333333334,-0.6715089115966321,0.6816972249027693,Neutral
