filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,-1,Outlier,001,001.wav,-0.0305,-0.0131,1.9154,4.4462,0.3676435740231436,0.8844086021505376,-0.2634352855768842,0.7688172043010753,0.9987224336231716,1.0,"Excited (Positive, High arousal)"
002.txt,-1,Outlier,002,002.wav,-0.0858,-0.0368,1.5521,4.2183,-0.0025505556654828,0.589218472302332,-0.9970199964280148,0.3440860215053763,0.9919188850970492,0.8343509230992877,Neutral
003.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",003,003.wav,-0.0541,-0.0232,1.1888,3.9862,0.0185657507767551,0.6267313484861985,-0.9126623421262676,0.5878136200716846,0.949793843679778,0.6656490769007124,Neutral
004.txt,-1,Outlier,004,004.wav,-0.0271,-0.0116,0.6963,3.6256,0.2172099259857645,0.5996229759576832,-0.0861209502025445,0.7956989247311828,0.5205408021740736,0.4035470271841837,Neutral
005.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",005,005.wav,-0.0446,-0.0191,0.7638,3.6597,-0.0698757239387362,0.5448114645320729,-0.7741576348863642,0.6612903225806451,0.6344061870088918,0.4283326064835005,Neutral
006.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",006,006.wav,-0.016,-0.0069,0.8018,3.6779,0.5803192827056514,0.6607447944265469,0.4719786025076441,0.8799283154121864,0.6886599629036585,0.4415612734409073,Positive (Low/Mid arousal)
007.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",007,007.wav,-0.0366,-0.0157,0.1893,3.2543,-0.5742357459484309,0.4279449532393276,-0.5363004178445901,0.7222222222222222,-0.6121710740522717,0.1336676842564328,Negative (Low/Med arousal)
008.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",008,008.wav,-0.028,-0.012,0.2609,3.4588,-0.3098419824751602,0.5354194705094357,-0.1340857943195235,0.7885304659498207,-0.4855981706307969,0.2823084750690509,Neutral
009.txt,2,"potential impact, good position, , , , , , , , ",009,009.wav,-0.0114,-0.0049,0.7346,3.6298,0.6147445617796612,0.6611852029005216,0.6415629852966952,0.9157706093189965,0.5879261382626272,0.4065997964820468,Positive (Low/Mid arousal)
010.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",010,010.wav,-0.0015,-0.0007,0.2873,3.4207,0.2138980775376004,0.6228274614808667,0.8604362136872379,0.9910394265232976,-0.4326400586120369,0.2546154964384359,Neutral
011.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",011,011.wav,-0.0225,-0.0096,0.1674,3.3281,-0.2426681016747025,0.5094252102784383,0.1604784767034115,0.8315412186379929,-0.6458146800528166,0.1873092019188837,Neutral
012.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",012,012.wav,-0.0178,-0.0076,0.1869,3.2907,-0.1114261135529492,0.5137542653580245,0.3931210900194388,0.8673835125448028,-0.6159733171253372,0.160125018171246,Neutral
013.txt,-1,Outlier,013,013.wav,-0.0384,-0.0165,0.6111,3.5758,-0.128156475423274,0.5376176050845101,-0.6018701712064408,0.7078853046594982,0.3455572203598928,0.3673499055095218,Neutral
014.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",014,014.wav,-0.0048,-0.002,0.6521,3.5675,0.6201936784213358,0.6645294936904744,0.8065077525748362,0.9677419354838708,0.4338796042678354,0.361317051897078,Positive (Low/Mid arousal)
015.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",015,015.wav,-0.0168,-0.0072,0.5925,3.5606,0.3704955686575606,0.6154268796883768,0.4377512357768877,0.8745519713261649,0.3032399015382336,0.3563017880505888,Positive (Low/Mid arousal)
016.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",016,016.wav,-0.0183,-0.0079,0.5352,3.3998,0.2679390833961965,0.5507157516955923,0.3700721337167722,0.8620071684587814,0.1658060330756207,0.239424334932403,Neutral
017.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",017,017.wav,-0.0095,-0.0041,0.2515,3.3569,0.0971618981188913,0.5691750019929753,0.697978717006882,0.9301075268817204,-0.5036549207690993,0.2082424771042303,Neutral
018.txt,-1,Outlier,018,018.wav,-0.0406,-0.0174,0.1984,3.2596,-0.6348581147822496,0.4146381303859182,-0.6722213600471556,0.6917562724014337,-0.5974948695173437,0.1375199883704026,Negative (Low/Med arousal)
019.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",019,019.wav,-0.0066,-0.0028,0.2877,3.363,0.1689922558253836,0.5830406395028035,0.769797296449732,0.953405017921147,-0.4318127847989647,0.21267626108446,Neutral
020.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",020,020.wav,-0.0182,-0.0078,0.6703,3.6112,0.4227042428219197,0.6284398363728162,0.3747197436213289,0.8637992831541218,0.4706887420225106,0.3930803895915106,Positive (Low/Mid arousal)
021.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",021,021.wav,-0.0071,-0.003,-0.1033,3.107,-0.0692040702864076,0.4882117462059221,0.7585751190395903,0.949820788530466,-0.8969832596124055,0.0266027038813784,Neutral
022.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",022,022.wav,-0.0226,-0.0097,0.4226,3.4521,0.0183740867402925,0.5535938425658894,0.155217008755766,0.8297491039426523,-0.1184688352751809,0.2774385811891265,Neutral
023.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",023,023.wav,-0.0566,-0.0243,1.0302,3.8601,-0.0208566349328296,0.5710468357022387,-0.9326188529397648,0.5681003584229392,0.8909055830741056,0.5739933129815381,Neutral
024.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",024,024.wav,-0.0464,-0.0199,0.5452,3.5976,-0.3099081678411965,0.5150743184415089,-0.8102473000604783,0.6469534050179211,0.1904309643780852,0.3831952318650966,Neutral
025.txt,-1,Outlier,025,025.wav,-0.0615,-0.0263,0.8784,3.8607,-0.0908794568706256,0.5533437436986809,-0.9597344019002508,0.532258064516129,0.7779754881589995,0.5744294228812328,Neutral
026.txt,-1,Outlier,026,026.wav,-0.0027,-0.0011,0.5809,3.5691,0.5594371089849286,0.6731754896857665,0.8426579561161183,0.9838709677419356,0.276216261853739,0.3624800116295975,Positive (Low/Mid arousal)
027.txt,0,"net sales, total business, new products, net impact, lower pricing, high volumes, , , , ",027,027.wav,-0.0163,-0.007,0.0074,3.303,-0.1832865018455412,0.5236007359159167,0.4593011230700669,0.8781362007168458,-0.8258741267611495,0.1690652711149877,Neutral
028.txt,-1,Outlier,028,028.wav,-0.013,-0.0056,-0.1432,3.0704,-0.1635883633882853,0.4516129032258064,0.5879261382626272,0.9032258064516128,-0.9151028650391978,0.0,Neutral
029.txt,1,"next month, human practice, greater focus, global regulators, complex generics, clinical endpoints, , , , ",029,029.wav,-0.0193,-0.0083,1.1204,3.7646,0.626118753654743,0.679708931812107,0.3226008952766663,0.8548387096774193,0.9296366120328198,0.5045791539467948,Positive (Low/Mid arousal)
030.txt,-1,Outlier,030,030.wav,-0.0397,-0.017,0.2989,3.5221,-0.5265418548432494,0.5136214003348198,-0.6447269478694655,0.6989247311827956,-0.4083567618170335,0.3283180694868441,Negative (Low/Med arousal)
031.txt,-1,Outlier,031,031.wav,-0.0106,-0.0045,0.5501,3.6428,0.4343377209857721,0.6694939562045621,0.6662631542670712,0.9229390681003584,0.2024122877044731,0.4160488443087657,Positive (Low/Mid arousal)
032.txt,1,"next month, human practice, greater focus, global regulators, complex generics, clinical endpoints, , , , ",032,032.wav,-0.0084,-0.0036,0.3631,3.427,0.2316089412131476,0.5991313753718267,0.7271737930060715,0.9390681003584228,-0.2639559105797763,0.2591946503852305,Neutral
033.txt,-1,Outlier,033,033.wav,-0.0197,-0.0084,-0.0469,3.3288,-0.2809659953518503,0.5204322958919699,0.3031308911388083,0.8530465949820789,-0.865062881842509,0.1878179968018609,Neutral
034.txt,1,"next month, human practice, greater focus, global regulators, complex generics, clinical endpoints, , , , ",034,034.wav,-0.052,-0.0223,0.1192,3.3798,-0.8016883053352692,0.4144149953028306,-0.8916502874659745,0.6039426523297491,-0.7117263232045641,0.2248873382759122,Negative (Low/Med arousal)
035.txt,1,"next month, human practice, greater focus, global regulators, complex generics, clinical endpoints, , , , ",035,035.wav,-0.0243,-0.0104,0.2601,3.3395,-0.2112453707548586,0.5063997955441761,0.0646607702788053,0.8172043010752688,-0.4871515117885225,0.1955952900130834,Neutral
036.txt,1,"next month, human practice, greater focus, global regulators, complex generics, clinical endpoints, , , , ",036,036.wav,-0.0344,-0.0147,0.8865,3.7534,0.1697723377600735,0.6182909024973935,-0.4464337324584955,0.7401433691756273,0.7859784079786425,0.4964384358191598,Neutral
