filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,-1,Outlier,001,001.wav,-0.0063,-0.0027,1.9128,4.445,0.8287186256267797,0.9922978177150192,0.6575373810661058,0.9845956354300384,0.9998998701874536,1.0,"Excited (Positive, High arousal)"
002.txt,0,"significant change, certain quarters, bottom line, top line, strong growth, macro trends, important tool, new properties, macroeconomic conditions, healthy mix",002,002.wav,-0.027,-0.0116,0.4078,3.4339,0.2011845294988277,0.8261297444230772,0.3814069001317816,0.9274711168164312,0.0209621588658739,0.7247883720297231,Neutral
003.txt,3,"net income, subsequent quarters, several quarters, recent bond, top end, payment discount, equivalent shares, discrete tax, diluted share, common stock",003,003.wav,-0.0924,-0.0396,0.2088,3.3449,-0.6169398374954725,0.7241584820599503,-0.6751926485852868,0.7477535301668806,-0.5586870264056583,0.7005634339530199,Negative (Low/Med arousal)
004.txt,3,"net income, subsequent quarters, several quarters, recent bond, top end, payment discount, equivalent shares, discrete tax, diluted share, common stock",004,004.wav,-0.0066,-0.0028,0.8217,3.7364,0.7672912114805669,0.8955398646826287,0.6543438907891779,0.98395378690629,0.8802385321719559,0.8071259424589673,"Excited (Positive, High arousal)"
005.txt,0,"significant change, certain quarters, bottom line, top line, strong growth, macro trends, important tool, new properties, macroeconomic conditions, healthy mix",005,005.wav,-0.033,-0.0142,0.4833,3.4696,0.271900116080642,0.8226443107454622,0.2817678039145802,0.9107830551989732,0.2620324282467038,0.7345055662919512,Neutral
006.txt,1,"gross bookings, gross profit, strong occupancy, related occupancy, seasonal impact, key drivers, negative impact, flexible model, free option, beneficial impact",006,006.wav,-0.0151,-0.0065,0.4026,3.4615,0.2789342180172132,0.8462531081321276,0.5539374756539457,0.9602053915275994,0.0039309603804807,0.7323008247366558,Neutral
007.txt,1,"gross bookings, gross profit, strong occupancy, related occupancy, seasonal impact, key drivers, negative impact, flexible model, free option, beneficial impact",007,007.wav,-0.0481,-0.0206,-0.1919,3.2246,-0.4761702492134918,0.768761844340613,0.0074734426813583,0.8697047496790756,-0.959813941108342,0.6678189390021503,"Nervous (Negative, High arousal)"
008.txt,1,"gross bookings, gross profit, strong occupancy, related occupancy, seasonal impact, key drivers, negative impact, flexible model, free option, beneficial impact",008,008.wav,-0.0093,-0.004,0.4978,3.5145,0.4651161668578122,0.8614892580388998,0.6245381702480126,0.9762516046213092,0.3056941634676118,0.7467269114564903,"Excited (Positive, High arousal)"
009.txt,-1,Outlier,009,009.wav,-0.0217,-0.0093,0.6661,3.5974,0.5812966336601706,0.8557625607357398,0.4626910563317299,0.9422336328626444,0.6999022109886112,0.7692914886088352,"Excited (Positive, High arousal)"
010.txt,0,"significant change, certain quarters, bottom line, top line, strong growth, macro trends, important tool, new properties, macroeconomic conditions, healthy mix",010,010.wav,-0.025,-0.0107,1.3929,4.0829,0.7049305793216567,0.917343820149498,0.4128757026047852,0.933247753530167,0.9969854560385284,0.9014398867688288,"Excited (Positive, High arousal)"
011.txt,1,"gross bookings, gross profit, strong occupancy, related occupancy, seasonal impact, key drivers, negative impact, flexible model, free option, beneficial impact",011,011.wav,-0.1416,-0.0607,0.2729,3.366,-0.6689450038618107,0.659315070632688,-0.9401658597775868,0.6123234916559691,-0.3977241479460346,0.7063066496094068,Negative (Low/Med arousal)
012.txt,2,"gross profit, strong euro, foreign exchange, international operations, , , , , , ",012,012.wav,-0.0066,-0.0028,0.0208,3.3986,-0.0965166109545342,0.8495669203999863,0.6543438907891779,0.98395378690629,-0.8473771126982463,0.7151800538936824,Neutral
013.txt,3,"net income, subsequent quarters, several quarters, recent bond, top end, payment discount, equivalent shares, discrete tax, diluted share, common stock",013,013.wav,-0.1866,-0.08,0.3008,3.4926,-0.6533508963243515,0.6146063350601286,-0.9885879269669724,0.4884467265725288,-0.3181138656817305,0.7407659435477285,Negative (Low/Med arousal)
014.txt,1,"gross bookings, gross profit, strong occupancy, related occupancy, seasonal impact, key drivers, negative impact, flexible model, free option, beneficial impact",014,014.wav,-0.0485,-0.0208,-0.6732,3.263,-0.4991249781585183,0.7733460498738611,0.0,0.8684210526315789,-0.9982499563170366,0.6782710471161435,"Nervous (Negative, High arousal)"
015.txt,2,"gross profit, strong euro, foreign exchange, international operations, , , , , , ",015,015.wav,-0.0968,-0.0415,0.3312,3.4625,-0.4717370455410565,0.7340657116338927,-0.7174814497124032,0.735558408215661,-0.2259926413697097,0.7325730150521244,Negative (Low/Med arousal)
016.txt,2,"gross profit, strong euro, foreign exchange, international operations, , , , , , ",016,016.wav,-0.0714,-0.0306,0.4368,3.2996,-0.1440432880041558,0.7468765549832648,-0.4035334720710431,0.8055198973042362,0.1154468960627314,0.6882332126622934,Neutral
017.txt,2,"gross profit, strong euro, foreign exchange, international operations, , , , , , ",017,017.wav,-0.2046,-0.0877,0.2767,3.3888,-0.690676433859833,0.5757684895229964,-0.994159319963982,0.4390243902439024,-0.3871935477556839,0.7125125888020903,Negative (Low/Med arousal)
018.txt,1,"gross bookings, gross profit, strong occupancy, related occupancy, seasonal impact, key drivers, negative impact, flexible model, free option, beneficial impact",018,018.wav,-0.0583,-0.025,-0.2973,3.1086,-0.5803671059495107,0.7388541385209708,-0.1810835569983501,0.8414634146341463,-0.9796506549006712,0.6362448624077954,Negative (Low/Med arousal)
019.txt,1,"gross bookings, gross profit, strong occupancy, related occupancy, seasonal impact, key drivers, negative impact, flexible model, free option, beneficial impact",019,019.wav,-0.0263,-0.0113,0.2409,3.3505,-0.0448065075502112,0.8157421810536603,0.3925269792218503,0.9293966623876764,-0.4821399943222727,0.7020876997196439,Neutral
020.txt,1,"gross bookings, gross profit, strong occupancy, related occupancy, seasonal impact, key drivers, negative impact, flexible model, free option, beneficial impact",020,020.wav,-0.1581,-0.0678,0.1934,3.2582,-0.7798301966213621,0.6218583900358636,-0.9672510918136468,0.566752246469833,-0.5924093014290774,0.6769645336018943,Negative (Low/Med arousal)
021.txt,2,"gross profit, strong euro, foreign exchange, international operations, , , , , , ",021,021.wav,-0.0199,-0.0085,0.1412,3.2779,-0.101798338658214,0.8148475519346283,0.4887076755529811,0.9473684210526316,-0.6923043528694093,0.6823266828166252,Neutral
022.txt,2,"gross profit, strong euro, foreign exchange, international operations, , , , , , ",022,022.wav,-0.0902,-0.0387,0.4474,3.4996,-0.251322262485526,0.7481007213183124,-0.6522018387636597,0.7535301668806161,0.1495573137926076,0.7426712757560086,Neutral
