filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",001,001.wav,-0.0019,-0.0008,1.9139,4.445,0.8412225672230138,0.99932478055368,0.6826172848296306,0.9986495611073598,0.9998278496163968,1.0,"Excited (Positive, High arousal)"
002.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",002,002.wav,-0.0053,-0.0023,1.2295,3.9999,0.789231835828151,0.8433383506970565,0.5909002313954416,0.988521269412559,0.9875634402608604,0.698155431981554,"Excited (Positive, High arousal)"
003.txt,1,"new patients, chronic migraine, good sign, aesthetic procedure, new label, proper context, new patient, large pool, long runway, monthly basis",003,003.wav,-0.0042,-0.0018,0.6367,3.563,0.6072859640131953,0.6968845303314382,0.6225629355190503,0.9918973666441592,0.5920089925073405,0.4018716940187169,Positive (Low/Mid arousal)
004.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",004,004.wav,-0.0027,-0.0012,1.7249,4.3144,0.8310484638262148,0.9536911462182076,0.6626591065401032,0.9959486833220796,0.9994378211123264,0.911433609114336,"Excited (Positive, High arousal)"
005.txt,1,"new patients, chronic migraine, good sign, aesthetic procedure, new label, proper context, new patient, large pool, long runway, monthly basis",005,005.wav,-0.0244,-0.0105,0.025,3.2996,-0.5165196747322356,0.5782001285233921,-0.1891057006887444,0.9331532748143144,-0.8439336487757269,0.2232469822324696,Negative (Low/Med arousal)
006.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",006,006.wav,-0.009,-0.0039,0.4449,3.5031,0.2751338329167664,0.6694841334419716,0.4702766145618223,0.9777177582714384,0.0799910512717104,0.3612505086125048,Neutral
007.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",007,007.wav,-0.032,-0.0137,0.2181,3.3355,-0.524683877033186,0.5795694100039993,-0.491297826244463,0.9115462525320728,-0.558069927821909,0.2475925674759256,Negative (Low/Med arousal)
008.txt,1,"new patients, chronic migraine, good sign, aesthetic procedure, new label, proper context, new patient, large pool, long runway, monthly basis",008,008.wav,-0.0134,-0.0058,0.3948,3.3722,0.1118897445716617,0.6186846307580818,0.3003471757994241,0.9648885887913572,-0.0765676866561005,0.2724806727248065,Neutral
009.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",009,009.wav,-0.002,-0.0009,0.2723,3.3838,0.1249207368482716,0.6391607772322558,0.6801759178875495,0.9979743416610396,-0.4303344441910062,0.2803472128034719,Neutral
010.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",010,010.wav,-0.04,-0.0171,0.8624,3.7543,0.0825871472533441,0.7100952908366045,-0.7174446943284858,0.888588791357191,0.882618988835174,0.5316017903160178,Neutral
011.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",011,011.wav,-0.022,-0.0094,1.1667,3.9407,0.4498883503013761,0.7992948201519623,-0.0818491448696753,0.9405806887238352,0.9816258454724276,0.6580089515800894,"Excited (Positive, High arousal)"
012.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",012,012.wav,-0.0155,-0.0067,0.2941,3.3046,-0.0810706192570778,0.592724673020427,0.2109796276439098,0.9588116137744764,-0.3731208661580656,0.2266377322663773,Neutral
013.txt,1,"new patients, chronic migraine, good sign, aesthetic procedure, new label, proper context, new patient, large pool, long runway, monthly basis",013,013.wav,-0.0271,-0.0116,0.2687,3.258,-0.3719813444809403,0.5603809014275767,-0.3044877363846353,0.925725860904794,-0.4394749525772453,0.1950359419503593,Negative (Low/Med arousal)
014.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",014,014.wav,-0.1576,-0.0675,0.2937,3.3807,-0.6870956210298187,0.4132615690971666,-0.9999927209427972,0.5482781904118837,-0.37419852111684,0.2782449477824494,Negative (Low/Med arousal)
015.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",015,015.wav,-0.0737,-0.0316,1.0504,3.8396,-0.0112801102493289,0.6900649787676314,-0.984866346644824,0.7906819716407831,0.962306126146166,0.5894479858944797,Neutral
016.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",016,016.wav,-0.0764,-0.0327,0.2387,3.3422,-0.7501049436880884,0.5176953651263121,-0.988148255362436,0.7832545577312625,-0.5120616320137409,0.2521361725213616,Negative (Low/Med arousal)
017.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",017,017.wav,-0.036,-0.0154,0.2193,3.3494,-0.5862132002905491,0.5785431872574103,-0.6169492289441186,0.9000675219446319,-0.5554771716369795,0.2570188525701885,Negative (Low/Med arousal)
018.txt,1,"new patients, chronic migraine, good sign, aesthetic procedure, new label, proper context, new patient, large pool, long runway, monthly basis",018,018.wav,-0.0254,-0.0109,0.2352,3.3658,-0.3763732227645244,0.5992964548552198,-0.23264427645545,0.9304523970290344,-0.5201021690735987,0.2681405126814051,Negative (Low/Med arousal)
019.txt,0,"formulary coverage, long term, strong growth, international business, marketed products, top product, strong prescription, positive outlook, generic pressure, main point",019,019.wav,-0.0076,-0.0033,0.4193,3.6939,0.2592290125634671,0.736205302427887,0.5184580251269342,0.9817690749493584,0.0,0.4906415299064153,Neutral
