filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",001,001.wav,-0.0899,-0.0385,1.5523,4.1892,0.0071128323442692,0.8116947472745293,-0.9855706539416942,0.6233894945490586,0.9997963186302328,1.0,Neutral
002.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",002,002.wav,-0.0407,-0.0175,0.5867,3.5554,0.1108103922410838,0.7463563482196344,-0.4176787125489713,0.8315163528245788,0.639299497031139,0.6611963436146899,Neutral
003.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",003,003.wav,-0.0204,-0.0087,0.1876,3.5589,-0.1555794820185283,0.790899359127557,0.3691800392615454,0.9187314172447968,-0.6803390032986021,0.6630673010103172,Neutral
004.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",004,004.wav,-0.0144,-0.0062,0.2185,3.3345,-0.0241377729462817,0.7433103140850854,0.5604494922674486,0.9435084241823588,-0.6087250381600121,0.5431122039878121,Neutral
005.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",005,005.wav,-0.0659,-0.0282,0.3147,3.3815,-0.6073099849566272,0.6468536260733105,-0.9011187946909728,0.7254707631318137,-0.3135011752222816,0.5682364890148074,Negative (Low/Med arousal)
006.txt,1,"future growth, strong balance, significant restructuring, lean principles, flexible cost, , , , , ",006,006.wav,-0.0249,-0.0107,0.4746,3.4224,0.2509214607948898,0.7445048871377997,0.2002205123826681,0.8989098116947473,0.3016224092071115,0.5900999625808523,Neutral
007.txt,1,"future growth, strong balance, significant restructuring, lean principles, flexible cost, , , , , ",007,007.wav,-0.0215,-0.0092,0.7213,3.7733,0.5946375104856094,0.8457264106655857,0.3295922023213935,0.9137760158572844,0.8596828186498253,0.777676805473887,"Excited (Positive, High arousal)"
008.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",008,008.wav,-0.0843,-0.0361,0.6399,3.5962,-0.1146059732202747,0.6650908912321316,-0.977256132677806,0.6471754212091179,0.7480441862372564,0.6830063612551454,Neutral
009.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",009,009.wav,-0.0734,-0.0315,0.3372,3.3941,-0.5880190528888111,0.6338685248066488,-0.9453004276644728,0.6927651139742319,-0.2307376781131493,0.5749719356390657,Negative (Low/Med arousal)
010.txt,-1,Outlier,010,010.wav,-0.0257,-0.011,-0.1151,3.3944,-0.3988818555285728,0.7355344371390369,0.1685367800864712,0.8959365708622399,-0.9663004911436168,0.5751323034158339,Negative (Low/Med arousal)
011.txt,2,"long time, , , , , , , , , ",011,011.wav,-0.0011,-0.0005,0.3237,3.4017,0.2730977962663178,0.7895172929919283,0.8270795559610555,1.0,-0.2808839634284198,0.5790345859838565,Neutral
012.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",012,012.wav,-0.0245,-0.0105,0.3121,3.34,-0.0534403607320803,0.7234721260724895,0.2159110846130188,0.9008919722497524,-0.3227918060771795,0.5460522798952265,Neutral
013.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",013,013.wav,-0.0304,-0.013,0.5754,3.4925,0.2947103022907402,0.7518437658655891,-0.0225475406195657,0.8761149653121904,0.6119681452010461,0.6275725664189878,Neutral
014.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",014,014.wav,-0.027,-0.0116,0.3825,3.4323,0.0307586416236748,0.7426910942057116,0.1163280344456538,0.889990089197225,-0.0548107511983041,0.5953920992141981,Neutral
015.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",015,015.wav,-0.0048,-0.0021,0.4539,3.4822,0.4989156503219347,0.8031046608216225,0.7727474977675421,0.9841427155599604,0.2250838028763273,0.6220666060832846,"Excited (Positive, High arousal)"
016.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",016,016.wav,-0.0074,-0.0032,0.214,3.3334,0.0531362140771988,0.7578825106568814,0.7261365251206674,0.9732408325074332,-0.6198640969662698,0.5425241888063295,Neutral
017.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",017,017.wav,-0.0182,-0.0078,0.2729,3.3783,-0.0051592451603629,0.7470885195691337,0.4443827674650702,0.9276511397423192,-0.4547012577857961,0.5665258993959481,Neutral
018.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",018,018.wav,-0.033,-0.0141,0.3452,3.4106,-0.1644284286973199,0.7245026228104858,-0.1284443728966291,0.865213082259663,-0.2004124844980108,0.5837921633613088,Neutral
019.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",019,019.wav,-0.037,-0.0158,0.9253,3.7743,0.3427945669815919,0.8132880411359508,-0.2850477653087731,0.848364717542121,0.9706368992719572,0.7782113647297806,Neutral
020.txt,0,"higher sales, adjusted profit, favorable price, favorable mix, revised outlook, primary drivers, new equipment, favorable dealer, higher aftermarket, strong demand",020,020.wav,-0.0161,-0.0069,0.3825,3.3668,0.2279844529773763,0.7484746650965071,0.5107796571530568,0.9365708622398414,-0.0548107511983041,0.5603784679531728,Neutral
021.txt,-1,Outlier,021,021.wav,-0.0475,-0.0204,0.3423,3.437,-0.4153226095154748,0.7003397762469522,-0.619192073484982,0.8027750247770069,-0.2114531455459676,0.5979045277168975,Negative (Low/Med arousal)
