filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,1,"great question, full guidance, formal guidance, , , , , , , ",001,001.wav,-0.0322,-0.0138,1.9145,4.446,0.9070059572164896,0.975409836065574,0.8194794261190426,0.9508196721311476,0.9945324883139366,1.0,"Excited (Positive, High arousal)"
002.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",002,002.wav,-0.3752,-0.1608,1.7593,4.2916,0.1944434836613653,0.6598726155204654,-0.6001322616476834,0.3903926801372474,0.989019228970414,0.9293525509036834,Neutral
003.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",003,003.wav,-0.2115,-0.0907,0.9654,3.7194,0.4278695002848121,0.6625899760604609,0.1866852704979446,0.6576439191765154,0.6690537300716795,0.6675360329444063,Positive (Low/Mid arousal)
004.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",004,004.wav,-0.3231,-0.1385,0.6661,3.6879,-0.1287346029859584,0.5642663456237271,-0.390646781343287,0.4754098360655737,0.1331775753713701,0.6531228551818806,Neutral
005.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",005,005.wav,-0.2344,-0.1005,0.0805,3.2691,-0.3820999907644165,0.5408891724151826,0.0653884908338852,0.6202821197102554,-0.8295884723627183,0.4614962251201098,Negative (Low/Med arousal)
006.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",006,006.wav,-0.1389,-0.0595,0.3109,3.4756,-0.0301581116748713,0.6662871507901391,0.5227927801340954,0.7765916889058331,-0.5831090034838381,0.5559826126744453,Neutral
007.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",007,007.wav,-0.235,-0.1007,0.0986,3.2942,-0.3771269067390882,0.5462503226085559,0.062167971939704,0.6195196340068624,-0.8164217854178805,0.4729810112102494,Negative (Low/Med arousal)
008.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",008,008.wav,-0.3404,-0.1459,0.825,3.7117,-0.005288243246118,0.5556053383767986,-0.4666668587289049,0.4471978650400305,0.4560903722366687,0.6640128117135667,Neutral
009.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",009,009.wav,-0.1564,-0.067,0.9951,3.8254,0.5776706780481089,0.7320179975234479,0.4509241592463976,0.7479984750285932,0.7044171968498202,0.7160375200183026,Positive (Low/Mid arousal)
010.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",010,010.wav,-0.2343,-0.1004,0.5028,3.4867,-0.0821090629711488,0.590862452271596,0.0659251133969529,0.620663362561952,-0.2301432393392506,0.56106154198124,Neutral
011.txt,0,"organic growth, single digit, single digits, adjusted earnings, electric vehicles, organic basis, organic revenue, industrial equipment, global auto, strong growth",011,011.wav,-0.2371,-0.1016,-0.178,3.3848,-0.4463531572712516,0.5652622520820298,0.0508863944185011,0.6160884483415936,-0.9435927089610044,0.5144360558224662,Negative (Low/Med arousal)
