filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,1,", , , , , , , , , ",001,001.wav,-0.0319,-0.0137,0.4349,3.4209,-0.0256360445606234,0.582487540222868,0.0,0.9060542797494782,-0.0512720891212469,0.2589208006962576,Neutral
002.txt,1,", , , , , , , , , ",002,002.wav,-0.02,-0.0086,1.901,4.4367,0.6652432928797695,0.9685966375408588,0.3314732081112133,0.941544885177453,0.9990133776483257,0.9956483899042644,"Excited (Positive, High arousal)"
003.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",003,003.wav,-0.0031,-0.0013,0.7182,3.6338,0.6415759561801306,0.7028377978975394,0.6824605717596145,0.9923451635351428,0.6006913406006468,0.4133304322599361,Positive (Low/Mid arousal)
004.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",004,004.wav,-0.0447,-0.0192,0.9222,3.7694,0.2442166067343682,0.6897284589243741,-0.3544601916257951,0.8677800974251915,0.8428934050945316,0.5116768204235567,Neutral
005.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",005,005.wav,-0.0058,-0.0025,1.5384,4.1532,0.8159059374888752,0.8870146228634865,0.6384456396661976,0.9839944328462074,0.9933662353115528,0.7900348128807657,"Excited (Positive, High arousal)"
006.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",006,006.wav,-0.0715,-0.0307,1.4372,4.0685,0.0860932843499838,0.7581784226760979,-0.816539568172915,0.7877522616562282,0.9887261368728828,0.7286045836959676,Neutral
007.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",007,007.wav,-0.0312,-0.0134,0.9967,3.8118,0.4556700925191567,0.7252850804275661,0.0202608978094522,0.908141962421712,0.8910792872288611,0.5424281984334202,Positive (Low/Mid arousal)
008.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",008,008.wav,-0.0063,-0.0027,0.4044,3.461,0.249481967285125,0.6353033529504037,0.6297920350923644,0.9826026443980516,-0.1308281005221143,0.2880040615027559,Neutral
009.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",009,009.wav,-0.0115,-0.0049,0.6354,3.6101,0.4867913362269699,0.6817172719250592,0.5302847800001008,0.9672929714683368,0.4432978924538391,0.3961415723817813,Positive (Low/Mid arousal)
010.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",010,010.wav,-0.0116,-0.005,0.0261,3.4698,-0.1409176124704273,0.6304917501103802,0.5282008028825831,0.9665970772442588,-0.8100360278234378,0.2943864229765014,Neutral
011.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",011,011.wav,-0.0322,-0.0138,0.4224,3.462,-0.0463491805313011,0.5970438576887228,-0.00868421206147,0.9053583855254002,-0.0840141490011323,0.2887293298520454,Neutral
012.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",012,012.wav,-0.0403,-0.0173,0.6667,3.6169,0.1342644672890816,0.64103774241981,-0.2384820923099741,0.8810020876826722,0.5070110268881374,0.4010733971569479,Neutral
013.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",013,013.wav,-0.0202,-0.0086,0.6602,3.613,0.4102512355346719,0.6698948678860865,0.3263098681221042,0.941544885177453,0.4941926029472396,0.39824485059472,Positive (Low/Mid arousal)
014.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",014,014.wav,-0.0081,-0.0035,0.7814,3.689,0.6469282626098027,0.7152003678730651,0.597316564685543,0.977035490605428,0.6965399605340625,0.453365245140702,Positive (Low/Mid arousal)
015.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",015,015.wav,-0.0193,-0.0083,0.5041,3.6186,0.239719838827283,0.6729694606002132,0.3493876378325381,0.9436325678496869,0.1300520398220279,0.4023063533507396,Neutral
016.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",016,016.wav,-0.0572,-0.0245,0.4053,3.4528,-0.3765114689282612,0.5564772822938224,-0.6245234966582465,0.8308977035490607,-0.1284994411982759,0.2820568610385842,Negative (Low/Med arousal)
017.txt,0,"organic growth, new sales, high teens, neutral macro, corporate payments, next couple, total fraud, higher value, low teens, pro forma",017,017.wav,-0.1672,-0.0716,0.1903,3.335,-0.8002017247295414,0.3498758867503315,-0.9992077275608507,0.5031315240083508,-0.601195721898232,0.1966202494923122,Negative (Low/Med arousal)
