filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,-1,Outlier,001,001.wav,-0.0154,-0.0066,1.9132,4.4445,0.489335108302091,0.9747278382581648,-0.0212964877118083,0.9494556765163296,0.9999667043159904,1.0,"Excited (Positive, High arousal)"
002.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",002,002.wav,-0.0103,-0.0044,0.0485,3.7788,-0.2689452910506987,0.7372180643033959,0.3281872484233873,0.9665629860031104,-0.8660778305247847,0.5078731426036815,Neutral
003.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",003,003.wav,-0.0318,-0.0136,0.4887,3.5037,-0.2723815962393245,0.5997627175233082,-0.8292354262180264,0.8950233281493001,0.2844722337393772,0.3045021068973164,Neutral
004.txt,-1,Outlier,004,004.wav,-0.0318,-0.0136,0.3025,3.3763,-0.5995856072294832,0.5526717143444808,-0.8292354262180264,0.8950233281493001,-0.3699357882409401,0.2103201005396614,Negative (Low/Med arousal)
005.txt,-1,Outlier,005,005.wav,-0.0008,-0.0003,0.5133,3.512,0.5664071599332269,0.6545413866696651,0.7679395557018585,0.9984447900466562,0.3648747641645953,0.3106379832926739,Positive (Low/Mid arousal)
006.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",006,006.wav,-0.0133,-0.0057,0.2629,3.441,-0.1803416861559721,0.6073022436205866,0.1271070142328438,0.9564541213063764,-0.4877903865447881,0.2581503659347969,Neutral
007.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",007,007.wav,-0.0229,-0.0098,0.5854,3.625,0.0328579337593309,0.6593734654991612,-0.5033571484746975,0.9245723172628304,0.5690730159933595,0.394174613735492,Neutral
008.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",008,008.wav,-0.0256,-0.011,0.2261,3.3358,-0.6079661993974801,0.5478105191609752,-0.6324505113826157,0.9152410575427682,-0.5834818874123444,0.1803799807791822,Negative (Low/Med arousal)
009.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",009,009.wav,-0.0251,-0.0108,0.2446,3.3524,-0.5738870258938777,0.5547240005330045,-0.6106707333172665,0.916796267496112,-0.5371033184704889,0.1926517335698971,Negative (Low/Med arousal)
010.txt,-1,Outlier,010,010.wav,-0.0234,-0.01,0.2523,3.3801,-0.5230764765035318,0.5680732021355596,-0.5293861626119718,0.9230171073094868,-0.5167667903950918,0.2131292969616323,Negative (Low/Med arousal)
011.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",011,011.wav,-0.0197,-0.0085,0.9325,3.7556,0.3210397254088186,0.7127017205724486,-0.3154583961409398,0.9346811819595644,0.957537846958577,0.4907222591853329,Neutral
012.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",012,012.wav,-0.0145,-0.0062,0.3978,3.4319,0.0013679979472281,0.6019945880947052,0.042573666546336,0.952566096423017,-0.0398376706518797,0.2514230797663933,Neutral
013.txt,-1,Outlier,013,013.wav,-0.0112,-0.0048,0.5558,3.6427,0.380717341399925,0.6853560605302844,0.2700300228204564,0.9634525660964228,0.4914046599793936,0.4072595549641459,Positive (Low/Mid arousal)
014.txt,-1,Outlier,014,014.wav,-0.0143,-0.0061,0.5281,3.5625,0.2337877204974687,0.6506572133079616,0.0567382196035791,0.9533437013996888,0.4108372213913583,0.3479707252162342,Neutral
015.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",015,015.wav,-0.0229,-0.0098,0.4343,3.4182,-0.2050082020673582,0.5829337523329011,-0.5033571484746975,0.9245723172628304,0.093340744339981,0.2412951874029719,Neutral
016.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",016,016.wav,-0.0372,-0.016,0.2224,3.3217,-0.7546071189883277,0.5231585961192067,-0.9168790607990556,0.8763608087091757,-0.5923351771775999,0.1699563835292377,Negative (Low/Med arousal)
017.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",017,017.wav,-0.0035,-0.0015,0.5861,3.5607,0.6239098455954992,0.6678767917767369,0.6770184150545494,0.989113530326594,0.5708012761364492,0.3466400532268797,Positive (Low/Mid arousal)
018.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",018,018.wav,-0.0106,-0.0046,1.1641,3.9591,0.6505539433226991,0.8030849481269016,0.3090507895238275,0.9650077760497668,0.9920570971215708,0.6411621202040364,"Excited (Positive, High arousal)"
019.txt,-1,Outlier,019,019.wav,-0.0063,-0.0027,1.0451,3.8061,0.7677971728920658,0.7539186358577126,0.5544552949558537,0.9797822706065318,0.981139050828278,0.5280550011088933,"Excited (Positive, High arousal)"
020.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",020,020.wav,-0.0171,-0.0073,1.0222,3.8686,0.4183436344033191,0.7591356656538888,-0.1410512997238877,0.9440124416796266,0.977738568530526,0.5742588896281511,"Excited (Positive, High arousal)"
021.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",021,021.wav,-0.0028,-0.0012,0.3087,3.3205,0.1764182068159478,0.5802578070631388,0.7030408479028666,0.9914463452566096,-0.3502044342709709,0.169069268869668,Neutral
022.txt,-1,Outlier,022,022.wav,-0.0148,-0.0063,0.8236,3.7405,0.4647518467741673,0.7156739455827128,0.0212964877118083,0.9517884914463453,0.9082072058365264,0.4795593997190804,Positive (Low/Mid arousal)
023.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",023,023.wav,-0.0361,-0.0155,0.6472,3.6939,-0.1005227679379164,0.6626793070158284,-0.9035048290070438,0.8802488335925349,0.7024592931312108,0.4451097804391219,Neutral
024.txt,-1,Outlier,024,024.wav,-0.0347,-0.0149,0.8108,3.7858,0.008066437766643,0.6989812207852023,-0.8835182239537119,0.8849144634525661,0.8996510994869981,0.5130479781178385,Neutral
025.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",025,025.wav,-0.0498,-0.0213,0.4702,3.4941,-0.3822188222626691,0.566276467283163,-0.9856126365520524,0.8351477449455676,0.2211749920267142,0.2974051896207585,Negative (Low/Med arousal)
026.txt,-1,Outlier,026,026.wav,-0.0057,-0.0024,1.0173,3.8754,0.7800983366533578,0.7807004791177968,0.5832609726000555,0.9821150855365472,0.9769357007066602,0.5792858726990464,"Excited (Positive, High arousal)"
027.txt,-1,Outlier,027,027.wav,-0.0046,-0.002,0.3063,3.3891,0.1372849852667832,0.6025040811758201,0.6324505113826157,0.9852255054432348,-0.3578805408490491,0.2197826569084054,Neutral
028.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",028,028.wav,-0.0146,-0.0062,0.2315,3.4674,-0.2674116966316577,0.6151164924341743,0.0354846088245103,0.952566096423017,-0.5703080020878257,0.2776668884453316,Neutral
029.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",029,029.wav,-0.0589,-0.0253,0.2653,3.373,-0.738550631303933,0.5059620405522691,-0.99602748484622,0.8040435458786935,-0.4810737777616457,0.2078805352258447,Negative (Low/Med arousal)
030.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",030,030.wav,-0.0193,-0.0083,0.5533,3.5876,0.0973892300669114,0.6513812993792383,-0.2896607609828325,0.9362363919129082,0.4844392211166554,0.3665262068455682,Neutral
031.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",031,031.wav,-0.0906,-0.0388,0.2276,3.3414,-0.7899042122640694,0.4417933616092508,-0.999955841628025,0.6990668740279937,-0.5798525829001137,0.1845198491905079,Negative (Low/Med arousal)
032.txt,0,"long term, tax margin, medical cost, low end, competitive landscape, adjusted earnings, tax range, tax target, small levels, solid results",032,032.wav,-0.0163,-0.007,0.5902,3.5788,0.2479146902833017,0.6531829779758496,-0.0849932813183254,0.9463452566096422,0.5808226618849289,0.3600206993420568,Neutral
033.txt,-1,Outlier,033,033.wav,-0.0177,-0.0076,0.6358,3.5719,0.2490948542668319,0.6482997083995709,-0.1825288674615,0.9416796267496113,0.6807185759951638,0.3549197900495305,Neutral
034.txt,-1,Outlier,034,034.wav,-0.0112,-0.0048,0.198,3.5242,-0.188589489332364,0.641554774214028,0.2700300228204564,0.9634525660964228,-0.6472090014851846,0.319656982331633,Neutral
035.txt,-1,Outlier,035,035.wav,-0.0546,-0.0234,0.3044,3.4018,-0.6783100719391011,0.5239946637454886,-0.99269673880299,0.8188180404354587,-0.3639234050752121,0.2291712870555187,Negative (Low/Med arousal)
036.txt,-1,Outlier,036,036.wav,-0.0092,-0.0039,0.6149,3.8281,0.5167714201575659,0.7573848903770709,0.395998497828592,0.9704510108864696,0.6375443424865399,0.5443187698676722,"Excited (Positive, High arousal)"
037.txt,-1,Outlier,037,037.wav,-0.0034,-0.0014,1.8488,4.4108,0.8403961317913279,0.9824889993068412,0.6808455888039446,0.9898911353032658,0.9999466747787112,0.9750868633104164,"Excited (Positive, High arousal)"
