filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,1,"new brands, ultimate goal, specialized teams, specific categories, remote areas, new process, least today, key role, entire supply, higher level",001,001.wav,-0.0027,-0.0012,1.9119,4.4435,0.8439894277594026,0.9838235294117648,0.6915372893220529,0.9676470588235296,0.9964415661967522,1.0,"Excited (Positive, High arousal)"
002.txt,-1,Outlier,002,002.wav,-0.0075,-0.0032,0.0247,3.2693,-0.2400504090379056,0.5811759096518454,0.3388657250103548,0.9088235294117648,-0.8189665430861661,0.2535282898919262,Neutral
003.txt,-1,Outlier,003,003.wav,-0.0278,-0.0119,0.3676,3.4053,-0.6474529330561553,0.4964642309562096,-0.9417924642360044,0.6529411764705882,-0.3531134018763061,0.3399872854418309,Negative (Low/Med arousal)
004.txt,0,"digital orders, new stores, digital volume, , , , , , , ",004,004.wav,-0.0153,-0.0066,0.8325,3.741,0.0869009100196683,0.6811123368609999,-0.4272913816661701,0.8088235294117647,0.6010932017055068,0.5534011443102352,Neutral
005.txt,-1,Outlier,005,005.wav,-0.0066,-0.0028,0.5981,3.54,0.2879632716538278,0.6731040350024309,0.4187717021838307,0.9205882352941178,0.1571548411238248,0.4256198347107438,Neutral
006.txt,0,"digital orders, new stores, digital volume, , , , , , , ",006,006.wav,-0.0402,-0.0172,0.5017,3.5051,-0.5287432792470668,0.4502458771175349,-0.995437708169638,0.4970588235294118,-0.0620488503244954,0.403432930705658,Negative (Low/Med arousal)
007.txt,0,"digital orders, new stores, digital volume, , , , , , , ",007,007.wav,-0.0101,-0.0043,0.2229,3.328,-0.2608100151564154,0.5836580531767698,0.0828240776810724,0.8764705882352942,-0.6044441079939032,0.2908455181182453,Neutral
008.txt,0,"digital orders, new stores, digital volume, , , , , , , ",008,008.wav,-0.0144,-0.0062,0.5063,3.5067,-0.1997874681224109,0.612519165326652,-0.3480184279003809,0.8205882352941177,-0.051556508344441,0.4044500953591862,Neutral
009.txt,0,"digital orders, new stores, digital volume, , , , , , , ",009,009.wav,-0.052,-0.0223,0.3863,3.4379,-0.6573554661085899,0.3538854193934407,-0.9996050550712048,0.3470588235294117,-0.315105877145975,0.3607120152574697,Negative (Low/Med arousal)
010.txt,0,"digital orders, new stores, digital volume, , , , , , , ",010,010.wav,-0.0078,-0.0034,0.7011,3.6395,0.342986640083406,0.6959079690363112,0.3110253837162406,0.9029411764705882,0.3749478964505716,0.4888747616020343,Neutral
