filename_x,topic_id,topic_keywords,file_id,filename_y,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal,speech_valence_norm,speech_arousal_norm,text_valence_norm,text_arousal_norm,emotion_label
001.txt,1,"big thing, , , , , , , , , ",001,001.wav,-0.0014,-0.0006,1.9149,4.446,0.8244852003883287,0.9989348103962504,0.6508254337238262,0.9978696207925012,0.9981449670528312,1.0,"Excited (Positive, High arousal)"
002.txt,-1,Outlier,002,002.wav,-0.1909,-0.0818,0.5358,3.5673,-0.4668569339120615,0.6995381902285202,-0.9997999506900755,0.6518960374946741,0.0660860828659524,0.7471803429623662,Negative (Low/Med arousal)
003.txt,-1,Outlier,003,003.wav,-0.1076,-0.0461,0.6486,3.5766,-0.3222288691575043,0.7769306264285787,-0.9775565535313784,0.8040051129100979,0.3330988152163696,0.7498561399470596,Neutral
004.txt,2,"lower commodity, structural efficiencies, prolonged production, strategic response, significant cost, quarterly growth, operational improvements, overhead structure, operational capabilities, strict capital",004,004.wav,-0.0853,-0.0366,0.5505,3.529,-0.4101186930643986,0.7903214903798509,-0.9225664410463916,0.8444823178525778,0.1023290549175945,0.736160662907124,"Nervous (Negative, High arousal)"
005.txt,1,"big thing, , , , , , , , , ",005,005.wav,-0.1301,-0.0558,1.381,4.049,-0.0098406918593676,0.8242254371249311,-0.993696251395343,0.7626757562846186,0.9740148676766076,0.8857751179652436,Neutral
006.txt,2,"lower commodity, structural efficiencies, prolonged production, strategic response, significant cost, quarterly growth, operational improvements, overhead structure, operational capabilities, strict capital",006,006.wav,-0.0554,-0.0238,0.3483,3.4968,-0.5093498421088868,0.8129580505311531,-0.6392175807851086,0.8990200255645505,-0.3794821034326649,0.7268960754977558,"Nervous (Negative, High arousal)"
007.txt,2,"lower commodity, structural efficiencies, prolonged production, strategic response, significant cost, quarterly growth, operational improvements, overhead structure, operational capabilities, strict capital",007,007.wav,-0.0871,-0.0373,0.5905,3.7149,-0.3652538944451319,0.8155738087762405,-0.9298278515320074,0.8414997869620792,0.1993200626417436,0.7896478305904018,"Nervous (Negative, High arousal)"
008.txt,2,"lower commodity, structural efficiencies, prolonged production, strategic response, significant cost, quarterly growth, operational improvements, overhead structure, operational capabilities, strict capital",008,008.wav,-0.3227,-0.1383,0.2136,3.3278,-0.8127434487804207,0.5447172823255806,-0.9999998878001451,0.4111631870472944,-0.6254870097606962,0.6782713776038669,Negative (Low/Med arousal)
009.txt,2,"lower commodity, structural efficiencies, prolonged production, strategic response, significant cost, quarterly growth, operational improvements, overhead structure, operational capabilities, strict capital",009,009.wav,-0.238,-0.102,0.7145,3.6037,-0.2650338814061231,0.6617410361640759,-0.9999862173069964,0.5658287175117171,0.4699184544947502,0.7576533548164346,Neutral
010.txt,2,"lower commodity, structural efficiencies, prolonged production, strategic response, significant cost, quarterly growth, operational improvements, overhead structure, operational capabilities, strict capital",010,010.wav,-0.1655,-0.0709,0.2522,3.4571,-0.7813821256270078,0.7069059457562155,-0.9991536433164286,0.6983383042181507,-0.563610607937587,0.7154735872942802,Negative (Low/Med arousal)
