filename,topic_id,topic_keywords
001.txt,-1,Outlier
002.txt,-1,Outlier
003.txt,-1,Outlier
004.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
005.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
006.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
007.txt,-1,Outlier
008.txt,-1,Outlier
009.txt,-1,Outlier
010.txt,-1,Outlier
011.txt,-1,Outlier
012.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
013.txt,-1,Outlier
014.txt,-1,Outlier
015.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
016.txt,-1,Outlier
017.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
018.txt,-1,Outlier
019.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
020.txt,-1,Outlier
021.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
022.txt,-1,Outlier
023.txt,-1,Outlier
024.txt,-1,Outlier
025.txt,-1,Outlier
026.txt,-1,Outlier
027.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
028.txt,-1,Outlier
029.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
030.txt,-1,Outlier
031.txt,-1,Outlier
032.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
033.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
034.txt,-1,Outlier
035.txt,-1,Outlier
036.txt,-1,Outlier
037.txt,-1,Outlier
038.txt,-1,Outlier
039.txt,-1,Outlier
040.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
041.txt,-1,Outlier
042.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
043.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
044.txt,-1,Outlier
045.txt,-1,Outlier
046.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
047.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
048.txt,-1,Outlier
049.txt,-1,Outlier
050.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
051.txt,1,"organic growth, positive thing, relative balance, organic rates, new product, intense focus, good headway, full percentage, best parameter, best customers"
052.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
053.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
054.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
055.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
056.txt,-1,Outlier
057.txt,-1,Outlier
058.txt,-1,Outlier
059.txt,-1,Outlier
060.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
061.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
062.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
063.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
064.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
065.txt,-1,Outlier
066.txt,-1,Outlier
067.txt,-1,Outlier
068.txt,-1,Outlier
069.txt,-1,Outlier
070.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
071.txt,-1,Outlier
072.txt,2,"various areas, small number, important thing, annual plan, , , , , , "
073.txt,-1,Outlier
074.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
075.txt,-1,Outlier
076.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
077.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
078.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
079.txt,-1,Outlier
080.txt,-1,Outlier
081.txt,-1,Outlier
082.txt,-1,Outlier
083.txt,-1,Outlier
084.txt,-1,Outlier
085.txt,-1,Outlier
086.txt,-1,Outlier
087.txt,0,"unallocated cost, quarterly basis, gross margins, corporate cost, material cost, big changes, legal settlement, , , "
088.txt,-1,Outlier
