filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0392,-0.0168,1.142,3.8168,0.5514,1.9
002.wav,-0.098,-0.042,1.8804,4.4169,0.8912,2.1875
003.wav,-0.0127,-0.0054,0.2101,3.2981,0.0987,1.6463
004.wav,-0.0132,-0.0057,0.2739,3.3599,0.1304,1.6771
005.wav,-0.0722,-0.0309,1.0697,3.6197,0.4988,1.7944
006.wav,-0.0065,-0.0028,0.4776,3.4948,0.2355,1.746
007.wav,-0.1305,-0.0559,0.4121,3.463,0.1408,1.7035
008.wav,-0.1509,-0.0647,0.9075,3.7533,0.3783,1.8443
009.wav,-0.0369,-0.0158,0.0154,3.3736,-0.0108,1.6789
010.wav,-0.0282,-0.0121,0.4283,3.3801,0.2,1.684
011.wav,-0.0218,-0.0093,0.7536,3.6794,0.3659,1.835
012.wav,-0.1475,-0.0632,-0.2255,3.4594,-0.1865,1.6981
013.wav,-0.0561,-0.024,-0.0514,3.1997,-0.0537,1.5878
014.wav,-0.0496,-0.0212,0.7724,3.5523,0.3614,1.7655
015.wav,-0.1054,-0.0452,0.0726,3.2503,-0.0164,1.6026
016.wav,-0.0301,-0.0129,0.2394,3.3407,0.1046,1.6639
017.wav,-0.0224,-0.0096,0.3634,3.412,0.1705,1.7012
018.wav,-0.0173,-0.0074,0.8344,3.7018,0.4085,1.8472
019.wav,-0.187,-0.0802,0.9362,3.8,0.3746,1.8599
020.wav,-0.0231,-0.0099,0.2249,3.325,0.1009,1.6575
021.wav,-0.0461,-0.0198,1.4008,4.0866,0.6773,2.0334
022.wav,-0.0296,-0.0127,0.2807,3.3725,0.1256,1.6799
023.wav,-0.0175,-0.0075,0.4032,3.4086,0.1929,1.7006
024.wav,-0.0463,-0.0198,0.4139,3.4591,0.1838,1.7196
025.wav,-0.1104,-0.0473,0.1362,3.2524,0.0129,1.6025
026.wav,-0.2224,-0.0953,0.4584,3.5178,0.118,1.7113
027.wav,-0.0081,-0.0035,0.268,3.346,0.1299,1.6712
028.wav,-0.082,-0.0352,0.3018,3.3543,0.1099,1.6596
029.wav,-0.1603,-0.0687,0.3143,3.4319,0.077,1.6816
030.wav,-0.0421,-0.018,1.0959,3.8983,0.5269,1.9401
031.wav,-0.0128,-0.0055,1.5742,4.2183,0.7807,2.1064
032.wav,-0.1586,-0.068,0.3809,3.395,0.1112,1.6635
033.wav,-0.061,-0.0261,0.6576,3.6072,0.2983,1.7905
034.wav,-0.0136,-0.0058,0.2445,3.2878,0.1154,1.641
