filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0107,-0.0046,1.9155,4.4464,0.9524,2.2209
002.wav,-0.0701,-0.03,1.2409,3.9968,0.5854,1.9834
003.wav,-0.1991,-0.0853,0.34,3.3979,0.0704,1.6563
004.wav,-0.0438,-0.0188,0.29,3.3517,0.1231,1.6665
005.wav,-0.1307,-0.056,0.1444,3.2799,0.0069,1.6119
006.wav,-0.0831,-0.0356,0.5498,3.325,0.2333,1.6447
007.wav,-0.0172,-0.0074,1.1978,3.9639,0.5903,1.9783
008.wav,-0.0421,-0.018,0.6609,3.5627,0.3094,1.7723
009.wav,-0.0604,-0.0259,0.4904,3.4718,0.215,1.723
010.wav,-0.0307,-0.0132,0.505,3.5227,0.2371,1.7548
011.wav,-0.2234,-0.0957,0.6326,3.5888,0.2046,1.7466
012.wav,-0.0124,-0.0053,0.5799,3.554,0.2838,1.7744
013.wav,-0.0704,-0.0302,0.8213,3.718,0.3755,1.8439
014.wav,-0.1318,-0.0565,0.4377,3.4905,0.1529,1.717
015.wav,-0.0183,-0.0078,0.1228,3.3498,0.0523,1.671
016.wav,-0.0536,-0.023,0.8986,3.7536,0.4225,1.8653
017.wav,-0.0279,-0.012,-0.1193,3.2612,-0.0736,1.6246
018.wav,-0.2522,-0.1081,0.0599,3.2996,-0.0962,1.5958
019.wav,-0.0523,-0.0224,1.3353,4.0075,0.6415,1.9925
020.wav,-0.1895,-0.0812,0.1666,3.3839,-0.0115,1.6513
021.wav,-0.0382,-0.0164,0.5648,3.6005,0.2633,1.7921
022.wav,-0.1955,-0.0838,0.5455,3.4697,0.175,1.6929
023.wav,-0.0645,-0.0276,0.0002,3.0771,-0.0321,1.5247
024.wav,-0.1455,-0.0623,0.7158,3.7284,0.2852,1.833
025.wav,-0.0642,-0.0275,1.2477,3.9488,0.5917,1.9607
026.wav,-0.1868,-0.0801,0.4795,3.5039,0.1463,1.7119
027.wav,-0.0316,-0.0135,0.5459,3.4821,0.2571,1.7343
028.wav,-0.045,-0.0193,0.2547,3.3432,0.1049,1.662
029.wav,-0.028,-0.012,0.2256,3.3438,0.0988,1.6659
