filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0087,-0.0037,1.9135,4.4449,0.9524,2.2206
002.wav,-0.0884,-0.0379,1.5013,4.1722,0.7065,2.0672
003.wav,-0.0119,-0.0051,0.4802,3.493,0.2342,1.744
004.wav,-0.0985,-0.0422,0.6825,3.5964,0.292,1.7771
005.wav,-0.0088,-0.0038,0.9823,3.8185,0.4867,1.9074
006.wav,-0.0479,-0.0205,0.268,3.3642,0.11,1.6718
007.wav,-0.0742,-0.0318,0.2773,3.3766,0.1015,1.6724
008.wav,-0.0209,-0.0089,0.3758,3.5217,0.1775,1.7564
009.wav,-0.1708,-0.0732,0.3208,3.3717,0.075,1.6492
010.wav,-0.0108,-0.0046,0.345,3.4072,0.1671,1.7013
011.wav,-0.0474,-0.0203,0.2732,3.4745,0.1129,1.7271
012.wav,-0.2472,-0.1059,0.9949,3.7948,0.3739,1.8444
013.wav,-0.1084,-0.0465,0.0753,3.3397,-0.0166,1.6466
014.wav,-0.0518,-0.0222,0.5472,3.5397,0.2477,1.7587
015.wav,-0.2669,-0.1144,0.3401,3.4124,0.0366,1.649
016.wav,-0.031,-0.0133,-0.0523,3.3714,-0.0416,1.679
017.wav,-0.1676,-0.0718,0.3235,3.39,0.078,1.6591
018.wav,-0.0281,-0.0121,-0.3594,3.1585,-0.1938,1.5732
019.wav,-0.3468,-0.1486,0.8493,3.7481,0.2512,1.7998
020.wav,-0.3824,-0.1639,0.234,3.3357,-0.0742,1.5859
021.wav,-0.0722,-0.031,0.9242,3.7823,0.426,1.8757
022.wav,-0.0133,-0.0057,0.4398,3.4742,0.2133,1.7343
023.wav,-0.0735,-0.0315,0.39,3.4431,0.1582,1.7058
024.wav,-0.041,-0.0176,0.2569,3.3593,0.1079,1.6708
025.wav,-0.1018,-0.0436,0.5537,3.5427,0.2259,1.7495
026.wav,-0.0627,-0.0269,0.6396,3.5796,0.2885,1.7764
027.wav,-0.0237,-0.0102,0.0177,3.5614,-0.003,1.7756
028.wav,-0.0185,-0.0079,0.8262,3.7007,0.4038,1.8464
