filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0033,-0.0014,1.9128,4.4448,0.9548,2.2217
002.wav,-0.051,-0.0219,1.5906,4.2324,0.7698,2.1053
003.wav,-0.0705,-0.0302,0.6125,3.5802,0.271,1.775
004.wav,-0.0683,-0.0293,0.2708,3.4106,0.1012,1.6907
005.wav,-0.0255,-0.0109,1.225,3.9686,0.5998,1.9788
006.wav,-0.1503,-0.0644,1.1811,3.684,0.5154,1.8098
007.wav,-0.2934,-0.1258,0.3024,3.3767,0.0045,1.6255
008.wav,-0.071,-0.0304,0.4303,3.4501,0.1797,1.7098
009.wav,-0.0633,-0.0271,0.3155,3.3897,0.1261,1.6813
010.wav,-0.0166,-0.0071,0.6422,3.8634,0.3128,1.9281
011.wav,-0.087,-0.0373,0.8614,3.6394,0.3872,1.8011
012.wav,-0.0878,-0.0376,0.9632,3.7948,0.4377,1.8786
013.wav,-0.4582,-0.1964,0.3285,3.3838,-0.0648,1.5937
014.wav,-0.0412,-0.0177,0.1608,3.2391,0.0598,1.6107
015.wav,-0.0459,-0.0197,0.5582,3.6146,0.2562,1.7975
016.wav,-0.0839,-0.036,0.3613,3.6557,0.1387,1.8099
017.wav,-0.0585,-0.0251,0.7516,3.6501,0.3466,1.8125
018.wav,-0.0557,-0.0239,1.0339,3.8949,0.4891,1.9355
019.wav,-0.0361,-0.0155,0.1757,3.3305,0.0698,1.6575
020.wav,-0.1844,-0.079,0.343,3.3999,0.0793,1.6604
021.wav,-0.0705,-0.0302,1.0509,3.8724,0.4902,1.9211
022.wav,-0.223,-0.0956,0.385,3.3948,0.081,1.6496
023.wav,-0.0849,-0.0364,0.4978,3.5144,0.2065,1.739
024.wav,-0.0527,-0.0226,0.5014,3.5098,0.2244,1.7436
025.wav,-0.0398,-0.0171,0.3723,3.4077,0.1662,1.6953
026.wav,-0.0674,-0.0289,0.1986,3.3759,0.0656,1.6735
027.wav,-0.0667,-0.0286,0.8929,3.7334,0.4131,1.8524
028.wav,-0.0127,-0.0054,-0.0495,3.2087,-0.0311,1.6016
