filename,speech_valence,speech_arousal,text_valence,text_arousal,fused_valence,fused_arousal
001.wav,-0.0005,-0.0002,1.9151,4.4461,0.9573,2.223
002.wav,-0.002,-0.0008,1.3572,4.039,0.6776,2.0191
003.wav,-0.0007,-0.0003,0.4991,3.4851,0.2492,1.7424
004.wav,-0.003,-0.0013,0.3028,3.3871,0.1499,1.6929
005.wav,-0.0015,-0.0006,0.2901,3.3752,0.1443,1.6873
006.wav,-0.0265,-0.0114,0.5174,3.5177,0.2455,1.7532
007.wav,-0.005,-0.0022,0.2259,3.3384,0.1104,1.6681
008.wav,-0.0022,-0.0009,0.3703,3.4339,0.1841,1.7165
009.wav,-0.0009,-0.0004,0.6224,3.5308,0.3108,1.7652
010.wav,-0.0058,-0.0025,0.2308,3.3417,0.1125,1.6696
011.wav,-0.0015,-0.0007,0.2764,3.355,0.1374,1.6772
012.wav,-0.0021,-0.0009,0.2239,3.3086,0.1109,1.6539
013.wav,-0.0059,-0.0025,0.2856,3.3873,0.1399,1.6924
014.wav,-0.0121,-0.0052,0.2604,3.3507,0.1242,1.6728
015.wav,-0.0043,-0.0018,0.0968,3.3927,0.0463,1.6954
016.wav,-0.0012,-0.0005,0.6335,3.6102,0.3161,1.8049
017.wav,-0.0045,-0.0019,0.2128,3.394,0.1041,1.696
018.wav,-0.006,-0.0026,0.3281,3.395,0.1611,1.6962
019.wav,-0.0013,-0.0006,0.9085,3.6163,0.4536,1.8078
020.wav,-0.0005,-0.0002,0.3561,3.3902,0.1778,1.695
021.wav,-0.0015,-0.0006,0.2157,3.319,0.1071,1.6592
022.wav,-0.013,-0.0056,0.1331,3.2347,0.06,1.6146
023.wav,-0.004,-0.0017,0.3966,3.4401,0.1963,1.7192
024.wav,-0.0003,-0.0001,0.4424,3.4755,0.2211,1.7377
025.wav,-0.004,-0.0017,1.2594,4.0078,0.6277,2.003
026.wav,-0.0033,-0.0014,0.2198,3.3038,0.1082,1.6512
027.wav,-0.0001,-0.0,0.3859,3.4603,0.1929,1.7301
028.wav,-0.0024,-0.001,1.0526,3.8576,0.5251,1.9283
029.wav,-0.001,-0.0004,0.185,3.3358,0.092,1.6677
030.wav,-0.0016,-0.0007,0.2361,3.3475,0.1173,1.6734
031.wav,-0.002,-0.0009,0.3469,3.389,0.1724,1.6941
032.wav,-0.0009,-0.0004,0.2368,3.3371,0.118,1.6684
033.wav,-0.0022,-0.001,0.4705,3.4523,0.2342,1.7257
034.wav,-0.0015,-0.0006,0.6894,3.6231,0.3439,1.8112
035.wav,-0.006,-0.0026,0.2188,3.338,0.1064,1.6677
036.wav,-0.0038,-0.0016,0.2594,3.3519,0.1278,1.6751
037.wav,-0.0027,-0.0012,0.5693,3.5569,0.2833,1.7779
038.wav,-0.0002,-0.0001,0.2011,3.3306,0.1005,1.6653
039.wav,-0.0029,-0.0013,0.2693,3.3672,0.1332,1.683
040.wav,-0.001,-0.0004,0.2904,3.3568,0.1447,1.6782
041.wav,-0.0003,-0.0001,0.1541,3.4286,0.0769,1.7142
042.wav,-0.0021,-0.0009,0.371,3.4286,0.1844,1.7139
043.wav,-0.0012,-0.0005,0.8781,3.5147,0.4385,1.7571
044.wav,-0.001,-0.0004,-0.1152,3.3964,-0.0581,1.698
045.wav,-0.0026,-0.0011,0.8436,3.7579,0.4205,1.8784
046.wav,-0.0013,-0.0005,-0.3308,3.2756,-0.166,1.6375
047.wav,-0.0023,-0.001,0.4876,3.5128,0.2427,1.7559
048.wav,-0.0045,-0.0019,0.5111,3.5143,0.2533,1.7562
049.wav,-0.002,-0.0009,0.291,3.331,0.1445,1.6651
