Index,Audio Path,Transcript Path
001,Vulcan Materials_20170802/CEO/001-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/001.txt
002,Vulcan Materials_20170802/CEO/002-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/002.txt
003,Vulcan Materials_20170802/CEO/003-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/003.txt
004,Vulcan Materials_20170802/CEO/004-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/004.txt
005,Vulcan Materials_20170802/CEO/005-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/005.txt
006,Vulcan Materials_20170802/CEO/006-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/006.txt
007,Vulcan Materials_20170802/CEO/007-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/007.txt
008,Vulcan Materials_20170802/CEO/008-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/008.txt
009,Vulcan Materials_20170802/CEO/009-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/009.txt
010,Vulcan Materials_20170802/CEO/010-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/010.txt
011,Vulcan Materials_20170802/CEO/011-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/011.txt
012,Vulcan Materials_20170802/CEO/012-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/012.txt
013,Vulcan Materials_20170802/CEO/013-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/013.txt
014,Vulcan Materials_20170802/CEO/014-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/014.txt
015,Vulcan Materials_20170802/CEO/015-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/015.txt
016,Vulcan Materials_20170802/CEO/016-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/016.txt
017,Vulcan Materials_20170802/CEO/017-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/017.txt
018,Vulcan Materials_20170802/CEO/018-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/018.txt
019,Vulcan Materials_20170802/CEO/019-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/019.txt
020,Vulcan Materials_20170802/CEO/020-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/020.txt
021,Vulcan Materials_20170802/CEO/021-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/021.txt
022,Vulcan Materials_20170802/CEO/022-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/022.txt
023,Vulcan Materials_20170802/CEO/023-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/023.txt
024,Vulcan Materials_20170802/CEO/024-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/024.txt
025,Vulcan Materials_20170802/CEO/025-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/025.txt
026,Vulcan Materials_20170802/CEO/026-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/026.txt
027,Vulcan Materials_20170802/CEO/027-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/027.txt
028,Vulcan Materials_20170802/CEO/028-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/028.txt
029,Vulcan Materials_20170802/CEO/029-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/029.txt
030,Vulcan Materials_20170802/CEO/030-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/030.txt
031,Vulcan Materials_20170802/CEO/031-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/031.txt
032,Vulcan Materials_20170802/CEO/032-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/032.txt
033,Vulcan Materials_20170802/CEO/033-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/033.txt
034,Vulcan Materials_20170802/CEO/034-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/034.txt
035,Vulcan Materials_20170802/CEO/035-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/035.txt
036,Vulcan Materials_20170802/CEO/036-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/036.txt
037,Vulcan Materials_20170802/CEO/037-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/037.txt
038,Vulcan Materials_20170802/CEO/038-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/038.txt
039,Vulcan Materials_20170802/CEO/039-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/039.txt
040,Vulcan Materials_20170802/CEO/040-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/040.txt
041,Vulcan Materials_20170802/CEO/041-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/041.txt
042,Vulcan Materials_20170802/CEO/042-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/042.txt
043,Vulcan Materials_20170802/CEO/043-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/043.txt
044,Vulcan Materials_20170802/CEO/044-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/044.txt
045,Vulcan Materials_20170802/CEO/045-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/045.txt
046,Vulcan Materials_20170802/CEO/046-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/046.txt
047,Vulcan Materials_20170802/CEO/047-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/047.txt
048,Vulcan Materials_20170802/CEO/048-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/048.txt
049,Vulcan Materials_20170802/CEO/049-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/049.txt
050,Vulcan Materials_20170802/CEO/050-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/050.txt
051,Vulcan Materials_20170802/CEO/051-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/051.txt
052,Vulcan Materials_20170802/CEO/052-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/052.txt
053,Vulcan Materials_20170802/CEO/053-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/053.txt
054,Vulcan Materials_20170802/CEO/054-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/054.txt
055,Vulcan Materials_20170802/CEO/055-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/055.txt
056,Vulcan Materials_20170802/CEO/056-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/056.txt
057,Vulcan Materials_20170802/CEO/057-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/057.txt
058,Vulcan Materials_20170802/CEO/058-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/058.txt
059,Vulcan Materials_20170802/CEO/059-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/059.txt
060,Vulcan Materials_20170802/CEO/060-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/060.txt
061,Vulcan Materials_20170802/CEO/061-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/061.txt
062,Vulcan Materials_20170802/CEO/062-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/062.txt
063,Vulcan Materials_20170802/CEO/063-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/063.txt
064,Vulcan Materials_20170802/CEO/064-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/064.txt
065,Vulcan Materials_20170802/CEO/065-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/065.txt
066,Vulcan Materials_20170802/CEO/066-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/066.txt
067,Vulcan Materials_20170802/CEO/067-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/067.txt
068,Vulcan Materials_20170802/CEO/068-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/068.txt
069,Vulcan Materials_20170802/CEO/069-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/069.txt
070,Vulcan Materials_20170802/CEO/070-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/070.txt
071,Vulcan Materials_20170802/CEO/071-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/071.txt
072,Vulcan Materials_20170802/CEO/072-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/072.txt
073,Vulcan Materials_20170802/CEO/073-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/073.txt
074,Vulcan Materials_20170802/CEO/074-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/074.txt
075,Vulcan Materials_20170802/CEO/075-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/075.txt
076,Vulcan Materials_20170802/CEO/076-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/076.txt
077,Vulcan Materials_20170802/CEO/077-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/077.txt
078,Vulcan Materials_20170802/CEO/078-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/078.txt
079,Vulcan Materials_20170802/CEO/079-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/079.txt
080,Vulcan Materials_20170802/CEO/080-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/080.txt
081,Vulcan Materials_20170802/CEO/081-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/081.txt
082,Vulcan Materials_20170802/CEO/082-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/082.txt
083,Vulcan Materials_20170802/CEO/083-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/083.txt
084,Vulcan Materials_20170802/CEO/084-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/084.txt
085,Vulcan Materials_20170802/CEO/085-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/085.txt
086,Vulcan Materials_20170802/CEO/086-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/086.txt
087,Vulcan Materials_20170802/CEO/087-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/087.txt
088,Vulcan Materials_20170802/CEO/088-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/088.txt
089,Vulcan Materials_20170802/CEO/089-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/089.txt
090,Vulcan Materials_20170802/CEO/090-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/090.txt
091,Vulcan Materials_20170802/CEO/091-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/091.txt
092,Vulcan Materials_20170802/CEO/092-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/092.txt
093,Vulcan Materials_20170802/CEO/093-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/093.txt
094,Vulcan Materials_20170802/CEO/094-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/094.txt
095,Vulcan Materials_20170802/CEO/095-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/095.txt
096,Vulcan Materials_20170802/CEO/096-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/096.txt
097,Vulcan Materials_20170802/CEO/097-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/097.txt
098,Vulcan Materials_20170802/CEO/098-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/098.txt
099,Vulcan Materials_20170802/CEO/099-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/099.txt
100,Vulcan Materials_20170802/CEO/100-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/100.txt
101,Vulcan Materials_20170802/CEO/101-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/101.txt
102,Vulcan Materials_20170802/CEO/102-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/102.txt
103,Vulcan Materials_20170802/CEO/103-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/103.txt
104,Vulcan Materials_20170802/CEO/104-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/104.txt
105,Vulcan Materials_20170802/CEO/105-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/105.txt
106,Vulcan Materials_20170802/CEO/106-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/106.txt
107,Vulcan Materials_20170802/CEO/107-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/107.txt
108,Vulcan Materials_20170802/CEO/108-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/108.txt
109,Vulcan Materials_20170802/CEO/109-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/109.txt
110,Vulcan Materials_20170802/CEO/110-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/110.txt
111,Vulcan Materials_20170802/CEO/111-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/111.txt
112,Vulcan Materials_20170802/CEO/112-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/112.txt
113,Vulcan Materials_20170802/CEO/113-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/113.txt
114,Vulcan Materials_20170802/CEO/114-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/114.txt
115,Vulcan Materials_20170802/CEO/115-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/115.txt
116,Vulcan Materials_20170802/CEO/116-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/116.txt
117,Vulcan Materials_20170802/CEO/117-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/117.txt
118,Vulcan Materials_20170802/CEO/118-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/118.txt
119,Vulcan Materials_20170802/CEO/119-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/119.txt
120,Vulcan Materials_20170802/CEO/120-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/120.txt
121,Vulcan Materials_20170802/CEO/121-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/121.txt
122,Vulcan Materials_20170802/CEO/122-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/122.txt
123,Vulcan Materials_20170802/CEO/123-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/123.txt
124,Vulcan Materials_20170802/CEO/124-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/124.txt
125,Vulcan Materials_20170802/CEO/125-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/125.txt
126,Vulcan Materials_20170802/CEO/126-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/126.txt
127,Vulcan Materials_20170802/CEO/127-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/127.txt
128,Vulcan Materials_20170802/CEO/128-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/128.txt
129,Vulcan Materials_20170802/CEO/129-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/129.txt
130,Vulcan Materials_20170802/CEO/130-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/130.txt
131,Vulcan Materials_20170802/CEO/131-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/131.txt
132,Vulcan Materials_20170802/CEO/132-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/132.txt
133,Vulcan Materials_20170802/CEO/133-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/133.txt
134,Vulcan Materials_20170802/CEO/134-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/134.txt
135,Vulcan Materials_20170802/CEO/135-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/135.txt
136,Vulcan Materials_20170802/CEO/136-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/136.txt
137,Vulcan Materials_20170802/CEO/137-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/137.txt
138,Vulcan Materials_20170802/CEO/138-J.ThomasHill.mp3,Vulcan Materials_20170802/sent_token/138.txt
