Index,Audio Path,Transcript Path
001,Kansas City Southern_20171020/CEO/001-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/001.txt
002,Kansas City Southern_20171020/CEO/002-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/002.txt
003,Kansas City Southern_20171020/CEO/003-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/003.txt
004,Kansas City Southern_20171020/CEO/004-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/004.txt
005,Kansas City Southern_20171020/CEO/005-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/005.txt
006,Kansas City Southern_20171020/CEO/006-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/006.txt
007,Kansas City Southern_20171020/CEO/007-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/007.txt
008,Kansas City Southern_20171020/CEO/008-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/008.txt
009,Kansas City Southern_20171020/CEO/009-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/009.txt
010,Kansas City Southern_20171020/CEO/010-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/010.txt
011,Kansas City Southern_20171020/CEO/011-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/011.txt
012,Kansas City Southern_20171020/CEO/012-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/012.txt
013,Kansas City Southern_20171020/CEO/013-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/013.txt
014,Kansas City Southern_20171020/CEO/014-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/014.txt
015,Kansas City Southern_20171020/CEO/015-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/015.txt
016,Kansas City Southern_20171020/CEO/016-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/016.txt
017,Kansas City Southern_20171020/CEO/017-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/017.txt
018,Kansas City Southern_20171020/CEO/018-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/018.txt
019,Kansas City Southern_20171020/CEO/019-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/019.txt
020,Kansas City Southern_20171020/CEO/020-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/020.txt
021,Kansas City Southern_20171020/CEO/021-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/021.txt
022,Kansas City Southern_20171020/CEO/022-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/022.txt
023,Kansas City Southern_20171020/CEO/023-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/023.txt
024,Kansas City Southern_20171020/CEO/024-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/024.txt
025,Kansas City Southern_20171020/CEO/025-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/025.txt
026,Kansas City Southern_20171020/CEO/026-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/026.txt
027,Kansas City Southern_20171020/CEO/027-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/027.txt
028,Kansas City Southern_20171020/CEO/028-BrianHancock.mp3,Kansas City Southern_20171020/sent_token/028.txt
