Index,Audio Path,Transcript Path
001,Red Hat Inc._20170327/CEO/001-EricShander.mp3,Red Hat Inc._20170327/sent_token/001.txt
002,Red Hat Inc._20170327/CEO/002-EricShander.mp3,Red Hat Inc._20170327/sent_token/002.txt
003,Red Hat Inc._20170327/CEO/003-EricShander.mp3,Red Hat Inc._20170327/sent_token/003.txt
004,Red Hat Inc._20170327/CEO/004-EricShander.mp3,Red Hat Inc._20170327/sent_token/004.txt
005,Red Hat Inc._20170327/CEO/005-EricShander.mp3,Red Hat Inc._20170327/sent_token/005.txt
006,Red Hat Inc._20170327/CEO/006-EricShander.mp3,Red Hat Inc._20170327/sent_token/006.txt
007,Red Hat Inc._20170327/CEO/007-EricShander.mp3,Red Hat Inc._20170327/sent_token/007.txt
008,Red Hat Inc._20170327/CEO/008-EricShander.mp3,Red Hat Inc._20170327/sent_token/008.txt
009,Red Hat Inc._20170327/CEO/009-EricShander.mp3,Red Hat Inc._20170327/sent_token/009.txt
010,Red Hat Inc._20170327/CEO/010-EricShander.mp3,Red Hat Inc._20170327/sent_token/010.txt
011,Red Hat Inc._20170327/CEO/011-EricShander.mp3,Red Hat Inc._20170327/sent_token/011.txt
012,Red Hat Inc._20170327/CEO/012-EricShander.mp3,Red Hat Inc._20170327/sent_token/012.txt
013,Red Hat Inc._20170327/CEO/013-EricShander.mp3,Red Hat Inc._20170327/sent_token/013.txt
014,Red Hat Inc._20170327/CEO/014-EricShander.mp3,Red Hat Inc._20170327/sent_token/014.txt
015,Red Hat Inc._20170327/CEO/015-EricShander.mp3,Red Hat Inc._20170327/sent_token/015.txt
016,Red Hat Inc._20170327/CEO/016-EricShander.mp3,Red Hat Inc._20170327/sent_token/016.txt
017,Red Hat Inc._20170327/CEO/017-EricShander.mp3,Red Hat Inc._20170327/sent_token/017.txt
018,Red Hat Inc._20170327/CEO/018-EricShander.mp3,Red Hat Inc._20170327/sent_token/018.txt
019,Red Hat Inc._20170327/CEO/019-EricShander.mp3,Red Hat Inc._20170327/sent_token/019.txt
020,Red Hat Inc._20170327/CEO/020-EricShander.mp3,Red Hat Inc._20170327/sent_token/020.txt
021,Red Hat Inc._20170327/CEO/021-EricShander.mp3,Red Hat Inc._20170327/sent_token/021.txt
022,Red Hat Inc._20170327/CEO/022-EricShander.mp3,Red Hat Inc._20170327/sent_token/022.txt
023,Red Hat Inc._20170327/CEO/023-EricShander.mp3,Red Hat Inc._20170327/sent_token/023.txt
024,Red Hat Inc._20170327/CEO/024-EricShander.mp3,Red Hat Inc._20170327/sent_token/024.txt
025,Red Hat Inc._20170327/CEO/025-EricShander.mp3,Red Hat Inc._20170327/sent_token/025.txt
026,Red Hat Inc._20170327/CEO/026-EricShander.mp3,Red Hat Inc._20170327/sent_token/026.txt
027,Red Hat Inc._20170327/CEO/027-EricShander.mp3,Red Hat Inc._20170327/sent_token/027.txt
028,Red Hat Inc._20170327/CEO/028-EricShander.mp3,Red Hat Inc._20170327/sent_token/028.txt
029,Red Hat Inc._20170327/CEO/029-EricShander.mp3,Red Hat Inc._20170327/sent_token/029.txt
